time,acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.01,-0.00,-0.22,1.02,-5.92,-3.71,-6.24
0.02,0.01,-0.21,1.00,-6.29,-1.91,-2.69
0.03,0.02,-0.20,1.02,-6.03,-0.73,-9.19
0.04,0.02,-0.19,1.00,-6.61,-0.27,-7.51
0.05,0.02,-0.17,1.00,-6.98,-0.64,-9.76
0.06,0.00,-0.18,1.01,-7.86,-0.89,-13.13
0.07,-0.01,-0.17,1.04,-6.38,-1.11,-11.65
0.08,-0.03,-0.18,1.02,-6.17,-2.43,-16.52
0.09,-0.04,-0.18,1.03,-6.93,-4.89,-8.75
0.10,-0.05,-0.20,1.04,-7.24,-6.55,-21.92
0.11,-0.07,-0.20,1.05,-7.07,-7.71,-11.39
0.12,-0.07,-0.22,1.06,-7.22,-7.82,-10.29
0.13,-0.10,-0.21,1.05,-6.63,-10.31,-13.04
0.14,-0.08,-0.21,1.06,-6.44,-10.98,-8.56
0.15,-0.05,-0.22,1.08,-5.95,-9.22,-4.61
0.16,-0.08,-0.21,1.07,-5.31,-9.11,-10.70
0.17,-0.09,-0.20,1.05,-4.40,-7.05,-2.34
0.18,-0.10,-0.19,1.04,-4.81,-7.82,-11.04
0.19,-0.11,-0.19,1.05,-4.18,-10.85,-9.54
0.20,-0.12,-0.19,1.05,-4.53,-13.19,-13.10
0.21,-0.11,-0.20,1.05,-4.90,-14.87,-5.25
0.22,-0.09,-0.21,1.05,-4.43,-10.34,4.00
0.23,-0.10,-0.22,1.07,-3.92,-13.56,-2.38
0.24,-0.10,-0.21,1.07,-4.95,-15.01,1.28
0.25,-0.05,-0.22,1.06,-4.50,-11.82,-10.44
0.26,-0.06,-0.22,1.07,-2.26,-7.36,11.39
0.27,-0.07,-0.22,1.08,-0.66,-6.08,13.65
0.28,-0.08,-0.21,1.07,0.37,-8.03,-1.47
0.29,-0.07,-0.21,1.04,-0.15,-8.02,-9.10
0.30,-0.07,-0.19,1.02,-1.04,-7.47,-1.79
0.31,-0.07,-0.19,1.01,-0.93,-9.57,0.17
0.32,-0.07,-0.19,1.00,-2.92,-10.89,8.95
0.33,-0.08,-0.19,1.02,-4.53,-15.19,-8.95
0.34,-0.05,-0.20,1.04,-3.28,-10.18,11.54
0.35,-0.06,-0.21,1.05,-2.87,-8.24,10.44
0.36,-0.06,-0.21,1.06,-3.16,-9.15,14.26
0.37,-0.05,-0.22,1.06,-1.53,-9.60,9.66
0.38,-0.06,-0.21,1.03,-1.86,-10.53,7.92
0.39,-0.07,-0.21,1.04,-2.41,-12.17,16.05
0.40,-0.08,-0.21,1.02,-3.13,-14.38,14.60
0.41,-0.07,-0.22,1.05,-3.91,-15.51,3.04
0.42,-0.07,-0.22,1.04,-4.20,-14.31,18.63
0.43,-0.05,-0.23,1.06,-4.15,-12.99,23.92
0.44,-0.03,-0.22,1.07,-3.51,-12.02,5.40
0.45,-0.04,-0.22,1.05,-3.53,-10.60,16.81
0.46,-0.04,-0.21,1.04,-2.95,-9.57,12.31
0.47,-0.05,-0.22,1.02,-4.78,-10.06,6.02
0.48,-0.07,-0.22,1.01,-5.51,-10.79,5.36
0.49,-0.09,-0.23,1.03,-6.92,-11.94,32.72
0.50,-0.07,-0.24,1.04,-6.92,-14.61,17.91
0.51,-0.06,-0.24,1.04,-6.85,-16.46,18.41
0.52,-0.01,-0.24,1.05,-5.62,-15.82,27.57
0.53,0.03,-0.25,1.04,-3.95,-12.98,15.92
0.54,0.05,-0.24,1.01,-4.09,-11.53,10.53
0.55,0.03,-0.24,0.99,-4.46,-9.22,24.92
0.56,-0.00,-0.23,0.98,-5.92,-7.97,13.16
0.57,-0.03,-0.24,0.99,-7.31,-9.15,12.08
0.58,-0.04,-0.25,1.00,-6.32,-11.27,8.67
0.59,-0.05,-0.26,1.01,-4.92,-13.51,27.37
0.60,0.04,-0.26,1.03,-4.12,-13.13,7.22
0.61,0.10,-0.27,1.05,-0.73,-9.71,23.13
0.62,0.11,-0.26,1.06,0.69,-5.39,14.41
0.63,0.08,-0.26,1.06,-0.14,-0.15,14.53
0.64,0.06,-0.26,1.04,-0.37,4.32,22.26
0.65,0.01,-0.27,1.01,-2.05,5.97,13.53
0.66,-0.06,-0.27,0.99,-1.62,4.89,21.51
0.67,-0.08,-0.27,0.99,-2.49,2.02,21.85
0.68,-0.09,-0.27,0.98,-2.84,-1.89,21.62
0.69,-0.07,-0.28,0.99,-4.37,-3.66,14.49
0.70,-0.02,-0.30,0.99,-4.69,-4.40,29.13
0.71,0.00,-0.30,0.98,-6.37,-4.90,31.28
0.72,0.02,-0.31,0.98,-7.22,-6.35,23.65
0.73,0.00,-0.30,0.97,-8.64,-10.35,28.08
0.74,-0.02,-0.29,0.95,-10.49,-12.58,21.04
0.75,-0.05,-0.29,0.91,-12.89,-13.66,17.74
0.76,-0.07,-0.29,0.91,-12.40,-13.94,33.51
0.77,-0.03,-0.30,0.92,-9.76,-13.63,28.78
0.78,0.03,-0.30,0.95,-7.60,-11.25,21.60
0.79,0.05,-0.30,0.96,-5.01,-9.71,30.43
0.80,0.11,-0.30,0.98,-2.58,-7.66,30.15
0.81,0.14,-0.29,0.98,-3.28,-6.12,30.38
0.82,0.11,-0.27,0.94,-5.27,-6.17,15.18
0.83,0.08,-0.27,0.89,-8.96,-2.46,10.58
0.84,0.04,-0.27,0.92,-10.40,-0.56,16.27
0.85,0.01,-0.28,0.94,-9.37,-1.37,12.84
0.86,-0.02,-0.28,0.96,-6.00,-1.13,16.75
