time,acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.00,0.11,-0.23,1.06,-5.80,-6.21,-13.60
0.02,0.09,-0.24,1.05,-3.82,-6.96,-21.82
0.03,0.06,-0.23,1.04,-3.27,-5.79,-19.73
0.04,0.04,-0.24,1.01,-3.45,-6.26,-13.27
0.05,0.06,-0.23,1.01,-4.38,-6.29,-4.08
0.06,0.07,-0.24,1.02,-3.50,-7.21,-13.15
0.07,0.10,-0.23,1.02,-3.82,-8.05,-4.44
0.08,0.10,-0.22,1.00,-4.38,-7.02,-19.19
0.09,0.09,-0.23,1.00,-5.45,-6.09,-13.95
0.10,0.09,-0.22,0.99,-7.16,-6.46,-3.48
0.11,0.09,-0.23,1.01,-7.24,-5.88,-7.95
0.12,0.10,-0.24,1.02,-6.72,-6.08,-12.55
0.13,0.09,-0.24,1.03,-5.51,-6.31,-12.84
0.14,0.08,-0.23,1.03,-4.58,-5.97,-18.06
0.15,0.07,-0.23,1.02,-5.44,-6.41,-22.98
0.16,0.07,-0.23,1.00,-5.95,-5.98,-5.39
0.17,0.09,-0.23,1.02,-5.53,-3.47,-3.19
0.18,0.12,-0.23,1.04,-5.24,-0.84,-5.40
0.19,0.12,-0.23,1.04,-3.18,-0.02,-16.67
0.20,0.11,-0.22,1.03,-3.54,1.83,-6.98
0.21,0.10,-0.23,1.00,-4.18,2.64,-1.53
0.22,0.10,-0.22,0.99,-5.65,2.92,-9.86
0.23,0.09,-0.22,0.99,-7.69,3.69,-6.02
0.24,0.09,-0.22,0.98,-8.69,4.27,-2.63
0.25,0.09,-0.23,1.00,-8.53,3.37,-6.23
0.26,0.09,-0.23,1.01,-9.76,1.07,-15.34
0.27,0.08,-0.24,1.00,-10.85,0.85,-18.55
0.28,0.08,-0.25,1.02,-9.73,1.22,-13.71
0.29,0.09,-0.26,1.03,-8.11,0.92,-7.50
0.30,0.08,-0.25,1.03,-7.27,1.54,-4.34
0.31,0.07,-0.25,1.02,-6.32,2.90,4.81
0.32,0.07,-0.24,1.02,-5.27,3.76,-11.83
0.33,0.07,-0.24,1.00,-6.87,4.03,-8.69
0.34,0.06,-0.23,0.99,-7.48,3.13,-8.14
0.35,0.06,-0.23,0.98,-9.97,1.94,-2.38
0.36,0.05,-0.23,1.00,-10.17,0.29,3.62
0.37,0.04,-0.23,1.02,-10.26,-1.05,-14.27
0.38,0.05,-0.24,1.04,-8.72,-0.05,-11.65
0.39,0.07,-0.24,1.09,-5.07,-1.71,-3.71
0.40,0.08,-0.22,1.07,-3.74,-2.75,-6.44
0.41,0.08,-0.21,1.05,-3.47,-3.66,-1.51
0.42,0.07,-0.20,1.04,-3.19,-3.07,-9.98
0.43,0.08,-0.19,1.03,-3.53,-3.19,-12.00
0.44,0.07,-0.19,1.04,-4.41,-3.02,8.53
0.45,0.08,-0.19,1.04,-6.29,-2.90,-5.59
0.46,0.08,-0.19,1.07,-6.15,-1.57,-2.40
0.47,0.05,-0.20,1.07,-6.43,-0.31,12.12
0.48,0.02,-0.20,1.08,-5.30,-1.56,-9.44
0.49,0.01,-0.21,1.09,-3.68,-3.53,-0.17
0.50,0.02,-0.22,1.12,-1.04,-6.11,2.40
0.51,0.02,-0.21,1.11,-0.02,-6.87,-4.60
0.52,0.01,-0.22,1.09,0.21,-5.95,-10.70
0.53,-0.00,-0.22,1.08,0.02,-4.64,-2.96
0.54,-0.01,-0.21,1.07,-0.21,-3.51,-3.89
0.55,-0.02,-0.22,1.07,-2.56,-1.15,13.31
0.56,-0.05,-0.23,1.05,-3.15,-1.08,-1.82
0.57,-0.06,-0.24,1.05,-4.06,-5.42,3.86
0.58,-0.04,-0.26,1.04,-3.56,-8.69,11.66
0.59,-0.05,-0.27,1.04,-2.66,-8.73,2.18
0.60,-0.03,-0.27,1.04,-1.53,-8.05,18.69
0.61,0.02,-0.28,1.05,-0.17,-6.23,13.63
0.62,0.05,-0.29,1.04,0.70,-3.37,13.92
0.63,0.04,-0.29,1.03,0.99,-1.54,15.05
0.64,0.05,-0.28,1.00,-1.39,1.45,27.28
0.65,0.03,-0.29,1.00,-1.27,2.70,20.35
0.66,0.03,-0.30,0.99,-1.15,5.02,22.56
0.67,0.03,-0.31,0.99,-0.99,6.35,9.73
0.68,0.01,-0.32,0.97,-0.18,5.97,19.56
0.69,0.02,-0.35,0.96,3.31,6.67,23.89
0.70,0.00,-0.33,0.98,1.91,0.27,12.67
0.71,-0.00,-0.33,0.95,1.25,-3.60,21.50
0.72,-0.00,-0.34,0.94,0.46,-5.42,22.61
0.73,-0.02,-0.34,0.93,-1.21,-8.12,31.31
0.74,-0.01,-0.35,0.94,-1.77,-9.27,32.31
0.75,0.00,-0.35,0.94,-2.96,-11.69,27.53
0.76,0.02,-0.35,0.95,-2.67,-13.92,31.54
0.77,0.04,-0.35,0.95,-3.76,-18.18,40.64
0.78,0.05,-0.35,0.97,-4.18,-22.27,21.25
0.79,0.12,-0.35,0.98,-4.93,-23.05,36.23
0.80,0.14,-0.34,0.98,-4.56,-21.56,36.43
0.81,0.12,-0.35,0.96,-0.61,-19.77,23.01
0.82,0.11,-0.34,0.98,2.11,-14.64,31.16
0.83,0.13,-0.32,0.98,2.90,-11.85,29.15
0.84,0.16,-0.31,0.96,2.31,-10.63,25.79
0.85,0.19,-0.30,0.95,-1.01,-9.31,12.69
0.86,0.19,-0.29,0.94,-3.63,-10.17,33.54
0.87,0.18,-0.29,0.93,-7.37,-11.22,13.94
0.88,0.18,-0.30,0.94,-9.92,-10.63,27.08
0.89,0.20,-0.31,0.94,-12.40,-8.00,20.21
0.90,0.19,-0.33,0.96,-13.45,-5.51,25.01
0.91,0.18,-0.34,1.00,-11.30,-2.40,20.02
0.92,0.18,-0.35,1.03,-10.70,1.77,26.70
0.93,0.18,-0.36,1.06,-6.87,2.32,19.31
0.94,0.17,-0.35,1.07,-3.33,4.72,18.15
0.95,0.18,-0.33,1.03,-2.55,10.56,28.92
0.96,0.20,-0.32,1.00,-3.51,15.16,23.21
0.97,0.19,-0.31,0.97,-3.51,18.09,28.53
0.98,0.17,-0.31,0.95,-4.99,17.74,9.34
0.99,0.16,-0.30,0.93,-7.13,18.06,33.66
1.00,0.15,-0.30,0.95,-6.69,16.87,27.05
1.01,0.19,-0.28,0.91,-4.35,12.78,33.57
1.02,0.16,-0.27,0.94,-5.73,12.49,31.02
1.03,0.15,-0.26,0.93,-7.42,16.60,19.68
1.04,0.15,-0.26,0.92,-6.21,18.89,25.92
1.05,0.15,-0.25,0.92,-6.12,15.68,25.21
1.06,0.19,-0.26,0.90,-5.77,11.95,33.76
1.07,0.17,-0.24,0.94,-4.00,5.80,26.11
1.08,0.19,-0.25,0.93,-4.55,6.75,16.26
1.09,0.19,-0.22,1.00,-4.21,4.32,22.41
1.10,0.23,-0.23,0.99,-3.07,7.37,22.31
