time,acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.01,0.02,-0.15,1.02,-6.89,-4.56,-5.11
0.02,0.01,-0.15,1.03,-6.27,-2.43,-6.84
0.03,-0.01,-0.15,1.06,-3.85,-1.80,-18.96
0.04,-0.02,-0.15,1.05,-2.31,-0.55,-14.31
0.05,-0.03,-0.16,1.05,-1.08,-0.43,-6.49
0.06,-0.05,-0.16,1.04,-1.44,-0.72,-2.02
0.07,-0.06,-0.16,1.00,-2.14,1.13,-13.01
0.08,-0.08,-0.16,1.03,-2.70,1.11,-1.82
0.09,-0.08,-0.17,1.01,-2.66,-0.02,-0.46
0.10,-0.09,-0.16,1.01,-3.97,-0.32,-13.63
0.11,-0.09,-0.17,1.02,-4.20,-1.15,-13.13
0.12,-0.08,-0.17,1.05,-2.61,-4.64,-18.52
0.13,-0.09,-0.17,1.04,-2.44,-6.58,-6.38
0.14,-0.09,-0.16,1.02,-2.44,-6.05,9.80
0.15,-0.09,-0.16,1.04,-2.90,-6.00,-4.35
0.16,-0.08,-0.17,1.06,-2.89,-5.19,-3.56
0.17,-0.08,-0.16,1.05,-1.57,-4.23,-15.63
0.18,-0.08,-0.16,1.06,-1.91,-3.92,12.79
0.19,-0.07,-0.15,1.07,-0.96,-5.01,-5.36
0.20,-0.05,-0.16,1.06,-1.56,-5.66,12.87
0.21,-0.04,-0.14,1.04,-2.02,-3.82,-1.47
0.22,-0.05,-0.14,1.04,-1.73,-4.21,-7.47
0.23,-0.07,-0.14,1.03,-2.43,-3.25,0.49
0.24,-0.07,-0.14,1.03,-1.68,-3.71,2.98
0.25,-0.07,-0.15,1.04,-1.83,-4.75,0.31
0.26,-0.07,-0.15,1.05,-0.76,-3.77,13.63
0.27,-0.07,-0.14,1.04,-0.96,-3.65,6.64
0.28,-0.06,-0.15,1.04,-0.78,-3.40,10.09
0.29,-0.06,-0.15,1.03,-0.75,-2.67,9.94
0.30,-0.07,-0.15,1.03,-2.00,-1.51,12.78
0.31,-0.10,-0.15,1.04,-1.15,-2.73,5.95
0.32,-0.11,-0.15,1.02,-1.62,-4.73,11.95
0.33,-0.12,-0.15,1.02,-2.08,-5.68,19.30
0.34,-0.11,-0.15,1.03,-1.79,-6.18,11.24
0.35,-0.09,-0.16,1.04,-1.65,-5.69,17.94
0.36,-0.08,-0.15,1.01,-2.29,-5.92,20.96
0.37,-0.07,-0.15,1.01,-3.80,-6.44,5.71
0.38,-0.07,-0.14,1.01,-4.95,-6.92,13.21
0.39,-0.08,-0.14,1.01,-5.24,-6.67,11.22
