time,acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.01,-0.00,-0.14,1.02,-5.82,-1.30,-0.87
0.02,-0.01,-0.15,1.02,-5.07,-2.20,-10.40
0.03,-0.01,-0.14,1.03,-5.48,-2.14,1.25
0.04,0.00,-0.14,1.03,-6.56,-0.50,-7.77
0.05,-0.00,-0.14,1.02,-6.41,-1.83,-5.89
0.06,0.02,-0.14,1.02,-6.60,-0.89,-2.76
0.07,0.01,-0.14,1.03,-6.98,-0.29,-11.62
0.08,0.00,-0.15,1.04,-5.94,-2.05,-10.69
0.09,0.02,-0.14,1.04,-5.18,-1.66,-4.24
0.10,0.01,-0.13,1.03,-6.08,-1.01,-15.18
0.11,0.02,-0.14,1.04,-6.26,-0.82,-4.47
0.12,0.01,-0.14,1.04,-6.66,0.12,-3.40
0.13,0.01,-0.14,1.05,-5.85,1.25,-16.20
0.14,-0.00,-0.15,1.05,-6.26,0.41,-6.87
0.15,0.00,-0.16,1.05,-5.53,0.40,-4.78
0.16,0.01,-0.15,1.05,-5.62,1.48,-10.79
0.17,0.02,-0.14,1.04,-5.74,1.57,-7.18
0.18,0.01,-0.15,1.04,-6.00,0.89,-17.82
0.19,0.00,-0.15,1.05,-5.19,0.93,-10.15
0.20,-0.00,-0.14,1.04,-3.62,-0.23,-5.50
0.21,0.00,-0.13,1.03,-5.31,-0.66,-5.39
0.22,0.02,-0.13,1.03,-5.95,-0.40,-4.75
0.23,0.01,-0.13,1.03,-6.05,-0.53,-2.05
0.24,0.02,-0.13,1.05,-6.98,-1.13,-9.10
0.25,0.02,-0.14,1.04,-4.84,-1.60,-3.59
0.26,0.03,-0.14,1.05,-5.71,-1.33,-9.42
0.27,0.01,-0.14,1.04,-5.48,-1.31,-8.31
0.28,0.02,-0.13,1.03,-5.79,-0.26,-9.25
0.29,0.01,-0.13,1.02,-7.44,0.61,-15.86
0.30,0.01,-0.13,1.03,-7.01,0.08,-2.09
0.31,-0.01,-0.13,1.03,-7.04,-0.99,4.09
0.32,-0.01,-0.14,1.04,-6.29,-2.34,-16.37
0.33,-0.00,-0.14,1.04,-7.50,-2.14,-8.72
0.34,0.02,-0.14,1.04,-7.31,-0.18,2.63
0.35,0.01,-0.15,1.03,-6.35,0.78,-4.03
0.36,-0.00,-0.15,1.05,-6.00,0.20,-17.21
0.37,-0.02,-0.14,1.05,-5.31,-0.09,-11.91
0.38,-0.01,-0.14,1.04,-5.79,-1.08,-10.75
0.39,-0.00,-0.14,1.04,-5.89,-0.56,-2.64
0.40,-0.00,-0.14,1.02,-5.45,0.15,-11.74
0.41,0.00,-0.13,1.02,-6.98,1.68,-9.27
0.42,-0.02,-0.14,1.00,-7.79,1.57,-6.87
0.43,-0.02,-0.13,1.02,-7.30,-0.17,-9.82
0.44,-0.02,-0.14,1.02,-7.83,0.14,-8.44
0.45,-0.03,-0.14,1.03,-6.64,-0.46,-10.81
0.46,-0.03,-0.14,1.04,-6.41,-0.11,-6.70
0.47,-0.04,-0.14,1.03,-6.03,-0.37,-5.47
0.48,-0.04,-0.14,1.04,-6.21,-2.27,-11.05
0.49,-0.02,-0.13,1.04,-6.35,-2.32,-6.53
0.50,-0.01,-0.14,1.05,-6.14,-1.82,2.56
0.51,-0.00,-0.14,1.05,-5.01,-1.05,-13.22
0.52,0.01,-0.14,1.05,-4.98,-0.12,-6.93
0.53,0.01,-0.13,1.04,-5.01,0.40,0.29
0.54,0.00,-0.13,1.05,-5.37,1.13,0.43
0.55,0.00,-0.12,1.04,-5.73,0.67,-9.39
0.56,0.00,-0.13,1.04,-5.68,0.46,-4.46
0.57,-0.01,-0.14,1.05,-5.40,0.95,-7.71
0.58,-0.01,-0.15,1.06,-4.98,0.90,-2.27
0.59,-0.00,-0.15,1.07,-4.79,1.57,-8.56
0.60,-0.01,-0.15,1.06,-4.49,1.27,-7.21
0.61,-0.02,-0.15,1.03,-4.46,1.07,-25.42
0.62,-0.00,-0.15,1.04,-4.53,1.42,-10.09
0.63,0.00,-0.14,1.04,-4.56,2.37,-1.82
0.64,0.00,-0.16,1.05,-3.88,3.10,-6.08
0.65,-0.01,-0.16,1.03,-3.48,4.06,-11.91
0.66,-0.03,-0.15,1.03,-3.37,2.46,-10.89
0.67,-0.01,-0.15,1.01,-4.14,1.33,-6.44
0.68,-0.00,-0.15,1.01,-4.44,2.08,-11.76
0.69,0.00,-0.15,1.01,-5.59,2.79,3.15
0.70,-0.02,-0.15,1.01,-5.77,2.84,-6.32
0.71,-0.01,-0.15,1.02,-5.47,0.99,-4.90
0.72,-0.00,-0.14,1.01,-6.49,1.85,-8.14
0.73,-0.02,-0.16,1.03,-6.21,1.63,-20.99
0.74,-0.03,-0.16,1.03,-5.53,2.03,-6.49
0.75,0.00,-0.15,1.03,-5.45,2.81,-11.30
0.76,0.02,-0.15,1.03,-5.79,4.08,-7.54
0.77,0.01,-0.15,1.03,-5.94,5.65,-4.31
0.78,-0.00,-0.14,1.04,-6.23,5.39,-15.15
0.79,0.01,-0.14,1.03,-5.80,4.56,-20.96
0.80,0.01,-0.14,1.04,-6.35,4.31,-10.41
0.81,0.00,-0.13,1.04,-5.73,4.03,-7.40
0.82,-0.02,-0.14,1.04,-6.82,3.44,-6.27
0.83,-0.00,-0.15,1.06,-6.81,4.21,-11.18
0.84,0.02,-0.15,1.04,-5.36,4.14,-11.21
0.85,0.01,-0.16,1.06,-4.03,3.98,-6.90
0.86,0.02,-0.17,1.06,-4.50,4.17,-4.47
0.87,0.02,-0.17,1.06,-4.47,4.23,-5.40
0.88,0.03,-0.17,1.06,-4.37,4.27,-2.76
0.89,0.04,-0.17,1.06,-5.36,5.37,-2.15
0.90,0.04,-0.17,1.06,-5.19,5.60,-16.90
0.91,0.02,-0.16,1.05,-5.91,4.78,-8.41
0.92,0.04,-0.17,1.04,-6.87,3.91,-6.31
0.93,0.03,-0.17,1.05,-6.64,3.97,-6.27
0.94,0.02,-0.18,1.05,-5.83,3.37,8.37
0.95,0.04,-0.19,1.04,-6.96,2.08,-1.66
0.96,0.07,-0.19,1.06,-5.89,0.95,-3.05
0.97,0.10,-0.17,1.04,-5.54,0.66,-4.31
0.98,0.13,-0.16,1.03,-6.37,2.85,-8.15
0.99,0.16,-0.14,1.03,-7.27,6.50,-10.99
1.00,0.15,-0.14,1.03,-8.40,7.89,-9.82
1.01,0.14,-0.13,1.03,-8.32,8.03,-2.95
1.02,0.13,-0.14,1.05,-9.56,5.31,-12.15
1.03,0.13,-0.15,1.02,-9.60,3.48,-4.76
1.04,0.14,-0.17,1.05,-7.44,-1.60,2.66
1.05,0.17,-0.12,0.97,-5.82,-1.50,-16.02
1.06,0.23,-0.10,1.02,-9.39,-2.53,-8.47
1.07,0.32,-0.12,1.04,-6.75,0.87,-14.53
1.08,0.38,-0.11,1.02,-4.75,2.56,-18.08
1.09,0.38,-0.16,0.99,-2.03,11.73,-17.44
1.10,0.33,-0.11,1.01,-9.42,8.37,-25.33
1.11,0.35,-0.13,1.02,-6.78,12.49,-30.99
1.12,0.34,-0.17,1.06,-8.05,14.93,-27.13
1.13,0.31,-0.19,1.09,-5.22,7.56,-24.14
1.14,0.34,-0.22,1.14,-0.09,0.55,-31.50
1.15,0.36,-0.25,1.17,2.79,-6.06,-25.36
1.16,0.44,-0.28,1.16,5.16,-4.29,-40.38
1.17,0.45,-0.28,1.18,4.23,-3.16,-40.44
1.18,0.48,-0.30,1.17,6.70,4.93,-49.07
1.19,0.42,-0.30,1.18,6.85,9.01,-39.16
1.20,0.36,-0.30,1.18,8.29,9.30,-39.37
1.21,0.34,-0.30,1.17,10.26,8.12,-43.62
1.22,0.32,-0.28,1.11,10.61,17.65,-41.31
1.23,0.25,-0.25,1.11,9.21,14.06,-45.86
1.24,0.19,-0.24,1.07,14.17,8.55,-43.63
1.25,0.15,-0.19,1.01,12.69,5.60,-41.33
1.26,0.08,-0.16,0.98,10.92,3.91,-54.84
1.27,0.01,-0.14,0.99,9.73,-3.34,-31.33
1.28,-0.01,-0.15,0.99,10.27,-12.17,-38.06
1.29,-0.02,-0.12,0.99,8.99,-21.10,-26.29
1.30,0.02,-0.12,0.99,9.82,-23.77,-20.35
1.31,0.06,-0.09,0.96,9.56,-20.99,-25.66
1.32,0.08,-0.08,0.95,8.21,-20.52,-19.80
1.33,0.11,-0.06,0.94,5.65,-13.54,-12.96
1.34,0.10,-0.05,0.95,0.66,-4.55,-12.89
1.35,0.05,-0.05,0.97,-3.56,4.61,-1.22
1.36,0.00,-0.02,1.00,-8.02,9.16,-3.92
1.37,-0.08,-0.07,1.05,-8.96,4.23,0.50
1.38,-0.13,-0.10,1.11,-3.37,-7.69,-10.29
1.39,-0.13,-0.12,1.12,-3.48,-23.45,9.31
1.40,-0.08,-0.10,1.11,-3.74,-35.24,-1.48
1.41,-0.02,-0.08,1.12,-6.89,-37.56,2.61
1.42,0.02,-0.06,1.14,-12.17,-36.15,15.18
1.43,0.06,-0.10,1.16,-12.18,-26.31,6.32
1.44,0.10,-0.10,1.18,-12.32,-7.69,6.17
1.45,0.10,-0.12,1.18,-12.69,5.73,1.69
1.46,0.04,-0.11,1.17,-11.44,15.42,-8.79
1.47,-0.13,-0.10,1.20,-7.54,5.95,3.98
1.48,-0.22,-0.07,1.16,-7.69,-16.47,-9.39
1.49,-0.23,-0.03,1.08,-13.59,-38.43,-0.44
1.50,-0.12,0.01,0.96,-17.76,-48.11,23.16
1.51,-0.00,0.03,0.87,-28.38,-37.50,14.69
1.52,0.10,0.04,0.79,-45.31,-24.52,7.57
1.53,0.15,0.02,0.78,-54.85,-3.57,8.47
1.54,0.16,-0.05,0.87,-68.20,10.40,-8.81
1.55,0.16,-0.12,0.95,-66.43,26.92,-14.41
1.56,0.10,-0.24,1.08,-54.14,40.66,-26.41
1.57,0.02,-0.28,1.14,-40.85,48.90,-40.87
1.58,-0.12,-0.28,1.14,-29.50,40.09,-66.61
1.59,-0.32,-0.22,1.13,-19.45,16.35,-68.40
1.60,-0.42,-0.15,1.08,-16.75,-21.04,-73.83
1.61,-0.37,-0.08,1.02,-17.13,-44.11,-56.02
1.62,-0.28,-0.06,0.98,-20.15,-49.62,-41.16
1.63,-0.14,-0.08,0.98,-24.24,-40.84,-38.58
1.64,-0.11,-0.11,1.00,-26.11,-25.86,-50.29
1.65,-0.13,-0.14,1.03,-29.24,-13.85,-38.35
1.66,-0.12,-0.22,1.11,-26.21,-10.78,-29.50
1.67,-0.19,-0.28,1.18,-12.15,-19.95,-37.31
1.68,-0.20,-0.26,1.16,0.12,-29.11,-45.50
1.69,-0.21,-0.22,1.11,7.47,-35.73,-40.14
1.70,-0.16,-0.19,1.07,11.16,-44.95,-29.48
1.71,-0.05,-0.15,0.98,9.98,-47.92,-52.96
1.72,0.06,-0.12,0.93,4.20,-48.98,-50.53
1.73,0.15,-0.11,0.91,1.21,-29.37,-54.24
1.74,0.12,-0.14,0.95,-0.35,-11.95,-53.10
1.75,0.06,-0.18,0.99,-0.02,-6.92,-51.39
1.76,0.05,-0.23,1.05,1.53,-6.79,-50.93
1.77,0.05,-0.30,1.11,8.29,-6.70,-67.30
