time,acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.01,-0.14,-0.09,1.01,-8.34,-2.06,-12.95
0.02,-0.12,-0.08,1.02,-9.44,-2.29,-0.53
0.03,-0.12,-0.09,1.02,-9.19,-2.37,-4.99
0.04,-0.10,-0.10,1.02,-8.99,-1.94,-0.27
0.05,-0.11,-0.09,1.03,-9.24,-1.16,-4.67
0.06,-0.11,-0.10,1.03,-7.83,-0.14,-2.37
0.07,-0.12,-0.09,1.03,-8.06,-0.79,-15.50
0.08,-0.11,-0.09,1.04,-7.65,-1.68,-16.47
0.09,-0.10,-0.09,1.03,-7.69,-1.02,-17.54
0.10,-0.10,-0.09,1.02,-8.17,-0.37,-7.37
0.11,-0.11,-0.09,1.02,-8.32,-0.38,9.11
0.12,-0.11,-0.09,1.03,-8.87,-0.98,-4.23
0.13,-0.11,-0.10,1.04,-8.34,-1.18,-9.71
0.14,-0.11,-0.09,1.04,-8.87,-1.16,-8.47
0.15,-0.10,-0.11,1.05,-8.43,-1.27,-12.27
0.16,-0.10,-0.10,1.05,-7.28,-0.14,-4.41
0.17,-0.10,-0.09,1.06,-6.56,0.11,-0.63
0.18,-0.11,-0.09,1.04,-6.56,0.12,-1.65
0.19,-0.10,-0.09,1.04,-6.44,0.63,-1.42
0.20,-0.09,-0.09,1.03,-5.47,1.36,-8.09
0.21,-0.09,-0.09,1.03,-6.31,1.71,-3.77
0.22,-0.10,-0.10,1.04,-6.24,0.63,-4.00
0.23,-0.10,-0.10,1.04,-5.07,-0.64,-2.66
0.24,-0.09,-0.09,1.02,-5.95,-0.63,-5.01
0.25,-0.07,-0.09,1.02,-5.63,0.08,-13.63
0.26,-0.06,-0.10,1.02,-6.23,0.99,-0.72
0.27,-0.06,-0.10,1.02,-7.31,2.98,-7.44
0.28,-0.07,-0.10,1.02,-6.89,3.91,-10.82
0.29,-0.08,-0.10,1.04,-7.91,4.08,-6.67
0.30,-0.09,-0.11,1.04,-6.76,4.26,-6.81
0.31,-0.09,-0.10,1.04,-6.70,3.30,-23.25
0.32,-0.11,-0.10,1.03,-6.61,2.58,-17.01
0.33,-0.11,-0.11,1.03,-5.98,2.11,-16.95
0.34,-0.11,-0.10,1.01,-5.04,2.32,-0.78
0.35,-0.11,-0.09,1.02,-5.53,3.07,-10.02
0.36,-0.12,-0.09,1.01,-6.78,2.93,-23.59
0.37,-0.13,-0.09,0.99,-6.98,2.14,1.98
0.38,-0.13,-0.10,1.01,-7.86,1.47,-9.53
0.39,-0.13,-0.11,1.01,-7.94,0.06,-15.19
0.40,-0.13,-0.10,1.00,-7.77,-1.04,2.05
0.41,-0.12,-0.10,1.00,-8.98,-1.19,-14.03
0.42,-0.12,-0.10,1.02,-8.78,-1.91,5.68
0.43,-0.11,-0.10,1.02,-10.66,-2.00,-8.56
0.44,-0.10,-0.11,1.02,-9.77,-1.71,-9.59
0.45,-0.10,-0.12,1.03,-9.19,-1.18,-3.39
0.46,-0.11,-0.11,1.04,-9.16,-1.76,-11.21
0.47,-0.11,-0.11,1.04,-9.69,-2.12,-6.52
0.48,-0.11,-0.12,1.05,-8.43,-2.23,-5.04
0.49,-0.11,-0.11,1.04,-8.09,-2.31,-10.35
0.50,-0.11,-0.10,1.05,-8.27,-2.37,-15.31
0.51,-0.11,-0.11,1.04,-8.06,-2.37,-5.92
0.52,-0.11,-0.10,1.04,-7.85,-2.17,-1.45
0.53,-0.11,-0.11,1.05,-7.04,-2.20,-13.51
0.54,-0.11,-0.11,1.04,-8.32,-2.72,-18.61
0.55,-0.10,-0.10,1.04,-8.81,-2.99,-10.26
0.56,-0.10,-0.11,1.04,-7.85,-2.82,1.62
0.57,-0.09,-0.11,1.05,-7.51,-2.15,-20.26
0.58,-0.09,-0.11,1.04,-6.00,-2.38,-1.48
0.59,-0.09,-0.11,1.04,-6.18,-2.08,-6.56
0.60,-0.10,-0.12,1.04,-6.84,-1.51,-16.72
0.61,-0.10,-0.12,1.04,-6.87,-1.34,-6.50
0.62,-0.11,-0.11,1.03,-6.27,-1.40,-13.68
0.63,-0.11,-0.12,1.03,-6.50,-1.63,-4.95
0.64,-0.11,-0.12,1.04,-6.18,-2.21,-15.59
0.65,-0.11,-0.11,1.04,-6.32,-2.08,-17.19
0.66,-0.11,-0.12,1.02,-6.24,-1.50,-7.83
0.67,-0.11,-0.11,1.02,-5.21,-2.27,5.48
0.68,-0.11,-0.10,1.01,-5.39,-2.76,-15.47
0.69,-0.11,-0.10,1.01,-6.47,-2.92,0.37
0.70,-0.12,-0.10,1.01,-6.93,-2.58,7.66
0.71,-0.11,-0.09,1.01,-7.16,-2.17,-0.69
0.72,-0.11,-0.09,1.00,-7.04,-3.27,-9.36
0.73,-0.12,-0.09,1.01,-7.04,-3.98,-10.84
0.74,-0.12,-0.10,1.01,-6.64,-4.63,-10.72
0.75,-0.11,-0.11,1.04,-5.97,-5.88,-6.29
0.76,-0.10,-0.11,1.03,-6.43,-6.18,-7.59
0.77,-0.09,-0.12,1.03,-6.31,-5.05,-11.73
0.78,-0.08,-0.12,1.04,-7.36,-3.34,-12.03
0.79,-0.07,-0.13,1.04,-8.47,-2.15,-5.88
0.80,-0.08,-0.13,1.04,-8.08,-2.08,-0.61
0.81,-0.09,-0.13,1.06,-7.21,-2.31,-4.21
0.82,-0.08,-0.13,1.07,-7.25,-2.90,-5.34
0.83,-0.06,-0.13,1.07,-6.89,-4.31,2.43
0.84,-0.03,-0.12,1.07,-6.34,-4.76,-0.31
0.85,0.01,-0.10,1.06,-5.79,-4.35,11.33
0.86,0.02,-0.10,1.06,-6.49,-3.76,20.89
0.87,0.05,-0.08,1.05,-7.34,-3.68,10.43
0.88,0.07,-0.08,1.04,-8.14,-3.18,9.01
