time,acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.00,-0.08,-0.12,1.05,-3.80,-1.04,-10.89
0.02,-0.06,-0.11,1.04,-5.24,-1.37,-11.79
0.03,-0.06,-0.11,1.04,-5.73,-1.16,-2.40
0.04,-0.05,-0.11,1.03,-5.10,-1.18,-8.72
0.05,-0.06,-0.12,1.04,-4.79,-1.30,-20.99
0.06,-0.06,-0.10,1.05,-4.84,-1.56,-1.53
0.07,-0.05,-0.10,1.05,-4.78,-2.89,-6.12
0.08,-0.03,-0.11,1.04,-5.18,-1.89,-5.62
0.09,-0.04,-0.11,1.06,-4.84,-1.19,-7.11
0.10,-0.03,-0.11,1.06,-3.91,-1.56,0.29
0.11,-0.02,-0.11,1.06,-2.95,-1.60,-6.43
0.12,-0.02,-0.11,1.07,-2.20,-1.51,-12.21
0.13,0.01,-0.11,1.06,-1.21,-0.99,-12.35
0.14,0.02,-0.10,1.06,-1.02,0.78,-20.14
0.15,0.03,-0.11,1.06,-0.34,2.11,-11.97
0.16,0.01,-0.12,1.06,-1.01,2.47,-12.18
0.17,-0.00,-0.12,1.05,-0.41,2.14,-4.17
0.18,-0.01,-0.12,1.06,-0.49,1.57,-14.66
0.19,-0.02,-0.12,1.06,-0.24,0.85,-14.44
0.20,-0.02,-0.11,1.05,-0.67,0.84,-25.16
0.21,-0.01,-0.12,1.05,0.31,0.92,-0.24
0.22,-0.00,-0.12,1.05,0.37,1.05,-13.48
0.23,0.01,-0.12,1.05,0.44,0.43,-20.90
0.24,0.05,-0.11,1.03,0.15,0.44,-10.11
0.25,0.05,-0.10,1.04,-0.26,0.26,-11.02
0.26,0.07,-0.10,1.04,0.06,0.05,-0.08
0.27,0.05,-0.10,1.03,-0.95,0.56,-14.78
0.28,0.05,-0.10,1.02,-3.18,0.09,-14.29
0.29,0.07,-0.10,1.03,-3.21,0.99,-2.35
0.30,0.07,-0.10,1.05,-3.76,2.23,-9.71
0.31,0.05,-0.11,1.06,-3.51,1.85,-2.95
0.32,0.05,-0.10,1.07,-3.21,3.02,-13.66
0.33,0.07,-0.09,1.05,-2.20,4.32,-15.69
0.34,0.03,-0.09,1.06,-1.66,5.34,-19.97
0.35,0.04,-0.09,1.06,-2.21,5.39,-23.48
0.36,0.02,-0.08,1.05,-1.66,6.73,-22.76
0.37,0.00,-0.08,1.05,-1.85,7.31,-20.55
0.38,-0.02,-0.08,1.04,-1.88,6.17,-20.90
0.39,-0.04,-0.08,1.04,-0.37,3.79,-16.67
0.40,-0.02,-0.08,1.03,0.02,3.15,-20.61
0.41,-0.01,-0.07,1.03,-0.02,4.23,-22.35
0.42,0.00,-0.07,1.02,0.49,4.96,-12.05
0.43,0.00,-0.07,1.03,-0.29,5.79,-15.31
0.44,0.01,-0.07,1.03,-0.47,6.87,-7.37
0.45,-0.02,-0.08,1.05,-1.31,7.18,-14.63
0.46,-0.01,-0.08,1.04,-0.06,7.25,-5.83
0.47,-0.02,-0.08,1.05,-0.38,7.69,-7.89
0.48,-0.02,-0.08,1.05,0.78,6.73,-5.31
0.49,-0.01,-0.08,1.06,0.84,5.83,-6.24
0.50,-0.00,-0.09,1.06,1.21,6.15,-2.75
0.51,0.02,-0.08,1.06,1.80,7.74,-21.66
0.52,0.02,-0.08,1.06,1.51,8.78,-22.50
0.53,0.00,-0.08,1.05,1.51,9.82,-13.10
0.54,0.02,-0.07,1.04,1.54,10.14,-3.16
0.55,0.01,-0.07,1.04,0.85,9.39,-7.39
0.56,-0.01,-0.09,1.04,1.86,8.18,-3.30
0.57,0.00,-0.10,1.05,2.73,8.73,-19.25
0.58,0.01,-0.09,1.03,4.44,10.06,1.91
0.59,-0.02,-0.07,1.03,3.24,10.05,-3.13
0.60,-0.01,-0.07,1.01,3.02,10.53,-8.29
0.61,-0.02,-0.07,1.02,1.85,11.25,7.39
0.62,-0.03,-0.06,1.01,1.45,12.35,-12.38
0.63,-0.02,-0.05,1.00,-0.15,13.13,-1.21
0.64,-0.07,-0.06,0.96,-1.83,12.67,6.17
0.65,-0.09,-0.06,0.94,-5.21,9.34,-1.82
0.66,-0.13,-0.06,0.94,-8.41,4.31,7.13
0.67,-0.13,-0.06,0.96,-15.25,-0.93,1.82
0.68,-0.11,-0.08,0.99,-20.29,-6.27,4.31
0.69,-0.09,-0.10,1.06,-24.58,-9.59,-1.54
0.70,-0.07,-0.13,1.14,-23.02,-9.51,7.66
0.71,-0.06,-0.12,1.19,-19.48,-8.98,8.17
0.72,-0.06,-0.12,1.20,-15.08,-10.58,3.30
0.73,-0.06,-0.11,1.19,-9.94,-10.72,-7.69
0.74,-0.04,-0.09,1.14,-7.04,-8.76,1.57
0.75,-0.04,-0.07,1.08,-4.78,-5.76,5.62
0.76,-0.07,-0.05,1.03,-4.44,-4.37,-6.67
0.77,-0.08,-0.04,1.00,-7.39,-2.85,-1.19
0.78,-0.09,-0.05,0.95,-10.44,-0.67,-4.50
0.79,-0.12,-0.07,0.93,-12.29,-0.52,-2.24
