time,acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.01,-0.06,-0.23,1.02,-5.15,-1.50,-3.88
0.02,-0.06,-0.23,1.02,-4.89,-1.48,-6.12
0.03,-0.05,-0.22,1.02,-4.60,-1.45,-10.02
0.04,-0.05,-0.22,1.01,-5.25,-0.92,-18.12
0.05,-0.06,-0.22,1.02,-5.54,-0.93,-6.44
0.06,-0.05,-0.23,1.02,-5.62,-0.81,-8.55
0.07,-0.04,-0.22,1.00,-6.00,-0.75,-1.13
0.08,-0.05,-0.23,1.02,-5.28,-0.89,-16.15
0.09,-0.06,-0.23,1.03,-5.25,-1.02,-2.02
0.10,-0.05,-0.23,1.02,-5.50,-1.39,-11.53
0.11,-0.06,-0.23,1.01,-5.16,-1.04,-7.24
0.12,-0.06,-0.23,1.02,-5.82,-1.11,-13.53
0.13,-0.06,-0.22,1.02,-4.98,-1.15,-11.92
0.14,-0.06,-0.22,1.01,-5.25,-0.92,-0.55
0.15,-0.04,-0.22,1.02,-5.59,-0.40,-8.31
0.16,-0.05,-0.23,1.03,-5.22,-0.79,-7.91
0.17,-0.06,-0.23,1.01,-5.73,-0.08,3.37
0.18,-0.06,-0.23,1.01,-5.57,-0.23,-9.15
0.19,-0.08,-0.23,1.02,-4.70,-1.02,-13.11
0.20,-0.07,-0.21,1.02,-5.15,-2.03,-13.16
0.21,-0.06,-0.21,1.01,-6.18,-2.46,-7.53
0.22,-0.05,-0.22,1.01,-5.28,-2.72,-8.02
0.23,-0.04,-0.22,1.02,-5.53,-2.14,-10.34
0.24,-0.04,-0.23,1.02,-6.44,-2.09,-9.10
0.25,-0.04,-0.23,1.01,-6.14,-0.99,-8.29
0.26,-0.05,-0.23,1.02,-5.88,-1.22,-4.44
0.27,-0.07,-0.22,1.04,-6.11,-0.81,-18.79
0.28,-0.07,-0.23,1.01,-6.17,-1.47,-22.79
0.29,-0.06,-0.22,1.01,-5.88,-1.11,-8.96
0.30,-0.05,-0.22,1.01,-6.18,-1.68,-2.08
0.31,-0.06,-0.23,1.02,-5.86,-2.73,-8.95
0.32,-0.05,-0.23,1.01,-6.23,-0.31,-6.53
0.33,-0.04,-0.23,1.02,-6.99,-1.16,-3.68
0.34,-0.05,-0.22,1.01,-6.23,-0.29,-1.33
0.35,-0.05,-0.23,1.02,-5.85,-1.25,-10.96
0.36,-0.06,-0.24,1.02,-5.71,-0.17,-21.01
0.37,-0.07,-0.24,1.04,-4.58,-2.15,-1.36
0.38,-0.05,-0.23,1.00,-3.98,-2.05,-8.03
0.39,-0.05,-0.23,1.02,-4.66,-1.45,-7.92
0.40,-0.05,-0.22,1.02,-4.47,-1.27,-16.84
0.41,-0.05,-0.22,1.00,-5.95,-1.25,-12.84
0.42,-0.05,-0.22,1.02,-5.85,-0.84,-16.76
0.43,-0.05,-0.23,1.02,-6.08,-0.96,-3.94
0.44,-0.06,-0.23,1.02,-5.95,-1.22,-24.64
0.45,-0.05,-0.23,1.03,-5.10,-1.36,-23.31
0.46,-0.06,-0.23,1.02,-5.59,-1.91,-14.37
0.47,-0.06,-0.23,1.01,-3.88,-2.93,-20.38
0.48,-0.07,-0.22,1.02,-5.01,-2.82,-2.06
0.49,-0.05,-0.23,1.02,-4.73,-3.01,-10.08
0.50,-0.05,-0.22,1.02,-5.40,-2.47,-18.24
0.51,-0.04,-0.23,1.02,-4.87,-2.52,-12.78
0.52,-0.04,-0.22,1.01,-5.86,-1.59,-11.30
0.53,-0.05,-0.22,1.02,-5.13,-1.39,-4.38
0.54,-0.05,-0.22,1.01,-5.66,-1.15,-8.95
0.55,-0.06,-0.23,1.01,-6.40,-1.10,-6.38
0.56,-0.06,-0.22,1.01,-6.93,-0.78,-0.95
0.57,-0.05,-0.22,1.01,-7.01,-0.64,-12.31
0.58,-0.05,-0.23,1.00,-7.66,0.53,-12.08
0.59,-0.03,-0.23,1.01,-8.49,1.11,-12.14
0.60,-0.05,-0.24,1.02,-5.79,-0.49,-16.40
0.61,-0.05,-0.23,1.02,-6.81,-0.67,-5.88
0.62,-0.06,-0.22,1.01,-6.55,-0.87,-10.03
0.63,-0.06,-0.22,1.01,-8.27,-0.84,-13.68
0.64,-0.07,-0.23,1.01,-9.18,-2.31,-8.31
0.65,-0.06,-0.24,1.03,-8.53,-1.76,-1.22
0.66,-0.05,-0.25,1.02,-8.21,-2.40,7.82
0.67,-0.04,-0.25,1.02,-5.86,-2.89,-16.05
0.68,-0.03,-0.25,1.02,-5.83,-3.13,-14.34
0.69,-0.03,-0.24,1.02,-5.91,-2.50,-7.15
0.70,-0.04,-0.24,1.02,-5.69,0.02,-12.66
0.71,-0.05,-0.23,1.01,-6.37,0.11,-12.35
0.72,-0.05,-0.23,1.02,-6.58,0.21,-13.19
0.73,-0.07,-0.24,1.01,-5.54,-0.82,-5.05
0.74,-0.06,-0.24,1.01,-5.40,-1.39,-1.54
0.75,-0.05,-0.23,1.01,-5.94,-1.19,-7.59
0.76,-0.05,-0.24,1.02,-5.89,-1.65,-11.48
0.77,-0.03,-0.24,1.01,-5.59,-1.89,-21.74
0.78,-0.03,-0.23,1.01,-5.82,-1.05,-3.27
0.79,-0.05,-0.23,1.01,-5.57,-1.36,-4.85
0.80,-0.05,-0.23,1.02,-6.26,-0.78,-13.51
0.81,-0.05,-0.23,1.02,-5.59,-1.16,-7.33
0.82,-0.05,-0.23,1.01,-5.30,-0.79,7.80
0.83,-0.05,-0.24,1.02,-5.36,-1.27,-6.02
