time,acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.01,-0.09,-0.17,1.02,-5.11,-2.27,-15.31
0.02,-0.08,-0.17,1.02,-4.40,-1.66,-8.81
0.03,-0.07,-0.17,1.02,-5.69,-1.11,-10.73
0.04,-0.07,-0.17,1.03,-5.69,-0.38,-6.08
0.05,-0.08,-0.17,1.02,-7.08,0.32,-7.65
0.06,-0.07,-0.17,1.02,-6.90,0.24,-14.56
0.07,-0.08,-0.18,1.02,-5.54,0.08,-9.19
0.08,-0.09,-0.18,1.04,-4.26,-1.42,-0.73
0.09,-0.08,-0.18,1.03,-3.97,-2.15,5.18
0.10,-0.07,-0.17,1.02,-3.77,-2.34,-5.07
0.11,-0.07,-0.17,1.02,-3.98,-2.34,-6.20
0.12,-0.07,-0.17,1.01,-5.39,-1.53,-8.82
0.13,-0.07,-0.17,1.02,-5.22,-0.92,-1.92
0.14,-0.06,-0.17,1.02,-5.71,0.67,-17.05
0.15,-0.08,-0.17,1.03,-6.56,0.89,-5.24
0.16,-0.08,-0.18,1.03,-5.04,0.49,-18.73
0.17,-0.08,-0.18,1.02,-3.31,-0.29,-11.53
0.18,-0.08,-0.18,1.03,-3.83,-0.50,-13.33
0.19,-0.08,-0.17,1.02,-3.05,0.90,-4.73
0.20,-0.08,-0.17,1.01,-4.03,0.95,-3.05
0.21,-0.08,-0.17,1.02,-5.31,1.16,-10.75
0.22,-0.08,-0.17,1.02,-5.98,1.97,-6.46
0.23,-0.08,-0.18,1.03,-3.69,1.07,1.53
0.24,-0.08,-0.17,1.01,-5.56,2.27,-6.66
0.25,-0.09,-0.18,1.02,-6.46,2.12,-8.73
0.26,-0.09,-0.17,1.02,-5.94,1.44,-3.65
0.27,-0.08,-0.17,1.02,-6.72,1.76,1.56
0.28,-0.08,-0.17,1.03,-6.21,2.70,-5.57
0.29,-0.09,-0.17,1.03,-5.74,2.00,-2.40
0.30,-0.09,-0.17,1.02,-6.14,1.83,-11.86
0.31,-0.09,-0.17,1.02,-6.84,1.40,-4.24
0.32,-0.07,-0.18,1.02,-6.43,1.74,-7.27
0.33,-0.08,-0.18,1.02,-6.90,2.35,0.09
0.34,-0.06,-0.17,1.03,-7.34,4.12,-15.56
0.35,-0.07,-0.17,1.02,-8.37,5.66,-7.59
0.36,-0.08,-0.17,1.01,-9.28,7.19,-20.69
0.37,-0.09,-0.18,1.02,-9.07,6.44,-15.89
0.38,-0.11,-0.18,1.03,-8.20,4.20,-7.59
0.39,-0.11,-0.18,1.04,-5.60,1.45,-5.73
0.40,-0.11,-0.17,1.02,-4.76,0.72,-0.72
0.41,-0.09,-0.18,1.01,-6.90,1.50,-18.52
0.42,-0.09,-0.15,1.00,-9.74,-2.03,-10.92
0.43,-0.08,-0.16,1.02,-12.98,-1.18,-7.56
0.44,-0.08,-0.17,1.01,-12.66,-2.79,-1.92
0.45,-0.10,-0.15,1.03,-17.56,-7.62,-2.63
0.46,-0.08,-0.18,1.05,-14.41,1.63,-1.83
0.47,-0.11,-0.21,1.03,-12.56,-1.16,-15.01
0.48,-0.09,-0.20,1.03,-9.21,0.98,-14.32
0.49,-0.10,-0.18,1.01,-9.54,0.58,-14.38
0.50,-0.10,-0.17,1.02,-9.73,0.50,-13.02
0.51,-0.09,-0.19,1.03,-12.46,1.47,-8.35
0.52,-0.07,-0.18,1.03,-12.23,2.92,4.67
0.53,-0.07,-0.19,1.03,-9.95,5.01,-8.84
0.54,-0.06,-0.19,1.02,-9.76,6.95,-10.98
0.55,-0.08,-0.19,1.02,-9.22,6.90,-10.82
0.56,-0.10,-0.19,1.02,-8.84,8.24,-8.95
0.57,-0.13,-0.19,1.01,-10.32,6.60,-4.09
0.58,-0.12,-0.18,1.02,-11.80,5.51,-12.21
0.59,-0.12,-0.18,1.03,-12.78,4.17,-10.79
0.60,-0.10,-0.20,1.03,-11.89,2.95,-11.71
0.61,-0.09,-0.20,1.03,-11.04,1.76,-9.94
0.62,-0.09,-0.22,1.03,-11.65,0.63,-0.99
0.63,-0.08,-0.21,1.04,-12.12,2.58,-15.37
0.64,-0.11,-0.19,1.03,-11.39,1.98,-16.69
0.65,-0.13,-0.20,1.04,-11.37,2.09,-14.26
0.66,-0.11,-0.22,1.02,-13.74,2.99,-2.56
0.67,-0.15,-0.23,1.03,-10.67,-0.44,-15.82
0.68,-0.15,-0.21,1.02,-13.82,-4.17,-9.83
0.69,-0.14,-0.20,1.00,-16.81,-7.40,3.36
0.70,-0.13,-0.21,1.02,-20.43,-7.77,-1.08
0.71,-0.09,-0.24,1.03,-30.72,-14.87,-9.73
0.72,0.06,-0.27,1.09,-27.71,-2.63,-12.08
0.73,-0.02,-0.29,1.18,-28.56,8.72,-23.56
0.74,-0.08,-0.30,1.26,-28.24,9.85,-28.79
0.75,-0.10,-0.28,1.29,-26.58,11.44,-26.75
0.76,-0.12,-0.32,1.35,-22.75,18.52,-20.47
0.77,-0.17,-0.35,1.41,-14.26,17.76,-17.39
0.78,-0.18,-0.34,1.39,-9.39,18.46,-19.56
0.79,-0.17,-0.28,1.34,-7.18,18.41,-11.63
0.80,-0.16,-0.25,1.31,-6.20,20.26,-9.82
0.81,-0.16,-0.22,1.30,-6.11,17.63,-15.34
0.82,-0.17,-0.19,1.29,-10.09,13.89,-25.18
0.83,-0.14,-0.16,1.24,-12.84,18.90,-22.29
0.84,-0.15,-0.14,1.21,-17.10,18.73,-27.30
0.85,-0.21,-0.19,1.22,-18.47,17.71,-31.56
0.86,-0.25,-0.31,1.34,-13.18,8.20,-30.00
0.87,-0.28,-0.36,1.37,-9.85,4.29,-36.73
0.88,-0.29,-0.43,1.47,2.63,2.98,-17.98
0.89,-0.29,-0.39,1.45,13.24,8.12,-5.53
0.90,-0.30,-0.28,1.38,10.47,1.68,-11.88
0.91,-0.27,-0.20,1.31,5.36,-2.85,-0.44
0.92,-0.23,-0.16,1.26,-2.11,-3.86,1.22
0.93,-0.20,-0.13,1.21,-10.26,1.97,-10.79
0.94,-0.18,-0.13,1.16,-16.29,4.00,7.91
0.95,-0.18,-0.13,1.16,-22.61,-7.47,-21.62
0.96,-0.17,-0.31,1.17,-15.76,-4.06,-21.89
0.97,-0.20,-0.48,1.37,8.02,14.31,-21.68
0.98,-0.27,-0.44,1.38,22.84,16.34,-10.85
0.99,-0.32,-0.37,1.38,31.89,8.64,-6.50
1.00,-0.30,-0.30,1.29,35.36,3.02,-2.20
1.01,-0.27,-0.17,1.22,34.73,-2.67,0.15
1.02,-0.22,-0.10,1.11,24.82,-1.80,18.26
1.03,-0.18,-0.05,1.04,10.64,3.83,9.56
1.04,-0.13,-0.01,1.01,-5.10,10.21,-4.64
1.05,-0.08,-0.02,0.98,-18.00,22.58,-13.16
1.06,-0.09,-0.11,1.06,-11.28,29.56,-17.42
1.07,-0.10,-0.18,1.12,0.41,40.85,-20.58
1.08,-0.16,-0.24,1.21,-0.15,42.72,-25.77
1.09,-0.19,-0.28,1.21,6.24,38.23,-19.36
1.10,-0.28,-0.24,1.13,-2.60,31.79,-33.74
1.11,-0.34,-0.15,1.14,-15.40,7.66,-25.94
1.12,-0.36,-0.13,1.09,-31.57,-24.46,-22.98
1.13,-0.33,-0.14,1.05,-49.16,-46.06,-28.78
1.14,-0.23,-0.19,1.05,-62.84,-53.24,-10.17
1.15,-0.02,-0.34,1.09,-59.11,-25.53,-11.60
1.16,-0.03,-0.49,1.31,-28.63,8.58,-12.35
1.17,-0.10,-0.54,1.38,7.33,18.81,-11.69
1.18,-0.17,-0.50,1.37,33.28,30.35,-3.37
1.19,-0.26,-0.45,1.30,47.86,26.40,15.42
1.20,-0.29,-0.39,1.23,60.41,2.85,7.40
1.21,-0.19,-0.31,1.12,69.19,-17.74,11.86
1.22,-0.08,-0.24,1.02,66.66,-18.84,-3.47
1.23,-0.07,-0.19,0.96,55.39,-18.72,0.12
1.24,-0.06,-0.17,0.92,44.29,-10.34,-6.00
1.25,-0.16,-0.18,0.93,33.45,-14.34,-3.15
1.26,-0.20,-0.20,0.96,32.32,-22.72,-20.14
1.27,-0.22,-0.27,1.05,40.08,-41.60,-14.40
1.28,-0.15,-0.30,1.12,56.96,-32.89,-7.60
1.29,-0.13,-0.30,1.14,70.31,-21.02,12.78
1.30,-0.20,-0.26,1.09,74.75,-23.69,9.57
1.31,-0.22,-0.21,1.06,76.17,-35.54,11.51
1.32,-0.18,-0.14,0.98,76.64,-47.98,7.66
1.33,-0.10,-0.08,0.91,74.73,-52.15,7.91
1.34,-0.05,-0.05,0.83,69.54,-40.70,6.64
1.35,-0.04,0.01,0.82,66.79,-37.56,2.60
1.36,0.00,0.02,0.79,70.82,-32.73,17.57
1.37,0.01,0.04,0.74,64.29,-6.06,-1.74
1.38,-0.10,0.05,0.76,55.98,3.73,-13.04
1.39,-0.19,0.02,0.77,50.63,-8.21,-17.30
1.40,-0.22,-0.01,0.77,41.34,-26.96,-17.54
1.41,-0.22,-0.02,0.81,30.14,-40.87,-16.64
1.42,-0.17,-0.04,0.85,19.47,-52.12,-23.69
1.43,-0.06,-0.05,0.88,22.64,-39.68,-15.60
1.44,-0.09,0.02,0.83,19.79,-36.98,-8.99
1.45,-0.03,0.09,0.70,10.27,-9.82,6.73
1.46,-0.05,0.10,0.66,-0.63,-6.53,4.98
1.47,-0.03,0.05,0.66,-1.92,-30.18,-19.73
1.48,0.02,-0.03,0.57,2.50,-38.34,-20.63
1.49,-0.02,-0.08,0.69,-5.97,-56.47,-52.11
1.50,-0.00,-0.20,0.84,12.53,-61.25,-55.65
1.51,-0.05,-0.19,0.88,21.63,-57.02,-48.96
1.52,-0.04,-0.15,0.85,17.76,-35.95,-33.59
1.53,-0.08,-0.08,0.84,10.23,-24.49,-6.66
1.54,-0.04,-0.04,0.79,4.18,-11.86,9.86
1.55,0.04,0.07,0.73,-13.37,8.47,35.50
1.56,0.09,0.08,0.68,-25.53,20.00,18.56
1.57,0.08,0.09,0.65,-32.21,11.19,15.65
1.58,0.11,0.09,0.66,-37.50,-1.68,2.40
1.59,0.16,0.05,0.71,-33.51,-17.28,-18.34
1.60,0.19,-0.00,0.75,-25.39,-23.28,-39.21
1.61,0.12,-0.02,0.78,-21.50,-23.24,-30.41
1.62,0.08,-0.04,0.82,-15.85,-15.36,-16.14
1.63,0.08,-0.05,0.82,-12.99,-0.96,-23.10
1.64,0.08,-0.03,0.80,-11.74,11.34,13.76
1.65,0.05,0.02,0.71,-23.05,22.24,15.11
1.66,0.07,0.02,0.70,-28.17,26.63,16.20
1.67,0.06,0.02,0.69,-37.98,24.82,14.12
1.68,0.05,-0.01,0.73,-37.24,15.44,8.02
1.69,0.08,-0.04,0.78,-34.61,11.13,12.09
1.70,0.05,-0.09,0.81,-31.22,7.07,0.47
1.71,0.04,-0.13,0.86,-24.82,8.43,-8.41
1.72,-0.01,-0.15,0.92,-15.88,3.65,-12.70
1.73,-0.06,-0.16,0.95,-9.94,-0.81,-17.39
1.74,-0.04,-0.13,0.97,-3.39,-1.05,15.86
1.75,-0.04,-0.09,0.90,1.48,-0.75,-6.90
1.76,-0.04,-0.03,0.85,-2.15,0.34,-10.69
1.77,-0.01,0.01,0.83,-4.84,3.47,10.81
1.78,0.01,0.03,0.84,-4.61,7.02,0.75
1.79,0.03,0.07,0.82,-12.43,9.86,3.62
1.80,0.06,0.06,0.84,-19.94,13.53,4.00
1.81,0.07,0.03,0.91,-21.88,14.09,12.32
1.82,0.05,-0.03,0.98,-18.29,9.10,8.50
1.83,0.04,-0.08,1.03,-10.69,0.23,-14.06
1.84,0.02,-0.11,1.06,-1.24,-10.12,-7.27
1.85,-0.01,-0.07,1.05,4.90,-16.90,-25.85
1.86,-0.03,-0.05,1.03,8.99,-21.39,-31.15
1.87,-0.04,-0.01,1.00,10.93,-22.31,-29.25
1.88,-0.04,0.02,0.97,6.40,-19.56,-1.76
1.89,-0.01,0.04,0.95,-1.63,-13.63,-13.57
1.90,-0.00,0.05,0.94,-8.67,-8.29,-3.36
1.91,0.00,0.05,0.95,-15.50,-5.95,-0.96
1.92,0.00,0.03,0.98,-20.66,-1.92,-9.19
1.93,0.01,-0.02,1.02,-22.27,0.93,7.94
1.94,0.01,-0.07,1.07,-19.44,1.08,6.75
1.95,0.02,-0.09,1.09,-15.53,-3.80,-6.79
1.96,0.02,-0.09,1.10,-10.70,-7.50,-9.65
1.97,0.01,-0.08,1.11,-6.24,-12.31,-24.78
1.98,-0.00,-0.07,1.10,-1.80,-14.82,-7.25
1.99,-0.00,-0.05,1.09,0.61,-13.04,-15.69
2.00,-0.00,-0.02,1.06,0.12,-10.61,-9.89
2.01,0.02,-0.01,1.03,-3.80,-7.21,-8.90
2.02,0.04,-0.00,1.04,-8.23,-3.25,3.51
2.03,0.04,-0.01,1.04,-12.43,-1.18,-7.50
2.04,0.05,-0.03,1.07,-13.45,-1.27,-1.48
2.05,0.02,-0.06,1.08,-13.42,-2.89,-3.50
2.06,0.01,-0.08,1.11,-9.71,-6.20,-1.66
2.07,0.00,-0.11,1.10,-2.63,-12.08,-9.40
2.08,0.01,-0.10,1.11,1.28,-13.22,-14.99
2.09,0.02,-0.07,1.08,3.47,-12.78,-20.44
2.10,0.02,-0.04,1.06,3.73,-8.84,-6.93
2.11,0.02,-0.03,1.05,2.21,-4.34,1.07
2.12,0.02,-0.01,1.05,0.87,0.05,-6.92
2.13,0.03,-0.01,1.04,-1.89,4.06,-11.42
2.14,0.02,-0.00,1.03,-4.73,4.56,1.53
2.15,0.05,-0.01,1.04,-6.75,4.55,-1.68
2.16,0.05,-0.02,1.05,-7.36,3.63,-0.72
2.17,0.04,-0.03,1.07,-4.55,2.98,-10.09
2.18,0.04,-0.03,1.08,-0.29,2.29,-0.55
2.19,0.02,-0.01,1.06,2.14,0.56,-5.02
2.20,0.02,-0.00,1.03,2.03,-0.41,-9.48
2.21,0.03,0.01,1.01,0.61,-2.02,-12.64
2.22,0.04,0.03,0.98,-2.82,-0.90,-16.79
2.23,0.03,0.03,0.97,-6.23,-0.66,-9.34
2.24,0.02,0.03,0.98,-10.37,-0.23,-1.89
2.25,0.02,0.01,1.01,-12.29,0.60,-13.13
2.26,0.02,-0.03,1.03,-12.11,0.50,-1.50
2.27,0.02,-0.03,1.03,-11.51,-0.58,-5.59
2.28,0.03,-0.03,1.04,-9.21,-1.86,-14.00
2.29,0.03,-0.04,1.03,-8.78,-4.09,-19.74
2.30,0.02,-0.03,1.03,-6.81,-5.57,-22.61
2.31,0.02,-0.03,1.02,-6.38,-6.55,-18.70
2.32,-0.02,-0.13,0.96,5.05,-11.60,-5.24
2.33,0.05,-0.02,1.02,-8.03,-2.75,-14.02
2.34,0.07,-0.04,1.06,-4.96,-0.38,6.66
2.35,0.08,-0.03,1.05,-5.15,3.05,-16.70
2.36,0.07,-0.02,1.05,-5.79,4.82,-16.50
2.37,0.05,-0.01,1.05,-5.65,4.43,-25.08
2.38,0.03,0.00,1.06,-4.37,5.89,6.66
2.39,0.03,-0.01,1.05,-4.29,8.00,-5.45
2.40,0.01,-0.01,1.06,-5.13,8.35,-16.37
2.41,0.01,-0.02,1.05,-5.27,9.05,-16.37
2.42,0.01,-0.03,1.06,-6.89,10.82,-8.61
2.43,-0.00,-0.04,1.06,-6.64,10.84,-4.56
2.44,-0.01,-0.05,1.06,-7.16,9.02,-8.85
2.45,-0.01,-0.05,1.06,-7.37,8.09,-10.32
2.46,-0.01,-0.05,1.07,-7.63,5.95,-12.08
2.47,-0.02,-0.05,1.06,-6.98,5.66,-15.60
2.48,-0.01,-0.05,1.06,-6.85,5.42,-21.50
2.49,-0.01,-0.05,1.07,-7.13,6.98,-10.55
2.50,-0.03,-0.04,1.07,-6.26,7.11,-13.11
2.51,-0.03,-0.04,1.08,-4.98,5.79,2.41
2.52,-0.02,-0.04,1.07,-4.76,5.45,-1.30
2.53,-0.03,-0.04,1.05,-4.15,4.89,-18.75
2.54,-0.05,-0.03,1.02,-5.07,1.97,-4.32
2.55,-0.04,-0.03,1.04,-5.27,0.75,-13.15
2.56,-0.04,-0.03,1.04,-4.44,0.95,-2.12
2.57,-0.05,-0.05,1.05,-4.00,1.34,-7.80
2.58,-0.04,-0.06,1.04,-4.40,2.08,-17.53
2.59,-0.05,-0.05,1.05,-4.20,2.56,-9.77
2.60,-0.05,-0.04,1.04,-4.21,1.45,0.41
2.61,-0.03,-0.04,1.04,-4.84,0.40,4.66
2.62,-0.03,-0.03,1.05,-4.38,-0.73,-20.08
2.63,0.01,-0.02,1.05,-6.79,2.03,3.51
2.64,0.02,-0.03,1.06,-7.60,4.53,-16.89
2.65,0.02,-0.03,1.07,-6.61,3.92,-11.62
2.66,0.02,-0.03,1.07,-4.50,4.09,-6.29
2.67,0.01,-0.03,1.07,-3.21,4.87,-3.18
2.68,-0.01,-0.04,1.06,-2.50,4.69,-5.69
2.69,-0.02,-0.04,1.05,-0.55,4.17,-7.08
2.70,-0.02,-0.04,1.03,-1.08,4.99,-6.38
2.71,-0.01,-0.03,1.03,-1.54,4.73,-8.34
