time,acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.00,0.22,-0.20,0.89,2.32,12.89,12.17
0.01,0.25,-0.19,0.88,2.82,11.69,11.37
0.02,0.31,-0.17,0.81,3.39,18.12,12.98
0.03,0.31,-0.21,0.91,5.50,12.31,7.30
0.04,0.34,-0.22,0.92,3.80,13.36,0.31
0.05,0.33,-0.22,0.92,4.58,14.26,-6.20
0.06,0.28,-0.22,0.93,3.33,13.05,-9.60
0.07,0.25,-0.20,0.92,1.51,14.40,-9.05
0.08,0.24,-0.20,0.92,-0.12,14.15,-8.24
0.09,0.23,-0.20,0.92,-2.78,14.26,-7.01
0.10,0.21,-0.21,0.92,-4.69,14.03,-3.02
0.11,0.21,-0.22,0.94,-3.15,15.97,1.85
0.12,0.23,-0.21,0.96,-3.22,14.60,4.82
0.13,0.24,-0.22,0.97,1.85,12.85,4.76
0.14,0.28,-0.22,0.97,3.71,11.73,1.73
0.15,0.29,-0.22,0.96,3.66,10.75,-4.44
0.16,0.28,-0.23,0.95,4.05,7.73,-9.95
0.17,0.28,-0.22,0.94,2.18,5.73,-14.67
0.18,0.27,-0.21,0.92,-1.11,5.73,-18.29
0.19,0.23,-0.22,0.90,-4.34,4.43,-19.51
0.20,0.17,-0.23,0.90,-6.95,2.67,-16.76
0.21,0.13,-0.23,0.90,-8.17,1.88,-8.78
0.22,0.14,-0.26,0.93,-4.72,3.11,-1.11
0.23,0.19,-0.23,0.90,-6.41,4.64,1.39
0.24,0.21,-0.26,0.91,-4.99,6.44,1.77
0.25,0.21,-0.28,0.93,-2.15,5.86,0.02
0.26,0.20,-0.32,0.97,0.89,-3.36,-2.34
0.27,0.21,-0.29,0.94,-0.43,-8.15,-3.76
0.28,0.28,-0.27,0.87,-2.98,0.43,-3.74
0.29,0.29,-0.27,0.89,-2.89,-2.81,-8.08
0.30,0.28,-0.27,0.89,-4.06,-0.76,-11.22
0.31,0.27,-0.29,0.89,-5.01,3.79,-12.90
0.32,0.23,-0.29,0.91,-6.18,4.14,-13.25
0.33,0.20,-0.30,0.92,-4.67,5.50,-10.78
0.34,0.20,-0.30,0.93,-4.20,7.48,-9.48
0.35,0.21,-0.28,0.93,-3.05,7.19,-9.79
0.36,0.21,-0.28,0.95,-0.03,4.46,-11.65
0.37,0.20,-0.27,0.94,0.85,2.35,-12.60
0.38,0.22,-0.26,0.94,1.10,1.73,-13.62
0.39,0.23,-0.26,0.93,1.04,2.02,-14.92
0.40,0.24,-0.26,0.92,0.27,2.23,-16.96
0.41,0.26,-0.26,0.92,-0.47,3.98,-18.84
0.42,0.24,-0.25,0.91,-1.73,3.11,-18.06
0.43,0.24,-0.25,0.92,-1.66,4.89,-14.00
0.44,0.27,-0.24,0.90,-3.60,7.57,-11.37
0.45,0.31,-0.25,0.90,-5.30,10.18,-12.08
0.46,0.32,-0.25,0.91,-6.85,10.89,-14.34
0.47,0.32,-0.26,0.90,-8.70,11.37,-16.46
0.48,0.30,-0.28,0.92,-8.46,11.85,-16.72
0.49,0.31,-0.29,0.93,-8.38,13.13,-18.37
0.50,0.31,-0.29,0.95,-8.82,8.31,-21.34
0.51,0.32,-0.30,0.94,-5.34,8.23,-24.67
0.52,0.31,-0.30,0.94,-5.24,14.55,-27.37
0.53,0.28,-0.30,0.95,-4.79,15.63,-28.79
0.54,0.29,-0.32,0.95,-4.29,14.81,-30.05
0.55,0.30,-0.31,0.94,-3.01,16.27,-31.76
0.56,0.26,-0.32,0.94,-0.66,16.58,-32.87
0.57,0.25,-0.30,0.94,1.82,17.48,-32.09
0.58,0.23,-0.28,0.93,3.74,18.46,-31.69
0.59,0.24,-0.26,0.93,3.10,18.06,-33.16
0.60,0.22,-0.25,0.92,0.40,18.17,-34.78
0.61,0.19,-0.26,0.92,-1.65,16.02,-36.49
0.62,0.18,-0.25,0.94,-2.64,11.91,-37.62
0.63,0.20,-0.25,0.94,-2.63,11.19,-37.42
0.64,0.23,-0.26,0.92,-3.53,14.38,-38.06
0.65,0.23,-0.25,0.90,-4.31,16.69,-37.98
0.66,0.22,-0.27,0.89,-4.47,18.95,-36.26
0.67,0.21,-0.26,0.89,-6.15,22.78,-34.92
0.68,0.20,-0.26,0.89,-6.55,23.80,-33.91
0.69,0.22,-0.28,0.90,-6.23,24.58,-34.23
0.70,0.22,-0.28,0.89,-7.10,26.21,-35.63
0.71,0.23,-0.29,0.89,-6.40,25.98,-38.05
0.72,0.21,-0.30,0.89,-7.01,24.56,-41.19
0.73,0.17,-0.29,0.91,-6.89,20.44,-42.85
0.74,0.17,-0.28,0.90,-6.92,16.34,-42.93
0.75,0.16,-0.29,0.90,-7.76,15.22,-43.53
0.76,0.15,-0.29,0.91,-8.00,14.50,-42.72
0.77,0.14,-0.29,0.91,-8.85,14.20,-41.62
0.78,0.15,-0.28,0.92,-7.82,14.61,-41.48
0.79,0.14,-0.27,0.91,-7.91,14.05,-41.42
0.80,0.15,-0.27,0.92,-8.03,14.75,-40.84
0.81,0.14,-0.28,0.91,-6.95,17.15,-39.91
0.82,0.11,-0.29,0.93,-4.96,16.44,-38.37
0.83,0.12,-0.26,0.93,-4.02,15.02,-37.08
0.84,0.13,-0.28,0.93,-2.78,12.99,-38.08
0.85,0.12,-0.27,0.93,-3.66,9.66,-39.59
0.86,0.11,-0.27,0.93,-4.89,7.30,-40.46
0.87,0.10,-0.27,0.93,-6.82,4.70,-40.18
0.88,0.09,-0.27,0.94,-6.50,3.30,-38.12
0.89,0.10,-0.25,0.91,-5.92,4.58,-35.62
0.90,0.13,-0.25,0.90,-6.14,6.87,-33.79
