time,acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.00,0.18,-0.22,0.96,-7.45,22.11,8.38
0.01,0.17,-0.23,0.97,-5.95,19.53,8.70
0.02,0.16,-0.22,0.98,-5.95,17.15,9.85
0.03,0.17,-0.21,0.96,-5.65,15.62,10.41
0.04,0.16,-0.20,0.96,-6.58,13.94,10.06
0.05,0.14,-0.20,0.94,-7.16,11.97,10.41
0.06,0.13,-0.19,0.94,-9.04,8.92,11.54
0.07,0.16,-0.21,0.94,-9.92,7.19,12.17
0.08,0.17,-0.23,0.96,-9.30,7.47,12.84
0.09,0.17,-0.25,0.96,-7.92,6.46,13.34
0.10,0.17,-0.26,0.98,-7.53,4.99,13.31
0.11,0.16,-0.27,0.98,-6.44,2.34,12.76
0.12,0.16,-0.26,0.99,-4.67,-0.58,11.85
0.13,0.16,-0.27,0.99,-3.30,-2.72,11.47
0.14,0.18,-0.26,0.98,-1.79,-3.71,10.70
0.15,0.19,-0.26,0.97,-1.13,-4.46,9.36
0.16,0.19,-0.26,0.96,-0.73,-5.42,8.72
0.17,0.20,-0.25,0.93,-0.66,-6.55,8.96
0.18,0.22,-0.24,0.92,-1.50,-5.42,8.98
0.19,0.23,-0.25,0.90,-3.47,-3.45,8.31
0.20,0.24,-0.25,0.90,-3.54,-1.59,7.22
0.21,0.25,-0.25,0.91,-3.85,-0.14,6.34
0.22,0.25,-0.25,0.90,-3.97,0.02,4.96
0.23,0.25,-0.26,0.90,-3.18,0.58,2.93
0.24,0.24,-0.26,0.92,-1.22,0.63,1.01
0.25,0.24,-0.26,0.93,0.55,0.26,-0.34
0.26,0.24,-0.25,0.92,0.53,1.77,-0.99
0.27,0.23,-0.24,0.91,1.77,2.56,0.09
0.28,0.22,-0.24,0.92,0.63,5.30,0.24
0.29,0.23,-0.24,0.91,-0.38,3.73,-1.34
0.30,0.22,-0.23,0.91,-1.95,3.59,-2.35
0.31,0.21,-0.23,0.91,-2.23,3.10,-2.89
0.32,0.21,-0.24,0.92,-1.83,2.35,-3.77
0.33,0.20,-0.23,0.92,-2.87,1.89,-4.21
0.34,0.20,-0.24,0.93,-4.18,0.26,-5.74
0.35,0.19,-0.23,0.92,-4.56,-1.02,-7.13
0.36,0.18,-0.25,0.96,-1.44,-2.35,-8.64
0.37,0.18,-0.25,0.97,1.33,-5.34,-9.82
0.38,0.19,-0.25,0.97,4.89,-5.10,-11.45
0.39,0.18,-0.26,0.97,8.35,-5.56,-11.19
0.40,0.19,-0.25,0.97,9.37,-3.92,-10.52
0.41,0.19,-0.25,0.95,10.06,-1.25,-9.05
0.42,0.19,-0.24,0.94,9.47,2.40,-7.34
0.43,0.18,-0.23,0.92,7.19,2.84,-6.55
0.44,0.16,-0.21,0.90,2.99,0.76,-6.03
0.45,0.16,-0.21,0.90,0.43,-1.02,-6.20
0.46,0.16,-0.20,0.90,-3.80,-3.22,-5.45
0.47,0.16,-0.20,0.90,-5.79,-5.30,-4.17
0.48,0.17,-0.22,0.92,-5.04,-5.16,-2.67
0.49,0.18,-0.24,0.93,-2.95,-4.20,-2.61
0.50,0.19,-0.23,0.92,-1.77,-4.44,-3.11
0.51,0.20,-0.25,0.94,-0.05,-3.62,-3.22
0.52,0.22,-0.22,0.85,-0.44,3.27,-0.89
0.53,0.19,-0.27,0.95,3.13,-1.45,-4.27
0.54,0.17,-0.25,0.95,3.86,-5.19,-6.31
0.55,0.18,-0.24,0.94,5.53,-4.40,-7.47
0.56,0.17,-0.23,0.93,4.81,-5.85,-8.11
0.57,0.11,-0.24,1.00,4.20,-5.05,-8.61
0.58,0.15,-0.20,0.91,1.63,-5.47,-5.73
0.59,0.16,-0.19,0.89,-0.99,-6.17,-4.82
0.60,0.16,-0.19,0.88,-3.53,-2.73,-3.88
0.61,0.15,-0.19,0.90,-5.05,-3.94,-2.66
0.62,0.16,-0.20,0.90,-5.39,-4.98,-1.42
0.63,0.18,-0.16,0.86,-3.73,-2.61,1.50
0.64,0.16,-0.20,0.93,-1.74,-11.28,0.32
0.65,0.20,-0.21,0.91,-2.64,-16.66,-0.12
0.66,0.24,-0.20,0.92,-3.40,-13.97,0.15
0.67,0.22,-0.24,0.98,-5.05,-11.97,-1.37
0.68,0.27,-0.21,0.90,-8.58,-10.73,0.00
0.69,0.29,-0.22,0.90,-10.06,-4.32,1.42
0.70,0.30,-0.24,0.90,-10.12,0.96,2.84
0.71,0.30,-0.24,0.89,-8.44,0.35,2.60
0.72,0.37,-0.27,0.93,-6.03,3.95,3.21
0.73,0.34,-0.26,0.90,-3.21,3.79,4.55
0.74,0.37,-0.27,0.90,-1.50,0.40,0.17
0.75,0.37,-0.27,0.91,-0.38,-0.52,-5.05
0.76,0.38,-0.26,0.88,-2.41,8.44,-7.79
0.77,0.41,-0.25,0.86,-9.47,6.12,-14.56
0.78,0.37,-0.24,0.90,-8.89,4.90,-22.12
0.79,0.41,-0.21,0.78,-16.75,13.05,-23.54
0.80,0.33,-0.29,0.94,-16.43,15.28,-27.05
0.81,0.32,-0.27,0.94,-16.21,10.06,-26.67
0.82,0.31,-0.26,0.93,-14.44,9.95,-24.92
0.83,0.30,-0.26,0.90,-14.09,14.26,-22.52
0.84,0.28,-0.23,0.89,-15.51,14.96,-20.02
0.85,0.28,-0.27,0.92,-14.56,18.87,-18.76
0.86,0.25,-0.23,0.89,-16.38,13.82,-19.44
0.87,0.25,-0.22,0.86,-19.95,13.74,-18.81
0.88,0.25,-0.24,0.90,-18.11,8.72,-19.95
0.89,0.24,-0.24,0.87,-19.98,5.30,-19.71
0.90,0.23,-0.29,0.92,-20.43,4.15,-20.72
0.91,0.28,-0.25,0.88,-24.98,0.49,-25.59
0.92,0.29,-0.29,0.92,-26.66,-4.79,-32.95
0.93,0.32,-0.30,0.98,-21.85,-0.98,-36.60
0.94,0.28,-0.31,0.93,-21.15,2.79,-37.63
0.95,0.27,-0.32,0.94,-16.78,5.73,-37.47
0.96,0.27,-0.33,0.91,-12.24,9.98,-35.10
0.97,0.26,-0.33,0.91,-11.40,12.08,-32.37
0.98,0.25,-0.31,0.88,-12.18,10.72,-31.33
0.99,0.25,-0.31,0.89,-14.49,8.08,-32.61
1.00,0.25,-0.31,0.91,-17.77,5.83,-33.59
1.01,0.23,-0.31,0.92,-17.45,3.73,-33.92
1.02,0.23,-0.33,0.94,-15.45,-0.61,-35.39
1.03,0.25,-0.34,0.94,-13.54,-3.56,-37.80
1.04,0.26,-0.34,0.93,-11.42,-1.89,-37.66
1.05,0.27,-0.34,0.92,-9.66,1.57,-36.52
1.06,0.27,-0.34,0.91,-7.21,6.63,-34.50
1.07,0.27,-0.34,0.92,-6.43,10.90,-33.40
1.08,0.28,-0.33,0.90,-4.55,14.64,-32.67
1.09,0.27,-0.34,0.89,-4.06,17.94,-33.31
1.10,0.26,-0.33,0.88,-5.53,18.09,-32.90
1.11,0.24,-0.32,0.89,-6.08,14.96,-34.27
1.12,0.21,-0.32,0.90,-7.34,8.38,-36.75
1.13,0.23,-0.34,0.92,-10.12,1.07,-42.15
1.14,0.24,-0.35,0.94,-11.60,-5.36,-47.56
1.15,0.23,-0.35,0.94,-12.15,-7.24,-49.92
1.16,0.23,-0.35,0.94,-9.50,-4.21,-48.17
1.17,0.26,-0.34,0.91,-7.68,3.40,-46.27
1.18,0.27,-0.34,0.89,-4.50,9.10,-46.67
1.19,0.27,-0.34,0.88,-3.24,14.89,-46.75
1.20,0.23,-0.35,0.89,-2.35,18.38,-43.45
1.21,0.19,-0.35,0.90,-0.58,17.97,-38.31
1.22,0.21,-0.32,0.89,-0.27,17.42,-35.77
1.23,0.23,-0.32,0.89,-0.93,17.60,-36.05
1.24,0.22,-0.32,0.87,-2.43,13.48,-38.03
1.25,0.19,-0.32,0.90,-3.60,9.74,-38.98
1.26,0.19,-0.32,0.89,-5.44,5.45,-39.11
1.27,0.19,-0.31,0.89,-5.94,5.08,-37.42
1.28,0.22,-0.32,0.89,-6.37,6.73,-36.73
1.29,0.23,-0.33,0.86,-7.10,8.99,-37.37
1.30,0.24,-0.34,0.85,-7.27,10.29,-38.53
1.31,0.23,-0.33,0.86,-8.02,10.92,-40.40
1.32,0.22,-0.33,0.85,-8.79,11.89,-40.46
1.33,0.19,-0.33,0.88,-9.16,10.53,-39.73
1.34,0.17,-0.32,0.88,-10.55,-1.34,-40.85
1.35,0.19,-0.30,0.88,-9.73,-4.46,-41.30
1.36,0.22,-0.29,0.87,-9.51,3.51,-41.65
1.37,0.23,-0.31,0.86,-10.98,1.34,-41.94
1.38,0.24,-0.32,0.89,-11.02,-1.94,-41.82
1.39,0.27,-0.34,0.89,-10.66,-0.27,-41.13
1.40,0.27,-0.36,0.89,-9.02,2.49,-41.57
1.41,0.27,-0.37,0.90,-4.92,5.91,-42.63
1.42,0.28,-0.38,0.89,-2.12,14.53,-43.34
1.43,0.27,-0.37,0.90,-1.69,18.56,-44.35
1.44,0.23,-0.35,0.89,-0.66,15.83,-43.36
1.45,0.25,-0.35,0.88,-1.45,14.99,-41.83
1.46,0.25,-0.33,0.87,-2.87,17.63,-41.85
1.47,0.25,-0.32,0.86,-4.93,20.89,-42.58
1.48,0.24,-0.32,0.84,-6.99,21.44,-42.06
1.49,0.24,-0.33,0.85,-8.58,22.24,-42.03
1.50,0.23,-0.33,0.87,-9.24,21.80,-42.31
1.51,0.23,-0.33,0.88,-10.31,22.02,-43.05
1.52,0.22,-0.34,0.87,-10.95,22.98,-45.59
1.53,0.21,-0.34,0.89,-12.00,23.50,-47.66
1.54,0.19,-0.34,0.89,-11.89,21.71,-46.73
1.55,0.19,-0.33,0.89,-12.98,19.42,-44.92
1.56,0.21,-0.31,0.87,-14.40,18.78,-43.74
1.57,0.22,-0.31,0.86,-16.89,17.44,-44.20
1.58,0.23,-0.31,0.85,-17.30,18.55,-42.21
1.59,0.25,-0.33,0.86,-18.06,23.22,-40.89
1.60,0.23,-0.35,0.85,-17.28,28.20,-40.20
1.61,0.24,-0.36,0.85,-16.72,31.34,-41.83
1.62,0.23,-0.36,0.85,-17.01,32.49,-44.41
1.63,0.19,-0.37,0.87,-16.96,29.42,-45.40
1.64,0.15,-0.38,0.91,-15.82,24.31,-42.75
1.65,0.16,-0.35,0.91,-13.39,21.31,-39.36
1.66,0.19,-0.34,0.89,-11.33,22.18,-35.24
1.67,0.19,-0.35,0.89,-11.37,21.50,-38.92
1.68,0.17,-0.35,0.90,-11.83,19.83,-38.96
1.69,0.18,-0.35,0.89,-11.69,19.74,-37.82
1.70,0.20,-0.37,0.88,-12.76,22.31,-37.37
1.71,0.22,-0.34,0.86,-14.20,26.90,-34.26
1.72,0.19,-0.36,0.87,-14.63,24.72,-39.48
1.73,0.16,-0.36,0.88,-14.58,22.29,-39.89
1.74,0.16,-0.37,0.91,-14.70,20.61,-38.72
1.75,0.15,-0.37,0.92,-12.64,18.43,-39.10
1.76,0.14,-0.35,0.92,-13.47,10.56,-41.21
1.77,0.16,-0.35,0.90,-14.29,4.63,-43.48
1.78,0.16,-0.35,0.90,-16.20,-0.32,-45.15
1.79,0.17,-0.36,0.90,-15.34,-0.99,-44.34
1.80,0.18,-0.36,0.89,-14.53,2.60,-41.30
1.81,0.21,-0.37,0.90,-12.24,9.54,-38.72
1.82,0.20,-0.38,0.92,-9.82,14.52,-35.80
1.83,0.20,-0.38,0.91,-6.87,19.53,-32.18
1.84,0.21,-0.38,0.90,-5.37,22.95,-29.97
1.85,0.21,-0.37,0.90,-5.51,23.98,-28.31
1.86,0.18,-0.36,0.89,-3.77,23.76,-28.35
1.87,0.15,-0.33,0.86,-7.15,16.82,-30.20
1.88,0.15,-0.30,0.86,-11.31,6.99,-31.91
1.89,0.17,-0.32,0.86,-14.44,0.90,-32.87
1.90,0.21,-0.34,0.88,-15.39,2.73,-33.02
1.91,0.22,-0.35,0.89,-14.87,7.82,-31.74
1.92,0.22,-0.37,0.91,-11.57,15.88,-29.31
1.93,0.22,-0.38,0.92,-9.28,22.95,-27.88
1.94,0.21,-0.39,0.92,-5.25,27.47,-27.95
1.95,0.21,-0.38,0.92,-1.73,29.22,-28.96
1.96,0.20,-0.38,0.87,0.14,27.44,-31.22
