time,acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.00,0.30,-0.24,0.86,-0.34,7.18,-1.91
0.01,0.33,-0.24,0.86,-3.01,7.65,-3.59
0.02,0.33,-0.25,0.88,-4.56,7.28,-6.00
0.03,0.32,-0.25,0.88,-5.18,6.81,-6.69
0.04,0.32,-0.26,0.90,-5.21,8.69,-6.61
0.05,0.32,-0.26,0.90,-3.45,12.21,-5.97
0.06,0.32,-0.28,0.92,-2.47,13.19,-7.31
0.07,0.31,-0.27,0.93,-0.82,11.48,-8.85
0.08,0.31,-0.28,0.94,0.70,11.86,-9.79
0.09,0.30,-0.28,0.93,1.69,8.79,-11.63
0.10,0.29,-0.26,0.93,0.76,7.07,-12.82
0.11,0.27,-0.26,0.92,1.25,5.37,-13.24
0.12,0.27,-0.27,0.92,1.53,3.66,-13.39
0.13,0.28,-0.25,0.91,1.40,5.10,-12.75
0.14,0.30,-0.24,0.89,0.87,6.58,-13.37
0.15,0.29,-0.24,0.88,0.32,8.03,-14.24
0.16,0.29,-0.24,0.86,-1.24,8.98,-14.53
0.17,0.28,-0.23,0.85,-2.41,8.06,-14.92
0.18,0.28,-0.25,0.87,-2.26,7.54,-14.69
0.19,0.27,-0.26,0.89,-1.18,10.20,-13.73
0.20,0.27,-0.26,0.91,0.41,13.47,-13.60
0.21,0.23,-0.26,0.92,1.88,12.95,-13.53
0.22,0.23,-0.25,0.93,2.56,12.64,-13.59
0.23,0.20,-0.23,0.92,1.02,9.53,-14.11
0.24,0.18,-0.22,0.91,-0.76,3.39,-12.84
0.25,0.18,-0.23,0.92,-1.36,0.89,-9.40
0.26,0.20,-0.21,0.91,-3.13,-0.37,-6.98
0.27,0.23,-0.21,0.89,-5.10,-0.14,-7.08
0.28,0.26,-0.23,0.89,-6.67,2.02,-7.51
0.29,0.26,-0.24,0.90,-8.81,1.39,-8.72
0.30,0.27,-0.25,0.91,-9.54,1.27,-9.77
0.31,0.27,-0.27,0.92,-9.21,1.57,-10.96
0.32,0.28,-0.29,0.93,-6.72,4.06,-12.05
0.33,0.29,-0.28,0.93,-5.92,5.63,-14.05
0.34,0.29,-0.29,0.92,-4.47,7.50,-15.47
0.35,0.27,-0.31,0.94,-2.52,7.85,-16.56
0.36,0.26,-0.29,0.93,-1.36,7.50,-16.87
0.37,0.27,-0.29,0.91,-0.84,8.06,-17.28
0.38,0.28,-0.28,0.89,-1.51,9.42,-17.76
0.39,0.27,-0.28,0.89,-2.61,9.89,-18.53
0.40,0.26,-0.28,0.91,-1.86,10.67,-19.04
0.41,0.26,-0.29,0.92,-0.58,11.05,-19.36
0.42,0.26,-0.28,0.93,-0.17,12.18,-19.25
0.43,0.25,-0.28,0.93,0.64,13.33,-19.68
0.44,0.24,-0.28,0.93,-0.37,11.47,-20.26
0.45,0.24,-0.29,0.94,-0.21,9.79,-20.85
0.46,0.24,-0.28,0.94,0.08,8.99,-21.88
0.47,0.23,-0.28,0.94,0.12,8.44,-22.95
0.48,0.22,-0.27,0.94,-0.52,7.56,-22.75
0.49,0.22,-0.26,0.93,-0.52,6.79,-21.74
0.50,0.22,-0.26,0.91,-1.28,7.65,-21.27
0.51,0.22,-0.26,0.92,-2.99,7.24,-21.68
0.52,0.22,-0.27,0.93,-2.98,6.03,-22.41
0.53,0.21,-0.27,0.94,-2.46,5.08,-21.62
0.54,0.21,-0.26,0.94,-1.04,6.18,-20.34
0.55,0.22,-0.26,0.92,-0.43,8.23,-19.71
0.56,0.22,-0.26,0.92,-0.34,10.64,-19.95
0.57,0.20,-0.26,0.91,-0.92,9.71,-19.82
0.58,0.21,-0.26,0.92,-1.56,8.43,-19.76
0.59,0.22,-0.25,0.92,-1.94,8.17,-19.97
0.60,0.23,-0.26,0.91,-2.79,7.69,-20.78
0.61,0.22,-0.25,0.89,-3.05,8.61,-21.25
0.62,0.20,-0.25,0.90,-5.56,6.93,-21.50
0.63,0.18,-0.25,0.90,-5.95,5.18,-19.08
0.64,0.20,-0.26,0.93,-5.33,6.05,-17.65
0.65,0.21,-0.27,0.94,-5.24,6.15,-17.92
0.66,0.22,-0.27,0.96,-3.92,5.95,-18.58
0.67,0.21,-0.28,0.95,-2.12,5.69,-18.82
0.68,0.23,-0.27,0.94,-0.69,6.49,-19.54
0.69,0.23,-0.26,0.92,-0.20,7.37,-20.14
0.70,0.23,-0.24,0.89,-0.58,8.08,-20.41
0.71,0.24,-0.24,0.87,-2.31,8.43,-20.87
0.72,0.24,-0.24,0.85,-3.45,7.60,-22.05
0.73,0.25,-0.25,0.84,-7.39,7.82,-23.62
0.74,0.23,-0.26,0.87,-9.98,6.29,-25.11
0.75,0.21,-0.27,0.89,-9.98,4.34,-24.78
0.76,0.20,-0.27,0.92,-7.68,4.37,-22.63
0.77,0.22,-0.27,0.92,-4.63,5.19,-20.50
0.78,0.23,-0.26,0.92,-4.09,5.69,-20.82
0.79,0.24,-0.27,0.92,-2.99,7.92,-20.64
0.80,0.25,-0.27,0.92,-2.56,10.24,-20.17
0.81,0.25,-0.27,0.91,-2.98,11.80,-20.43
0.82,0.25,-0.27,0.91,-4.26,12.00,-22.02
0.83,0.24,-0.27,0.90,-4.89,9.83,-23.42
0.84,0.25,-0.26,0.89,-7.01,7.79,-26.17
0.85,0.27,-0.26,0.89,-8.02,6.05,-29.86
0.86,0.26,-0.27,0.90,-7.36,4.15,-33.48
0.87,0.25,-0.28,0.92,-6.03,4.24,-33.30
0.88,0.22,-0.30,0.95,-3.83,5.44,-30.05
0.89,0.21,-0.30,0.95,-0.85,6.93,-26.34
0.90,0.24,-0.28,0.94,0.17,7.33,-25.63
0.91,0.26,-0.27,0.91,0.12,8.96,-27.05
0.92,0.27,-0.26,0.91,-1.24,10.73,-28.23
0.93,0.25,-0.27,0.90,-1.62,12.31,-28.12
0.94,0.25,-0.26,0.90,-2.37,12.61,-30.18
0.95,0.24,-0.27,0.89,-3.88,11.27,-32.17
0.96,0.26,-0.26,0.89,-4.93,10.02,-36.38
0.97,0.26,-0.27,0.90,-6.09,8.09,-40.55
0.98,0.25,-0.26,0.89,-7.71,7.18,-44.08
0.99,0.25,-0.27,0.89,-8.43,7.21,-46.58
1.00,0.24,-0.26,0.90,-8.96,8.58,-47.30
1.01,0.22,-0.25,0.91,-8.76,10.47,-44.50
1.02,0.21,-0.25,0.92,-7.51,13.92,-41.56
1.03,0.19,-0.25,0.92,-6.49,14.82,-38.38
1.04,0.20,-0.25,0.93,-5.63,15.15,-35.30
1.05,0.20,-0.26,0.91,-5.39,15.95,-33.07
1.06,0.21,-0.27,0.92,-5.34,14.76,-33.76
1.07,0.22,-0.27,0.92,-6.17,11.16,-35.91
1.08,0.23,-0.27,0.90,-8.09,8.26,-38.23
1.09,0.23,-0.26,0.92,-10.24,5.56,-40.99
1.10,0.24,-0.26,0.92,-11.18,3.04,-42.78
1.11,0.24,-0.26,0.93,-11.51,2.79,-43.53
1.12,0.25,-0.26,0.93,-10.76,5.89,-42.40
1.13,0.26,-0.26,0.92,-10.34,10.72,-41.65
1.14,0.25,-0.26,0.91,-10.58,15.07,-41.44
1.15,0.24,-0.27,0.92,-11.65,18.81,-40.64
1.16,0.21,-0.28,0.94,-10.03,23.13,-36.05
1.17,0.18,-0.30,0.96,-7.47,24.40,-31.37
1.18,0.17,-0.29,0.96,-4.66,20.18,-29.40
1.19,0.18,-0.28,0.96,-3.63,12.56,-29.45
1.20,0.20,-0.27,0.95,-3.54,8.92,-28.49
1.21,0.22,-0.25,0.93,-4.44,8.99,-28.11
1.22,0.22,-0.24,0.90,-5.40,11.54,-27.65
1.23,0.23,-0.24,0.90,-7.24,13.76,-27.74
1.24,0.22,-0.25,0.87,-10.24,16.15,-26.46
1.25,0.19,-0.27,0.89,-11.69,19.34,-21.85
1.26,0.19,-0.27,0.91,-9.88,27.60,-15.54
1.27,0.17,-0.28,0.92,-8.40,31.36,-11.16
1.28,0.18,-0.28,0.92,-4.76,30.99,-10.02
1.29,0.20,-0.27,0.93,-3.47,27.48,-13.31
1.30,0.20,-0.28,0.93,-0.90,23.60,-17.85
1.31,0.16,-0.25,0.93,-2.17,10.84,-22.37
1.32,0.22,-0.26,0.91,-0.93,18.18,-26.21
1.33,0.23,-0.23,0.91,-4.23,19.05,-29.88
1.34,0.20,-0.27,0.93,-4.70,17.44,-31.21
1.35,0.19,-0.28,0.91,-4.66,17.36,-31.66
1.36,0.16,-0.28,0.93,-6.69,15.63,-31.44
1.37,0.15,-0.28,0.93,-6.17,12.95,-30.73
1.38,0.17,-0.27,0.91,-4.40,12.78,-29.86
1.39,0.16,-0.27,0.91,-3.60,13.79,-29.88
1.40,0.15,-0.27,0.91,-1.53,14.35,-29.10
1.41,0.14,-0.27,0.91,-1.30,14.70,-27.65
1.42,0.15,-0.25,0.90,-1.37,15.08,-26.37
1.43,0.16,-0.25,0.89,-2.05,15.60,-25.79
1.44,0.17,-0.25,0.87,-4.02,16.27,-26.81
1.45,0.18,-0.27,0.87,-6.82,16.29,-28.56
1.46,0.17,-0.28,0.88,-8.40,13.92,-30.40
1.47,0.17,-0.28,0.87,-11.22,11.34,-32.18
1.48,0.17,-0.28,0.88,-12.61,11.16,-32.84
1.49,0.17,-0.29,0.89,-12.43,11.56,-32.82
1.50,0.18,-0.30,0.90,-10.24,11.40,-33.16
1.51,0.18,-0.29,0.91,-9.34,13.50,-33.95
1.52,0.17,-0.30,0.91,-9.33,15.31,-33.85
1.53,0.16,-0.30,0.92,-8.12,16.40,-33.24
1.54,0.14,-0.30,0.95,-7.42,17.89,-31.33
1.55,0.12,-0.30,0.96,-5.54,18.05,-29.08
1.56,0.12,-0.29,0.95,-5.27,16.27,-28.08
1.57,0.12,-0.28,0.93,-5.11,10.17,-28.44
1.58,0.12,-0.27,0.92,-5.57,5.69,-28.06
1.59,0.15,-0.28,0.92,-6.50,5.73,-27.30
1.60,0.17,-0.33,0.93,-5.19,6.99,-27.42
1.61,0.19,-0.28,0.90,-7.47,6.64,-28.53
1.62,0.18,-0.30,0.92,-7.92,7.19,-30.64
1.63,0.20,-0.31,0.91,-8.78,8.99,-33.47
1.64,0.21,-0.31,0.91,-9.54,12.35,-37.77
1.65,0.18,-0.31,0.93,-9.24,16.06,-39.71
1.66,0.14,-0.31,0.93,-6.98,17.21,-39.54
1.67,0.10,-0.31,0.94,-6.03,14.79,-36.87
1.68,0.08,-0.30,0.94,-4.63,10.64,-34.15
1.69,0.10,-0.28,0.94,-4.75,6.44,-32.11
1.70,0.12,-0.29,0.92,-4.72,4.20,-31.37
1.71,0.14,-0.29,0.91,-5.83,4.05,-29.37
1.72,0.16,-0.30,0.92,-6.40,6.11,-28.66
1.73,0.17,-0.31,0.93,-5.83,8.14,-28.69
1.74,0.19,-0.30,0.92,-7.11,10.66,-30.15
1.75,0.20,-0.30,0.91,-6.67,11.65,-31.04
1.76,0.21,-0.30,0.91,-7.33,12.50,-33.62
1.77,0.21,-0.30,0.90,-8.69,12.85,-37.05
1.78,0.19,-0.32,0.92,-7.92,11.33,-38.82
1.79,0.17,-0.33,0.92,-6.23,9.86,-39.39
1.80,0.17,-0.32,0.92,-5.60,7.10,-39.80
1.81,0.16,-0.30,0.91,-6.32,5.04,-38.78
1.82,0.18,-0.32,0.89,-5.97,5.27,-38.31
1.83,0.20,-0.31,0.90,-6.78,8.43,-38.21
1.84,0.20,-0.31,0.92,-6.98,11.83,-38.50
1.85,0.20,-0.32,0.92,-6.11,15.31,-37.88
1.86,0.18,-0.32,0.91,-7.42,16.63,-38.27
1.87,0.17,-0.30,0.90,-7.97,16.44,-37.60
1.88,0.16,-0.31,0.90,-9.31,13.42,-37.16
1.89,0.16,-0.31,0.90,-10.02,10.23,-38.52
1.90,0.17,-0.32,0.92,-9.62,7.30,-39.79
1.91,0.18,-0.34,0.93,-9.39,6.99,-39.63
1.92,0.19,-0.35,0.94,-7.34,5.31,-42.23
1.93,0.20,-0.35,0.95,-4.31,5.16,-43.94
1.94,0.19,-0.34,0.95,-1.73,6.60,-44.11
1.95,0.19,-0.32,0.92,-0.93,10.84,-43.19
1.96,0.19,-0.31,0.92,-0.46,13.79,-42.67
1.97,0.17,-0.30,0.91,-0.38,14.99,-41.45
1.98,0.17,-0.32,0.91,-1.04,14.81,-41.73
1.99,0.16,-0.31,0.92,-1.44,11.68,-43.48
2.00,0.15,-0.29,0.89,-3.73,6.40,-44.50
2.01,0.16,-0.29,0.89,-6.78,3.04,-44.64
2.02,0.17,-0.28,0.88,-9.08,2.89,-43.69
2.03,0.17,-0.29,0.89,-10.55,4.47,-41.68
2.04,0.19,-0.31,0.90,-11.73,6.08,-39.77
2.05,0.20,-0.33,0.90,-10.56,8.87,-38.50
2.06,0.24,-0.35,0.91,-9.86,13.51,-38.50
2.07,0.24,-0.35,0.92,-9.01,17.13,-40.00
2.08,0.24,-0.34,0.91,-7.88,20.73,-42.89
2.09,0.22,-0.35,0.93,-7.21,21.68,-45.22
2.10,0.22,-0.35,0.92,-6.18,20.26,-47.74
2.11,0.22,-0.35,0.94,-5.24,18.98,-51.13
2.12,0.21,-0.36,0.95,-3.51,18.78,-53.04
2.13,0.20,-0.35,0.95,-2.24,18.49,-52.44
2.14,0.18,-0.35,0.93,-2.00,16.78,-51.16
2.15,0.18,-0.34,0.92,-2.18,16.06,-48.53
2.16,0.18,-0.33,0.93,-2.34,16.05,-46.05
2.17,0.19,-0.31,0.93,-2.17,16.18,-44.49
2.18,0.22,-0.31,0.92,-2.06,19.08,-44.64
2.19,0.23,-0.30,0.91,-3.28,22.53,-46.41
2.20,0.20,-0.31,0.92,-4.09,21.48,-48.15
2.21,0.19,-0.32,0.93,-3.92,21.05,-48.27
2.22,0.21,-0.33,0.92,-4.47,19.15,-50.72
2.23,0.23,-0.34,0.91,-6.78,16.69,-52.67
2.24,0.23,-0.35,0.92,-7.44,16.14,-54.98
2.25,0.24,-0.34,0.91,-7.77,15.28,-57.48
2.26,0.22,-0.35,0.92,-7.65,16.29,-58.02
2.27,0.22,-0.36,0.94,-4.90,17.07,-57.71
2.28,0.21,-0.37,0.94,-1.10,18.20,-57.69
2.29,0.22,-0.36,0.94,1.60,22.58,-56.17
2.30,0.23,-0.34,0.92,2.02,28.40,-56.09
2.31,0.21,-0.33,0.90,1.15,30.60,-57.33
2.32,0.24,-0.34,0.88,0.02,32.82,-60.58
2.33,0.22,-0.32,0.87,-3.50,29.53,-66.95
2.34,0.19,-0.33,0.85,-7.28,23.40,-71.68
2.35,0.18,-0.33,0.85,-11.94,17.86,-73.89
2.36,0.17,-0.33,0.85,-14.21,15.85,-76.09
2.37,0.14,-0.34,0.89,-13.47,15.39,-74.49
2.38,0.14,-0.36,0.91,-10.84,16.00,-69.65
2.39,0.14,-0.36,0.92,-6.95,19.56,-65.95
2.40,0.14,-0.37,0.93,-2.76,20.73,-62.11
2.41,0.18,-0.38,0.91,-0.20,23.02,-58.96
2.42,0.21,-0.38,0.91,0.75,25.30,-59.40
2.43,0.23,-0.37,0.91,1.34,26.21,-62.08
2.44,0.23,-0.36,0.89,1.48,26.37,-66.79
2.45,0.22,-0.32,0.87,-1.10,23.88,-73.57
2.46,0.21,-0.29,0.86,-6.06,17.45,-85.30
