time,acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.00,-0.07,-0.25,1.01,-5.22,-0.66,-0.66
0.02,-0.06,-0.25,1.01,-4.98,-0.58,-11.97
0.03,-0.08,-0.25,1.01,-5.45,-0.56,-8.67
0.04,-0.06,-0.24,1.00,-4.64,-0.76,-2.29
0.05,-0.06,-0.24,1.02,-4.99,-0.37,-0.12
0.06,-0.07,-0.24,1.01,-4.93,-0.32,-9.88
0.07,-0.07,-0.24,1.01,-5.04,-0.34,-18.53
0.08,-0.07,-0.24,1.01,-4.89,-0.37,1.91
0.09,-0.07,-0.24,1.01,-5.30,-0.72,-10.84
0.10,-0.07,-0.26,1.01,-5.18,-1.01,-7.76
0.11,-0.07,-0.24,1.01,-5.19,-1.30,-14.72
0.12,-0.07,-0.25,1.01,-4.73,-1.62,-1.89
0.13,-0.06,-0.24,1.01,-5.18,-1.34,-9.30
0.14,-0.06,-0.24,1.00,-6.02,-0.95,-1.89
0.15,-0.07,-0.24,1.01,-5.56,-0.52,-16.34
0.16,-0.07,-0.25,1.00,-5.59,-0.23,-4.17
0.17,-0.07,-0.24,1.02,-5.53,-0.32,-3.63
0.18,-0.07,-0.25,1.01,-5.07,-0.43,-22.98
0.19,-0.07,-0.25,1.02,-5.40,-0.60,-15.85
0.20,-0.06,-0.25,1.02,-5.25,-0.70,-4.46
0.21,-0.07,-0.24,1.01,-5.34,-1.07,-5.59
0.22,-0.07,-0.24,1.02,-4.70,-0.75,-0.14
0.23,-0.07,-0.24,1.01,-5.01,-0.99,-7.97
0.24,-0.07,-0.24,1.01,-5.68,-0.84,-8.78
0.25,-0.07,-0.24,1.01,-5.44,-1.07,-2.78
0.26,-0.08,-0.25,1.01,-5.18,-0.82,-14.21
0.27,-0.07,-0.25,1.01,-5.44,-0.82,-10.26
0.28,-0.07,-0.24,1.01,-5.40,-0.73,-10.81
0.29,-0.06,-0.24,1.02,-5.10,-0.34,-5.05
0.30,-0.07,-0.25,1.01,-5.07,-0.47,-2.27
0.31,-0.08,-0.24,1.01,-4.47,-0.79,0.99
0.32,-0.07,-0.25,1.01,-5.18,-1.10,-17.74
0.33,-0.07,-0.24,1.01,-5.45,-1.01,-4.27
0.34,-0.07,-0.24,1.01,-5.19,-0.84,-7.15
0.35,-0.06,-0.24,1.01,-5.33,-0.99,-11.74
0.36,-0.06,-0.24,1.02,-4.78,-0.50,-17.83
0.37,-0.07,-0.25,1.00,-5.65,-0.41,-5.54
0.38,-0.07,-0.25,1.01,-4.67,-0.23,-11.82
0.39,-0.07,-0.24,1.01,-5.22,-0.44,-10.92
0.40,-0.07,-0.25,1.01,-4.81,-0.41,-9.59
0.41,-0.08,-0.25,1.01,-5.13,-0.78,-20.21
0.42,-0.07,-0.25,1.01,-5.08,-0.87,-5.34
0.43,-0.07,-0.24,1.01,-5.44,-1.04,-6.73
0.44,-0.07,-0.25,1.01,-5.16,-1.01,-12.75
0.45,-0.06,-0.24,1.01,-5.63,-0.84,-1.80
0.46,-0.07,-0.24,1.00,-5.21,-0.92,-4.49
0.47,-0.06,-0.24,1.01,-5.08,-0.89,-3.50
0.48,-0.07,-0.24,1.01,-5.42,-0.56,-0.72
0.49,-0.07,-0.25,1.01,-6.38,-0.53,-8.66
0.50,-0.07,-0.24,0.99,-4.79,-0.66,-9.82
0.51,-0.06,-0.24,1.02,-4.34,-0.24,-17.54
0.52,-0.07,-0.25,1.02,-5.13,-0.55,-5.54
0.53,-0.07,-0.25,1.01,-4.95,-0.67,-9.13
0.54,-0.07,-0.24,1.00,-6.05,-0.66,-9.91
0.55,-0.07,-0.25,1.01,-5.36,-0.96,-16.43
0.56,-0.07,-0.25,1.02,-5.91,-0.90,-2.38
0.57,-0.06,-0.25,1.00,-5.92,-0.95,0.99
0.58,-0.07,-0.24,1.01,-5.04,-0.49,-5.13
0.59,-0.07,-0.25,1.01,-5.21,-0.26,-4.06
0.60,-0.07,-0.24,1.01,-5.11,-0.37,-17.39
0.61,-0.07,-0.24,1.01,-5.92,-0.37,-10.69
0.62,-0.06,-0.25,1.01,-5.65,-0.60,-8.79
0.63,-0.07,-0.24,1.02,-5.24,-0.82,-6.11
0.64,-0.07,-0.24,1.01,-5.39,-1.10,-14.26
0.65,-0.07,-0.24,1.02,-4.43,-1.02,-12.67
