time,acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.00,0.12,-0.28,1.00,-4.73,-1.36,-13.83
0.02,0.13,-0.29,1.00,-5.21,-1.47,-13.51
0.03,0.14,-0.29,1.01,-4.66,-0.44,-9.60
0.04,0.14,-0.28,1.01,-3.88,-0.26,-3.08
0.05,0.14,-0.28,1.01,-4.84,0.24,-7.73
0.06,0.14,-0.28,0.99,-3.76,-0.32,2.31
0.07,0.15,-0.28,1.00,-4.67,-0.09,0.23
0.08,0.14,-0.28,1.01,-5.19,0.05,-4.34
0.09,0.14,-0.28,1.01,-5.30,-0.35,-6.38
0.10,0.14,-0.28,1.00,-6.24,-0.73,-19.21
0.11,0.13,-0.28,1.01,-5.71,-0.63,-10.12
0.12,0.12,-0.28,1.01,-5.33,-1.56,-1.89
0.13,0.12,-0.28,1.00,-5.91,-1.47,-8.37
0.14,0.12,-0.28,1.01,-5.65,-1.30,-1.74
0.15,0.14,-0.28,1.01,-5.80,-0.85,6.08
0.16,0.14,-0.28,1.00,-6.09,-0.72,-1.62
0.17,0.14,-0.28,1.00,-6.17,-0.85,-14.92
0.18,0.14,-0.28,1.01,-6.08,-1.74,-0.24
0.19,0.15,-0.28,1.01,-6.82,-1.63,-8.46
0.20,0.14,-0.28,1.02,-6.79,-0.64,-7.42
0.21,0.13,-0.28,1.01,-6.53,-0.84,-16.46
0.22,0.14,-0.28,1.00,-6.87,-0.56,-13.48
0.23,0.14,-0.28,1.00,-6.73,-0.09,-13.56
0.24,0.14,-0.29,1.00,-7.19,-0.35,-15.83
0.25,0.13,-0.29,1.01,-6.52,-0.41,-11.15
0.26,0.13,-0.30,1.01,-6.21,-0.63,-5.95
0.27,0.13,-0.30,1.01,-6.20,-0.78,0.46
0.28,0.13,-0.30,1.01,-5.89,-0.84,-4.43
0.29,0.12,-0.30,1.00,-6.00,-0.44,-8.14
0.30,0.13,-0.29,1.00,-5.60,0.46,-11.45
0.31,0.12,-0.29,1.01,-5.53,-0.43,-11.53
0.32,0.12,-0.29,1.00,-6.40,-0.58,-22.93
0.33,0.14,-0.28,1.01,-6.32,-0.12,0.60
0.34,0.12,-0.28,1.00,-6.67,-0.52,-9.53
0.35,0.13,-0.29,1.01,-5.63,-0.41,-2.53
0.36,0.14,-0.29,1.01,-6.40,-0.73,-1.15
0.37,0.13,-0.29,1.00,-5.42,-0.02,-19.25
0.38,0.13,-0.29,1.00,-6.38,0.18,-10.55
0.39,0.13,-0.29,1.00,-6.20,-0.49,-6.60
