time,acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.00,0.20,-0.10,1.04,-4.61,-0.73,-11.73
0.02,0.20,-0.12,1.04,-4.70,-0.72,-13.04
0.03,0.20,-0.11,1.04,-4.95,-0.95,-6.61
0.04,0.20,-0.11,1.04,-4.14,-0.95,-14.24
0.05,0.19,-0.12,1.03,-3.56,-0.37,-12.78
0.06,0.20,-0.12,1.04,-3.92,-0.11,-11.16
0.07,0.20,-0.12,1.04,-3.79,-0.15,-17.57
0.08,0.19,-0.11,1.02,-4.64,0.17,-19.50
0.09,0.19,-0.11,1.02,-3.76,0.21,-7.45
0.10,0.18,-0.10,1.02,-4.21,0.24,-20.43
0.11,0.18,-0.10,1.03,-4.87,0.15,-12.43
0.12,0.17,-0.10,1.03,-5.94,-0.05,-10.89
0.13,0.17,-0.11,1.03,-6.37,-0.72,-9.98
0.14,0.19,-0.11,1.03,-6.06,-0.70,-0.92
0.15,0.19,-0.12,1.04,-6.21,-0.76,0.72
0.16,0.19,-0.12,1.03,-5.94,-0.82,-14.95
0.17,0.21,-0.13,1.04,-6.14,-0.93,-9.01
0.18,0.22,-0.12,1.05,-5.69,-0.53,4.72
0.19,0.22,-0.12,1.05,-5.60,-0.46,-1.80
0.20,0.22,-0.12,1.04,-5.89,-0.90,1.21
0.21,0.22,-0.12,1.05,-5.62,-0.50,-2.26
0.22,0.22,-0.12,1.05,-5.21,-0.12,-3.80
0.23,0.22,-0.12,1.04,-5.02,0.64,-9.83
0.24,0.20,-0.11,1.04,-4.89,0.21,-6.27
0.25,0.20,-0.11,1.03,-4.47,-0.17,-11.21
0.26,0.20,-0.11,1.03,-6.17,-0.52,-7.10
0.27,0.20,-0.12,1.04,-4.75,-0.55,-7.74
0.28,0.19,-0.12,1.04,-6.06,-0.31,-14.06
0.29,0.19,-0.12,1.05,-5.08,-0.70,-4.92
0.30,0.20,-0.13,1.05,-5.02,-0.99,-9.25
0.31,0.20,-0.12,1.04,-5.10,-1.11,-11.33
0.32,0.19,-0.12,1.04,-4.98,-0.89,-1.47
0.33,0.20,-0.12,1.05,-4.32,-0.60,-2.56
0.34,0.20,-0.12,1.05,-4.63,-0.75,-9.28
0.35,0.19,-0.11,1.04,-4.17,-0.26,-15.19
0.36,0.20,-0.11,1.03,-4.02,-0.55,-12.67
0.37,0.20,-0.12,1.04,-4.70,-0.64,-16.75
0.38,0.20,-0.11,1.02,-4.69,-0.60,-2.56
0.39,0.21,-0.11,1.02,-4.40,-0.21,-15.33
0.40,0.20,-0.11,1.03,-4.58,-0.08,-0.85
0.41,0.20,-0.11,1.04,-4.29,0.05,-10.24
0.42,0.20,-0.11,1.03,-5.36,-0.26,-14.76
0.43,0.20,-0.11,1.03,-3.97,-0.55,-11.07
0.44,0.20,-0.10,1.03,-4.18,-0.90,-6.67
0.45,0.19,-0.11,1.03,-4.89,-1.16,-11.86
0.46,0.19,-0.11,1.04,-5.40,-1.33,-11.69
0.47,0.19,-0.11,1.03,-5.21,-1.16,-13.85
0.48,0.19,-0.11,1.03,-5.88,-0.84,-11.85
0.49,0.19,-0.11,1.04,-5.33,-0.78,-10.14
0.50,0.19,-0.11,1.04,-5.97,-0.56,-15.50
0.51,0.19,-0.11,1.05,-6.05,-1.27,-15.83
0.52,0.20,-0.12,1.04,-5.42,-1.05,-5.27
0.53,0.19,-0.11,1.04,-4.64,-0.81,-7.01
0.54,0.20,-0.11,1.04,-4.47,-0.67,-11.30
0.55,0.19,-0.11,1.04,-4.90,-0.35,-0.96
0.56,0.19,-0.11,1.04,-4.49,-0.26,-8.26
0.57,0.19,-0.11,1.04,-3.85,-0.31,-22.73
0.58,0.21,-0.10,1.02,-3.97,-0.43,-7.44
0.59,0.19,-0.10,1.04,-5.24,-0.64,-8.44
0.60,0.20,-0.11,1.02,-5.10,-0.37,-6.02
0.61,0.19,-0.11,1.03,-5.86,-0.27,-12.81
0.62,0.20,-0.11,1.04,-5.25,-0.52,-8.21
0.63,0.20,-0.10,1.04,-5.36,-0.12,-7.98
0.64,0.20,-0.10,1.03,-5.04,-0.67,-7.83
0.65,0.19,-0.12,1.03,-5.19,-0.82,-8.53
0.66,0.20,-0.11,1.04,-5.89,-0.75,-5.08
0.67,0.20,-0.12,1.03,-4.89,-0.18,-10.08
0.68,0.19,-0.12,1.04,-5.59,0.06,-14.43
0.69,0.20,-0.12,1.03,-4.93,-0.06,-3.05
0.70,0.21,-0.12,1.04,-5.63,-0.43,-5.60
0.71,0.20,-0.11,1.04,-4.96,0.02,-2.06
0.72,0.19,-0.11,1.03,-4.82,0.08,-2.95
0.73,0.18,-0.11,1.04,-5.50,-0.03,-17.60
0.74,0.19,-0.11,1.03,-5.08,-0.44,-13.66
0.75,0.20,-0.11,1.04,-5.86,-0.75,-15.48
0.76,0.21,-0.11,1.03,-6.09,-0.75,-15.59
0.77,0.20,-0.12,1.04,-5.34,-0.38,-10.72
0.78,0.20,-0.11,1.04,-4.64,-0.21,-12.40
0.79,0.21,-0.10,1.04,-5.11,-0.37,4.46
0.80,0.20,-0.11,1.03,-5.37,-0.44,-10.69
0.81,0.20,-0.10,1.01,-5.66,-0.70,8.40
0.82,0.19,-0.10,1.03,-4.87,-0.89,-4.92
0.83,0.20,-0.10,1.03,-4.93,-0.18,-2.03
0.84,0.21,-0.11,1.04,-5.47,0.69,-4.06
0.85,0.19,-0.11,1.04,-5.45,0.52,-11.15
0.86,0.19,-0.12,1.04,-6.05,-0.38,-3.45
0.87,0.20,-0.11,1.04,-5.13,-0.06,-1.07
0.88,0.19,-0.11,1.03,-5.25,0.41,-15.53
0.89,0.19,-0.11,1.04,-5.50,0.27,-3.60
0.90,0.19,-0.10,1.04,-5.45,-0.20,-14.90
0.91,0.19,-0.12,1.05,-5.91,-0.55,-18.49
0.92,0.19,-0.11,1.04,-5.91,-1.33,-21.39
0.93,0.20,-0.12,1.04,-6.14,-1.28,0.32
0.94,0.20,-0.11,1.04,-5.22,-0.67,-1.71
0.95,0.20,-0.12,1.05,-5.76,-0.56,-12.17
0.96,0.20,-0.12,1.04,-5.69,-0.17,-14.66
0.97,0.20,-0.12,1.05,-5.54,-0.26,-16.47
0.98,0.20,-0.12,1.05,-4.69,0.00,-8.18
0.99,0.19,-0.12,1.05,-4.49,0.47,-13.08
1.00,0.20,-0.12,1.04,-3.28,-0.02,-19.57
1.01,0.18,-0.11,1.03,-3.19,-0.06,-14.98
1.02,0.18,-0.10,1.03,-3.71,-0.53,-11.53
1.03,0.19,-0.11,1.02,-5.25,-0.60,-5.94
1.04,0.19,-0.11,1.04,-6.09,-0.35,-0.63
1.05,0.17,-0.10,1.03,-5.66,-0.75,-15.89
1.06,0.17,-0.11,1.04,-5.88,-1.59,-6.76
1.07,0.19,-0.12,1.03,-5.24,-1.42,4.73
1.08,0.18,-0.10,1.05,-5.37,-1.71,-9.88
1.09,0.20,-0.12,1.04,-5.25,-1.15,-3.82
1.10,0.21,-0.12,1.05,-4.78,-1.10,-7.27
1.11,0.19,-0.11,1.04,-3.95,-0.90,-15.36
1.12,0.20,-0.11,1.04,-4.66,-1.19,-4.92
1.13,0.21,-0.12,1.03,-4.58,-0.93,-19.04
1.14,0.20,-0.11,1.03,-3.74,-0.26,-12.64
1.15,0.20,-0.11,1.04,-4.99,0.15,-7.44
1.16,0.19,-0.11,1.04,-4.53,-0.20,-7.39
1.17,0.18,-0.10,1.03,-5.15,-0.61,-8.46
1.18,0.18,-0.11,1.04,-4.69,-1.05,-6.82
1.19,0.18,-0.11,1.03,-4.85,-1.08,-6.12
1.20,0.19,-0.11,1.02,-5.13,-0.76,-5.19
1.21,0.18,-0.11,1.04,-4.95,-0.50,3.10
1.22,0.19,-0.11,1.04,-5.82,-0.98,-11.16
1.23,0.18,-0.11,1.04,-5.59,-1.69,-12.24
1.24,0.19,-0.11,1.04,-5.53,-1.79,-8.78
1.25,0.19,-0.11,1.03,-5.74,-1.47,-6.87
1.26,0.19,-0.11,1.03,-4.05,-1.33,-4.90
1.27,0.20,-0.10,1.03,-4.95,-1.02,-0.64
1.28,0.20,-0.11,1.02,-4.92,-0.70,-4.18
1.29,0.19,-0.10,1.01,-5.62,-0.66,-0.43
1.30,0.19,-0.10,1.02,-4.73,-1.08,-6.37
1.31,0.19,-0.10,1.02,-5.18,-1.95,-6.50
1.32,0.19,-0.10,1.02,-6.90,-2.03,-13.53
1.33,0.20,-0.11,1.02,-6.40,-2.08,-17.08
1.34,0.20,-0.11,1.02,-6.66,-1.59,-10.47
1.35,0.20,-0.11,1.02,-6.55,-1.76,-4.32
1.36,0.21,-0.11,1.03,-6.87,-1.47,-13.94
1.37,0.19,-0.11,1.03,-6.29,-1.48,-4.12
1.38,0.20,-0.11,1.02,-6.85,-1.62,-22.21
1.39,0.20,-0.12,1.02,-6.69,-1.22,-0.05
1.40,0.18,-0.12,1.03,-6.61,-1.21,-6.76
1.41,0.20,-0.11,1.04,-6.98,-1.02,-7.51
1.42,0.20,-0.11,1.04,-6.05,-0.47,-10.72
1.43,0.20,-0.11,1.05,-6.32,-0.38,-6.50
1.44,0.19,-0.12,1.06,-6.67,-0.55,1.54
1.45,0.20,-0.12,1.06,-5.24,-0.60,-5.47
1.46,0.20,-0.12,1.06,-5.60,-0.56,-8.46
1.47,0.20,-0.12,1.06,-5.24,-0.38,-8.67
1.48,0.21,-0.12,1.05,-4.90,0.08,-11.59
1.49,0.20,-0.12,1.06,-4.75,0.52,-4.41
1.50,0.20,-0.12,1.05,-4.41,0.06,-5.97
1.51,0.20,-0.11,1.05,-4.03,-0.20,-9.73
1.52,0.19,-0.11,1.05,-4.29,-0.08,-5.83
1.53,0.19,-0.11,1.04,-4.69,-0.43,-13.63
1.54,0.19,-0.11,1.04,-4.87,-0.35,-7.08
1.55,0.20,-0.11,1.04,-5.08,-0.67,-9.28
1.56,0.20,-0.12,1.04,-4.58,-0.96,-13.86
