time,acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.00,0.32,-0.31,0.88,-0.21,-2.76,1.39
0.01,0.34,-0.31,0.89,1.34,-2.70,0.21
0.02,0.35,-0.30,0.88,1.16,-2.67,-1.08
0.03,0.35,-0.30,0.88,0.44,-2.89,-2.37
0.04,0.34,-0.31,0.88,-0.06,-2.93,-2.58
0.05,0.34,-0.31,0.89,-0.47,-1.34,-1.51
0.06,0.34,-0.31,0.89,-0.17,0.81,-0.35
0.07,0.35,-0.31,0.88,-0.18,2.29,0.08
0.08,0.33,-0.31,0.89,-0.03,1.36,0.11
0.09,0.34,-0.31,0.89,0.47,0.08,-0.20
0.10,0.34,-0.31,0.88,-0.38,-0.11,-1.77
0.11,0.35,-0.31,0.89,-0.82,-0.06,-2.78
0.12,0.34,-0.32,0.88,-1.51,0.44,-3.16
0.13,0.32,-0.31,0.89,-1.77,-0.52,-3.34
0.14,0.32,-0.32,0.89,-1.62,-2.23,-3.25
0.15,0.32,-0.31,0.87,-1.08,-2.84,-3.04
0.16,0.32,-0.30,0.87,-1.33,-1.28,-1.77
0.17,0.33,-0.31,0.89,-0.67,-0.93,-0.72
0.18,0.34,-0.31,0.88,0.27,0.84,0.06
0.19,0.34,-0.31,0.89,0.93,1.30,0.03
0.20,0.35,-0.30,0.89,0.58,1.22,-1.40
0.21,0.33,-0.29,0.89,-0.34,-0.02,-3.63
0.22,0.34,-0.27,0.89,-1.11,-2.73,-6.02
0.23,0.33,-0.26,0.89,-2.70,-4.34,-8.27
0.24,0.33,-0.27,0.89,-3.51,-3.16,-7.89
0.25,0.31,-0.28,0.91,-3.94,-0.82,-5.63
0.26,0.30,-0.28,0.92,-2.79,2.79,-2.23
0.27,0.30,-0.29,0.92,-1.54,6.34,1.10
0.28,0.29,-0.30,0.93,-0.37,7.04,2.50
0.29,0.28,-0.31,0.95,0.29,5.22,1.85
0.30,0.28,-0.30,0.95,1.05,1.74,0.09
0.31,0.28,-0.31,0.95,1.59,-1.60,-1.74
0.32,0.27,-0.32,0.94,1.10,-4.43,-2.34
0.33,0.26,-0.32,0.94,0.67,-5.69,-1.60
0.34,0.26,-0.31,0.94,0.67,-6.56,-0.73
0.35,0.26,-0.32,0.93,1.98,-5.02,1.21
0.36,0.28,-0.31,0.93,4.00,-3.33,2.44
0.37,0.26,-0.29,0.91,5.16,-2.50,2.50
0.38,0.26,-0.30,0.88,5.94,-2.23,3.45
0.39,0.26,-0.33,0.88,5.50,-1.60,5.21
0.40,0.25,-0.34,0.90,5.68,-1.36,6.02
0.41,0.26,-0.35,0.92,5.77,-5.39,3.54
0.42,0.26,-0.36,0.94,5.28,-10.87,-1.57
0.43,0.25,-0.36,0.95,4.05,-17.07,-6.15
0.44,0.24,-0.36,0.95,3.76,-21.97,-8.67
0.45,0.24,-0.35,0.93,4.84,-22.98,-8.69
0.46,0.25,-0.33,0.92,5.73,-21.01,-7.15
0.47,0.26,-0.33,0.90,7.19,-15.68,-3.76
0.48,0.27,-0.32,0.88,9.11,-9.18,-0.49
0.49,0.25,-0.32,0.87,10.63,-5.95,2.61
0.50,0.23,-0.36,0.85,12.09,-4.72,8.79
0.51,0.22,-0.36,0.83,10.99,-2.76,14.21
0.52,0.21,-0.36,0.84,7.50,-5.02,18.41
0.53,0.22,-0.36,0.87,7.74,-12.76,18.12
0.54,0.23,-0.36,0.87,5.89,-18.87,16.72
0.55,0.24,-0.35,0.87,4.56,-25.56,13.57
0.56,0.26,-0.35,0.87,5.25,-32.14,11.05
0.57,0.31,-0.38,0.89,9.13,-25.18,12.34
0.58,0.31,-0.40,0.89,14.40,-14.15,16.11
0.59,0.29,-0.40,0.87,20.50,-5.37,20.81
0.60,0.28,-0.42,0.87,26.34,1.85,24.90
0.61,0.29,-0.42,0.85,30.05,6.60,27.44
0.62,0.28,-0.40,0.83,30.92,6.46,26.27
0.63,0.28,-0.39,0.82,30.95,2.34,22.55
0.64,0.28,-0.37,0.82,28.99,-4.06,19.48
0.65,0.28,-0.35,0.80,25.33,-13.59,14.08
0.66,0.27,-0.32,0.78,21.05,-24.98,9.31
0.67,0.27,-0.31,0.76,16.53,-31.79,6.76
0.68,0.29,-0.29,0.75,11.40,-34.05,7.60
0.69,0.29,-0.31,0.74,9.04,-31.63,13.19
0.70,0.31,-0.35,0.77,9.13,-21.21,23.31
0.71,0.30,-0.38,0.80,11.01,-8.17,36.08
0.72,0.29,-0.41,0.84,14.73,1.73,46.92
0.73,0.29,-0.41,0.84,16.98,6.18,52.58
0.74,0.29,-0.42,0.85,18.60,3.76,53.24
0.75,0.32,-0.40,0.84,18.72,0.03,50.27
0.76,0.34,-0.40,0.83,17.34,-3.08,45.39
0.77,0.34,-0.37,0.79,13.86,-5.97,40.82
0.78,0.34,-0.37,0.78,9.92,-6.05,38.34
0.79,0.32,-0.38,0.77,6.09,-5.95,37.92
0.80,0.32,-0.39,0.76,4.55,-7.07,40.08
0.81,0.33,-0.40,0.78,3.66,-1.53,43.53
0.82,0.35,-0.42,0.79,6.37,2.63,46.60
0.83,0.34,-0.45,0.79,9.51,4.78,49.57
0.84,0.36,-0.45,0.78,11.51,7.91,53.31
0.85,0.38,-0.46,0.80,12.21,10.00,55.30
0.86,0.40,-0.48,0.78,11.95,11.05,56.11
0.87,0.42,-0.50,0.81,12.72,10.93,55.25
0.88,0.44,-0.50,0.81,12.18,9.05,52.66
0.89,0.46,-0.49,0.80,13.27,8.32,48.47
0.90,0.48,-0.45,0.79,10.87,7.66,42.70
0.91,0.46,-0.41,0.78,6.96,6.35,36.69
0.92,0.46,-0.40,0.76,5.82,6.82,33.85
0.93,0.44,-0.42,0.76,4.26,6.40,33.97
0.94,0.44,-0.40,0.74,2.78,9.85,34.73
0.95,0.43,-0.41,0.76,3.44,9.50,34.89
0.96,0.44,-0.40,0.76,3.02,11.13,36.55
0.97,0.46,-0.40,0.75,2.92,14.38,39.01
0.98,0.47,-0.39,0.77,1.48,18.72,40.37
0.99,0.49,-0.38,0.78,0.67,19.80,39.08
1.00,0.49,-0.37,0.80,0.35,20.63,34.06
1.01,0.47,-0.38,0.81,0.52,17.02,27.11
1.02,0.46,-0.39,0.83,1.45,12.43,21.56
1.03,0.44,-0.40,0.83,0.99,14.23,19.59
1.04,0.44,-0.38,0.84,-0.06,15.08,18.00
1.05,0.38,-0.38,0.84,-0.52,9.79,15.79
1.06,0.39,-0.38,0.86,0.12,9.62,17.47
1.07,0.40,-0.36,0.85,-0.03,10.37,19.08
1.08,0.40,-0.37,0.86,2.23,11.39,22.00
1.09,0.40,-0.37,0.87,3.37,14.90,24.66
1.10,0.38,-0.36,0.87,3.88,11.79,22.92
1.11,0.37,-0.37,0.87,2.27,7.31,21.92
1.12,0.35,-0.34,0.89,1.59,6.08,20.82
1.13,0.37,-0.36,0.87,2.50,1.65,18.41
1.14,0.40,-0.39,0.88,1.88,3.63,19.42
1.15,0.41,-0.39,0.88,3.05,5.37,19.53
1.16,0.41,-0.36,0.86,2.23,5.10,16.20
1.17,0.42,-0.36,0.85,2.06,2.02,12.37
1.18,0.41,-0.34,0.84,-0.41,1.60,6.93
1.19,0.38,-0.31,0.81,-4.21,-0.92,3.68
1.20,0.37,-0.32,0.80,-8.53,-1.73,3.97
1.21,0.38,-0.33,0.79,-9.98,-1.19,6.95
1.22,0.39,-0.37,0.82,-9.77,1.68,10.76
1.23,0.42,-0.38,0.83,-8.96,5.33,11.97
1.24,0.45,-0.39,0.85,-6.43,6.61,9.31
1.25,0.45,-0.41,0.88,-2.56,7.07,6.08
1.26,0.47,-0.41,0.88,-0.81,7.97,2.27
1.27,0.47,-0.40,0.86,0.38,7.04,-3.15
1.28,0.46,-0.39,0.86,-0.05,5.51,-9.36
1.29,0.43,-0.37,0.85,-3.68,3.54,-14.41
1.30,0.42,-0.34,0.86,-7.36,-1.77,-20.27
1.31,0.41,-0.34,0.83,-9.50,-8.75,-26.41
1.32,0.42,-0.35,0.84,-9.73,-12.52,-29.57
1.33,0.43,-0.34,0.82,-8.53,-11.68,-29.97
1.34,0.45,-0.36,0.79,-6.11,-9.79,-28.84
1.35,0.48,-0.33,0.78,-6.26,-3.19,-28.53
1.36,0.46,-0.32,0.78,-6.03,-2.93,-32.20
1.37,0.44,-0.29,0.80,-9.08,-4.02,-37.04
1.38,0.43,-0.26,0.83,-13.30,-9.11,-43.47
1.39,0.42,-0.24,0.87,-17.95,-14.78,-51.30
1.40,0.40,-0.25,0.91,-20.66,-19.85,-56.89
1.41,0.39,-0.27,0.94,-21.01,-20.27,-59.04
1.42,0.40,-0.26,0.95,-20.50,-17.98,-59.68
1.43,0.39,-0.28,0.96,-19.77,-15.54,-58.08
