time,acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.00,0.22,-0.27,0.96,-0.73,-6.20,-6.47
0.01,0.21,-0.25,0.95,-1.68,-10.20,-6.31
0.02,0.23,-0.25,0.94,-1.73,-8.53,-5.65
0.03,0.23,-0.26,0.95,-1.54,-7.53,-5.59
0.04,0.22,-0.25,0.94,-2.02,-8.34,-5.89
0.05,0.22,-0.25,0.92,-3.07,-9.42,-5.42
0.06,0.21,-0.24,0.93,-3.34,-10.17,-5.51
0.07,0.21,-0.25,0.93,-1.16,-11.44,-5.47
0.08,0.21,-0.25,0.94,-1.36,-11.85,-5.34
0.09,0.22,-0.24,0.93,-2.37,-11.40,-4.70
0.10,0.23,-0.25,0.92,-2.67,-9.56,-3.77
0.11,0.22,-0.25,0.91,-3.37,-6.64,-2.89
0.12,0.20,-0.24,0.92,-4.90,-4.99,-2.75
0.13,0.19,-0.25,0.92,-6.17,-6.75,-2.56
0.14,0.17,-0.24,0.94,-7.50,-10.02,-4.08
0.15,0.15,-0.25,0.98,-6.64,-14.02,-5.60
0.16,0.14,-0.26,0.98,-5.15,-18.14,-5.65
0.17,0.12,-0.25,0.99,-4.32,-22.06,-5.02
0.18,0.13,-0.26,0.98,-3.76,-22.90,-2.78
0.19,0.13,-0.26,0.98,-3.28,-20.41,-0.09
0.20,0.12,-0.26,0.98,-1.79,-18.58,2.31
0.21,0.11,-0.26,0.99,-1.54,-21.13,2.69
0.22,0.10,-0.26,0.99,-1.24,-25.86,1.89
0.23,0.07,-0.26,0.98,-1.47,-31.76,1.21
0.24,0.06,-0.27,0.97,-1.05,-37.89,1.19
0.25,0.09,-0.28,0.93,-2.60,-40.64,3.62
0.26,0.10,-0.30,0.92,-4.44,-42.72,5.98
0.27,0.13,-0.32,0.91,-5.95,-43.80,8.50
0.28,0.14,-0.35,0.92,-6.06,-44.26,10.93
0.29,0.17,-0.38,0.91,-3.92,-45.28,13.15
0.30,0.20,-0.40,0.92,-0.98,-41.18,15.13
0.31,0.21,-0.42,0.91,1.27,-39.74,15.27
0.32,0.24,-0.43,0.91,5.42,-36.69,14.85
0.33,0.24,-0.44,0.91,9.36,-32.53,15.60
0.34,0.26,-0.43,0.90,13.44,-26.98,17.88
0.35,0.26,-0.43,0.89,16.49,-21.88,20.60
0.36,0.27,-0.43,0.85,19.13,-16.05,23.85
0.37,0.28,-0.44,0.83,19.95,-8.17,28.73
0.38,0.27,-0.45,0.82,19.92,-1.95,33.76
0.39,0.26,-0.46,0.82,21.02,1.59,39.01
0.40,0.26,-0.47,0.83,22.32,1.01,43.18
0.41,0.27,-0.47,0.85,24.06,-2.12,43.74
0.42,0.30,-0.45,0.84,26.70,-5.86,40.05
0.43,0.31,-0.42,0.84,27.65,-8.63,36.12
0.44,0.32,-0.40,0.81,27.05,-8.64,33.31
0.45,0.30,-0.39,0.81,27.16,-8.37,31.76
0.46,0.28,-0.39,0.81,25.74,-8.38,33.21
0.47,0.29,-0.40,0.81,24.31,-3.95,36.66
0.48,0.30,-0.41,0.82,23.22,1.02,40.05
0.49,0.31,-0.40,0.82,22.84,3.40,42.35
0.50,0.32,-0.41,0.83,24.37,7.94,44.32
0.51,0.31,-0.42,0.83,24.95,11.22,46.52
0.52,0.33,-0.42,0.84,27.28,12.55,47.83
0.53,0.34,-0.42,0.85,28.00,12.78,46.05
0.54,0.32,-0.41,0.83,28.35,8.55,43.82
0.55,0.30,-0.39,0.84,27.51,5.15,42.18
0.56,0.31,-0.36,0.80,24.67,1.11,40.60
0.57,0.30,-0.35,0.79,20.73,1.36,39.60
0.58,0.32,-0.35,0.76,16.72,5.21,42.43
0.59,0.35,-0.36,0.76,15.04,8.24,44.84
0.60,0.36,-0.39,0.78,15.22,12.95,46.58
0.61,0.36,-0.43,0.80,15.59,13.98,47.47
0.62,0.38,-0.45,0.81,17.57,14.37,46.49
0.63,0.41,-0.42,0.80,18.38,13.01,43.60
0.64,0.41,-0.39,0.78,18.70,9.22,39.48
0.65,0.42,-0.36,0.77,15.89,6.26,34.50
0.66,0.43,-0.33,0.76,14.64,6.49,31.94
0.67,0.42,-0.34,0.73,10.37,9.24,31.94
0.68,0.42,-0.36,0.74,8.44,16.60,34.50
0.69,0.42,-0.37,0.76,6.09,22.73,36.52
0.70,0.41,-0.40,0.77,4.27,25.30,38.29
0.71,0.39,-0.41,0.81,3.80,26.58,38.89
0.72,0.38,-0.43,0.82,6.00,23.92,37.95
0.73,0.34,-0.43,0.85,6.37,16.72,35.45
0.74,0.36,-0.40,0.85,8.99,10.56,32.93
0.75,0.39,-0.36,0.84,7.25,6.43,30.82
0.76,0.42,-0.33,0.83,5.25,4.21,28.09
0.77,0.44,-0.32,0.81,2.37,1.89,25.42
0.78,0.48,-0.31,0.80,0.11,3.77,24.55
0.79,0.52,-0.33,0.78,-1.94,8.35,23.07
0.80,0.56,-0.33,0.74,-5.83,16.75,21.01
0.81,0.52,-0.33,0.76,-7.65,22.79,18.43
0.82,0.46,-0.34,0.78,-11.05,26.93,17.13
0.83,0.41,-0.35,0.80,-12.69,24.76,16.85
0.84,0.40,-0.32,0.82,-14.09,20.64,17.50
0.85,0.41,-0.31,0.83,-14.58,14.02,15.24
0.86,0.42,-0.31,0.83,-16.17,5.89,12.61
0.87,0.45,-0.33,0.83,-17.37,0.75,12.29
0.88,0.49,-0.35,0.83,-16.24,4.63,13.04
