time,acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.00,0.17,-0.09,1.02,-5.53,-2.46,-19.24
0.02,0.18,-0.10,1.02,-5.60,-1.48,-13.51
0.03,0.17,-0.10,1.01,-6.15,-1.02,-9.50
0.04,0.17,-0.10,1.02,-6.61,-1.02,-13.82
0.05,0.18,-0.10,1.03,-7.13,-1.59,-10.47
0.06,0.17,-0.10,1.03,-6.84,-2.20,-13.51
0.07,0.18,-0.09,1.02,-7.30,-1.62,-9.62
0.08,0.19,-0.10,1.02,-6.99,-1.27,-8.24
0.09,0.17,-0.10,1.03,-6.67,-0.31,-3.27
0.10,0.19,-0.10,1.03,-6.49,0.18,-13.13
0.11,0.18,-0.10,1.03,-6.34,-0.40,-2.60
0.12,0.18,-0.11,1.03,-6.73,-1.50,-4.41
0.13,0.18,-0.11,1.04,-6.98,-1.71,-2.46
0.14,0.18,-0.11,1.04,-6.70,-1.30,-1.13
0.15,0.18,-0.12,1.05,-6.79,-0.89,-17.86
0.16,0.18,-0.12,1.04,-6.08,-0.72,-10.69
0.17,0.18,-0.11,1.04,-5.97,-0.14,-8.43
0.18,0.19,-0.11,1.04,-5.88,-0.23,-19.40
0.19,0.18,-0.11,1.04,-4.90,0.52,-10.35
0.20,0.18,-0.10,1.04,-4.98,1.25,3.95
0.21,0.17,-0.10,1.05,-4.47,1.19,-24.14
0.22,0.17,-0.09,1.04,-6.00,0.43,-14.47
0.23,0.17,-0.09,1.04,-5.57,0.38,-23.31
0.24,0.16,-0.08,1.03,-5.73,0.17,-12.98
0.25,0.15,-0.08,1.03,-5.71,-0.49,-0.37
0.26,0.15,-0.08,1.03,-7.40,-1.16,-2.26
0.27,0.15,-0.09,1.03,-7.97,-1.47,-7.44
0.28,0.14,-0.09,1.04,-7.48,-1.74,-9.24
0.29,0.15,-0.10,1.04,-7.77,-1.79,-3.66
0.30,0.16,-0.10,1.04,-8.55,-2.21,-18.43
0.31,0.16,-0.11,1.05,-8.58,-2.00,-12.02
0.32,0.17,-0.11,1.06,-8.06,-2.24,-13.85
0.33,0.17,-0.11,1.05,-7.69,-2.06,-9.04
0.34,0.17,-0.10,1.05,-6.40,-1.95,-9.69
0.35,0.17,-0.09,1.04,-6.63,-1.27,-2.49
0.36,0.17,-0.08,1.04,-6.89,-0.81,-0.46
0.37,0.17,-0.10,1.05,-7.36,-0.29,-9.95
0.38,0.17,-0.10,1.05,-6.43,-0.02,-5.92
0.39,0.17,-0.10,1.04,-6.31,-0.15,-14.15
0.40,0.16,-0.10,1.05,-6.70,-0.38,-7.05
0.41,0.17,-0.10,1.04,-6.49,-0.50,-14.17
0.42,0.17,-0.10,1.03,-6.53,-0.46,-19.63
0.43,0.17,-0.10,1.03,-6.81,-0.31,-15.25
0.44,0.15,-0.10,1.04,-6.76,-1.10,-11.88
0.45,0.15,-0.10,1.02,-7.36,-1.66,-11.36
0.46,0.15,-0.10,1.03,-8.35,-2.41,-15.63
0.47,0.16,-0.10,1.03,-7.48,-2.43,-7.36
0.48,0.17,-0.10,1.03,-8.44,-1.77,-17.51
0.49,0.17,-0.11,1.03,-8.15,-1.25,-3.60
0.50,0.17,-0.11,1.02,-8.41,-1.59,-9.80
0.51,0.18,-0.11,1.03,-7.82,-1.57,-16.27
0.52,0.19,-0.11,1.04,-8.11,-1.27,-6.61
0.53,0.18,-0.13,1.06,-8.49,-0.69,-9.30
0.54,0.18,-0.12,1.04,-5.18,-1.91,-17.44
0.55,0.18,-0.11,1.05,-6.85,-1.40,-10.23
0.56,0.19,-0.11,1.04,-5.65,-0.87,-9.63
0.57,0.19,-0.12,1.05,-7.13,0.14,-0.32
0.58,0.18,-0.11,1.04,-6.98,-0.23,-15.07
0.59,0.17,-0.12,1.04,-6.89,0.20,-18.11
0.60,0.17,-0.11,1.03,-6.78,-0.78,-13.21
0.61,0.17,-0.11,1.04,-6.02,-1.25,-10.18
0.62,0.17,-0.11,1.04,-7.73,-0.78,-10.82
0.63,0.18,-0.12,1.05,-6.76,-0.43,-9.57
0.64,0.17,-0.12,1.05,-5.89,0.55,-6.49
0.65,0.16,-0.12,1.05,-5.91,-0.05,-2.81
0.66,0.16,-0.12,1.04,-6.44,-0.63,-9.07
0.67,0.16,-0.11,1.04,-6.31,-1.21,-16.27
0.68,0.16,-0.11,1.04,-5.71,-0.87,-21.39
0.69,0.17,-0.11,1.04,-6.02,0.11,-13.97
0.70,0.18,-0.12,1.05,-7.65,1.24,-12.52
0.71,0.18,-0.12,1.04,-7.30,1.50,-21.73
0.72,0.19,-0.12,1.05,-7.08,1.08,-1.95
0.73,0.18,-0.12,1.05,-4.82,0.32,-5.39
0.74,0.18,-0.12,1.04,-5.51,0.44,-15.13
0.75,0.17,-0.11,1.04,-5.57,0.49,-4.67
0.76,0.17,-0.11,1.03,-5.56,0.05,-12.34
0.77,0.17,-0.11,1.03,-4.67,-0.35,-2.78
0.78,0.16,-0.12,1.03,-5.36,-0.09,-5.08
0.79,0.17,-0.11,1.04,-5.50,-0.05,-5.79
0.80,0.16,-0.11,1.04,-6.29,0.73,0.37
0.81,0.16,-0.11,1.03,-6.38,0.49,-9.68
0.82,0.16,-0.11,1.03,-6.67,0.23,-2.29
0.83,0.15,-0.12,1.03,-7.04,-0.61,-11.60
0.84,0.16,-0.12,1.03,-7.34,-1.04,-14.43
0.85,0.16,-0.13,1.04,-6.87,-1.13,5.82
0.86,0.17,-0.13,1.03,-6.81,-0.35,-7.39
0.87,0.17,-0.12,1.03,-6.96,-0.61,-0.60
0.88,0.17,-0.13,1.03,-7.44,-0.56,-9.65
0.89,0.19,-0.14,1.04,-7.73,-0.02,-4.15
0.90,0.19,-0.14,1.04,-6.32,0.35,-4.95
0.91,0.18,-0.14,1.04,-5.66,0.95,-16.89
0.92,0.18,-0.14,1.03,-6.58,0.38,-15.48
0.93,0.19,-0.13,1.03,-6.15,1.27,-8.40
0.94,0.18,-0.14,1.02,-6.89,2.21,-20.17
0.95,0.16,-0.12,1.03,-6.08,1.66,-9.34
0.96,0.17,-0.12,1.03,-5.82,0.90,-11.86
0.97,0.18,-0.11,1.00,-4.85,1.60,-14.92
0.98,0.18,-0.12,1.00,-6.12,2.08,-3.02
0.99,0.19,-0.13,1.00,-5.63,1.95,-10.73
1.00,0.18,-0.13,0.99,-5.19,2.35,-9.71
1.01,0.17,-0.13,0.99,-5.05,2.20,-5.68
1.02,0.18,-0.11,1.00,-4.12,2.11,-19.10
1.03,0.17,-0.11,0.99,-4.96,2.14,-14.21
1.04,0.16,-0.11,0.98,-5.02,2.05,-7.80
1.05,0.15,-0.10,0.97,-5.31,2.08,-14.53
1.06,0.15,-0.09,0.96,-7.54,2.78,-5.44
1.07,0.16,-0.08,0.95,-7.98,2.98,-5.89
1.08,0.15,-0.09,0.94,-8.20,3.44,-1.48
1.09,0.16,-0.08,0.96,-8.49,3.45,-6.47
1.10,0.16,-0.10,0.92,-9.13,6.99,-8.29
1.11,0.13,-0.09,0.93,-9.37,6.21,-9.30
1.12,0.14,-0.09,0.93,-8.43,6.53,-9.50
1.13,0.14,-0.07,0.91,-7.79,5.97,-6.14
1.14,0.16,-0.07,0.90,-8.84,6.79,-1.77
1.15,0.17,-0.08,0.88,-8.64,8.27,-4.26
1.16,0.17,-0.08,0.85,-4.00,7.88,0.29
1.17,0.17,-0.09,0.85,-12.32,10.55,-10.87
1.18,0.17,-0.08,0.83,-12.95,11.86,-8.61
1.19,0.18,-0.07,0.81,-10.40,13.71,-21.94
1.20,0.17,-0.06,0.79,-12.27,16.55,-8.38
1.21,0.15,-0.05,0.76,-14.12,18.52,-4.66
1.22,0.15,-0.07,0.72,-9.76,17.04,0.49
1.23,0.17,-0.07,0.70,-13.65,19.36,-3.08
1.24,0.18,-0.07,0.71,-16.43,20.38,-4.02
1.25,0.20,-0.09,0.68,-14.38,21.51,9.91
1.26,0.21,-0.10,0.67,-17.65,24.12,-1.04
1.27,0.21,-0.10,0.67,-14.12,25.21,-9.42
