time,acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.01,0.14,-0.29,1.00,-3.97,-2.23,-5.68
0.02,0.15,-0.30,1.01,-3.51,-2.11,-16.89
0.03,0.15,-0.29,1.01,-2.98,-1.60,2.61
0.04,0.16,-0.29,1.00,-3.01,-1.01,-15.69
0.05,0.15,-0.29,1.00,-3.56,-0.93,-11.88
0.06,0.15,-0.29,1.00,-3.63,-1.18,-22.26
0.07,0.16,-0.29,0.99,-3.45,-1.37,-8.56
0.08,0.14,-0.29,1.00,-4.43,-1.22,-7.89
0.09,0.14,-0.29,0.99,-3.95,-1.21,-8.26
0.10,0.14,-0.29,1.00,-3.19,-1.71,-14.35
0.11,0.15,-0.29,0.99,-4.21,-2.21,1.15
0.12,0.13,-0.29,1.00,-4.60,-1.94,-20.92
0.13,0.14,-0.29,0.99,-4.06,-2.02,-8.70
0.14,0.14,-0.29,0.98,-4.66,-2.53,-12.17
0.15,0.14,-0.29,0.98,-4.31,-2.75,-4.81
0.16,0.15,-0.29,0.99,-5.04,-3.47,-9.83
0.17,0.14,-0.29,1.00,-5.53,-3.79,-8.78
0.18,0.15,-0.30,1.00,-4.29,-3.71,-13.91
0.19,0.14,-0.30,0.99,-4.14,-3.27,-9.60
0.20,0.14,-0.29,1.00,-4.31,-3.85,-3.13
0.21,0.14,-0.29,1.00,-4.40,-3.82,-7.50
0.22,0.15,-0.29,1.00,-5.25,-3.45,-10.60
0.23,0.16,-0.31,1.01,-5.31,-2.81,-15.89
0.24,0.17,-0.31,1.02,-5.15,-2.12,-6.50
0.25,0.17,-0.32,1.02,-4.23,-1.57,-5.05
0.26,0.17,-0.31,1.02,-3.44,-1.69,-6.52
0.27,0.16,-0.31,1.02,-3.15,-1.66,-5.95
0.28,0.16,-0.31,1.01,-2.89,-1.89,-6.99
0.29,0.16,-0.30,1.01,-2.61,-1.68,-17.65
0.30,0.17,-0.30,1.00,-2.99,-1.57,-16.21
0.31,0.16,-0.30,1.02,-2.98,-0.90,-3.27
0.32,0.17,-0.30,1.02,-2.11,-0.43,-14.05
0.33,0.16,-0.29,1.01,-2.17,-0.11,0.58
0.34,0.17,-0.30,1.00,-1.62,0.15,0.87
0.35,0.16,-0.29,1.01,-1.42,0.26,-14.03
0.36,0.15,-0.28,0.99,-1.71,-0.26,-10.84
0.37,0.14,-0.27,0.99,-0.78,-0.34,-10.81
0.38,0.13,-0.27,0.98,-1.91,-0.92,-8.81
0.39,0.14,-0.27,0.98,-2.82,-0.73,-4.98
0.40,0.14,-0.26,0.97,-3.74,-0.38,-10.69
0.41,0.14,-0.28,0.98,-5.37,-0.75,-4.08
0.42,0.15,-0.28,0.99,-5.11,-0.76,-2.60
0.43,0.15,-0.29,0.98,-6.08,-1.05,0.78
0.44,0.16,-0.29,0.99,-5.91,-0.79,-5.94
0.45,0.16,-0.29,1.00,-4.82,-1.02,1.40
0.46,0.16,-0.29,1.00,-5.48,-1.50,-16.38
0.47,0.17,-0.29,0.99,-4.73,-0.95,-2.84
0.48,0.18,-0.29,0.99,-4.09,-0.75,-10.90
0.49,0.18,-0.28,0.98,-4.43,0.31,-1.95
