time,acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.00,0.04,0.07,0.88,3.15,-7.60,-0.06
0.01,0.08,0.09,0.88,0.43,-2.03,0.93
0.02,0.07,0.09,0.87,-1.04,1.34,0.47
0.03,0.07,0.08,0.86,-2.41,4.50,-0.41
0.04,0.06,0.09,0.88,-3.30,7.16,-0.69
0.05,0.03,0.07,0.87,-2.40,6.50,-1.59
0.06,0.01,0.06,0.89,-0.49,2.43,-1.80
0.07,0.02,0.06,0.88,1.65,-1.07,-1.74
0.08,0.04,0.07,0.88,1.79,-0.34,-1.33
0.09,0.04,0.08,0.87,0.99,-0.61,-0.40
0.10,0.04,0.08,0.86,-0.76,1.22,0.12
0.11,0.06,0.08,0.88,-1.91,3.37,0.09
0.12,0.05,0.08,0.87,-2.64,2.06,-1.02
0.13,0.03,0.08,0.87,-2.63,0.64,-1.63
0.14,0.01,0.05,0.89,0.21,-2.34,-1.25
0.15,0.02,0.06,0.88,2.64,-4.32,-0.63
0.16,0.04,0.06,0.87,3.97,-4.49,-1.62
0.17,0.03,0.08,0.86,2.49,-3.83,-0.99
0.18,0.05,0.09,0.86,0.27,-0.72,0.75
0.19,0.05,0.09,0.85,-1.98,1.73,1.16
0.20,0.05,0.08,0.85,-3.05,4.08,1.02
0.21,0.04,0.07,0.86,-3.15,3.77,0.15
0.22,0.03,0.07,0.86,-2.52,1.65,-0.73
0.23,0.04,0.07,0.86,-1.76,0.27,-1.60
0.24,0.05,0.07,0.86,-0.46,-1.19,-1.27
0.25,0.04,0.09,0.85,-0.78,-2.63,-3.13
0.26,0.05,0.08,0.84,-2.23,-2.40,-4.27
0.27,0.04,0.08,0.86,-3.45,-1.94,-4.34
0.28,0.05,0.07,0.87,-3.13,-0.24,-3.31
0.29,0.04,0.07,0.88,-2.32,2.41,-0.95
0.30,0.05,0.07,0.87,-1.51,4.29,-0.38
0.31,0.04,0.07,0.88,-1.57,3.45,-2.00
0.32,0.02,0.06,0.86,-1.47,1.79,-2.67
0.33,0.02,0.06,0.87,0.21,0.61,-2.31
0.34,0.02,0.07,0.86,-0.21,-0.84,-2.12
0.35,0.02,0.07,0.86,-0.61,-0.75,-2.49
0.36,0.01,0.07,0.85,-1.57,-0.63,-2.35
0.37,0.02,0.06,0.85,-2.58,-1.68,-1.74
0.38,0.05,0.06,0.87,-1.94,-0.24,-2.12
0.39,0.06,0.06,0.87,-2.24,3.50,-1.65
0.40,0.04,0.08,0.86,-3.01,4.49,-1.50
0.41,0.03,0.07,0.86,-2.70,6.14,-1.01
0.42,0.01,0.06,0.86,-2.92,1.65,-1.89
0.43,0.02,0.08,0.85,-3.10,0.02,-3.66
0.44,0.00,0.06,0.86,-2.66,-2.15,-4.02
0.45,0.01,0.06,0.86,-2.02,-2.92,-2.79
0.46,0.02,0.06,0.87,-1.79,-2.99,-1.82
0.47,0.04,0.06,0.87,-1.44,0.03,-0.64
0.48,0.03,0.06,0.88,-1.97,2.63,0.99
0.49,0.03,0.07,0.88,-2.53,4.12,2.56
0.50,0.05,0.07,0.89,-2.41,5.71,2.53
0.51,0.06,0.06,0.89,-2.23,7.18,0.98
0.52,0.03,0.06,0.89,-0.84,5.05,0.40
0.53,0.03,0.07,0.88,0.00,2.96,0.46
0.54,0.04,0.06,0.88,1.05,0.53,-0.34
0.55,0.05,0.07,0.86,0.66,-0.79,-0.76
0.56,0.06,0.08,0.86,-0.50,0.78,0.60
0.57,0.07,0.08,0.86,-1.47,3.18,0.55
0.58,0.07,0.08,0.86,-2.98,2.50,-0.14
0.59,0.08,0.09,0.85,-5.04,2.66,1.47
0.60,0.10,0.09,0.84,-5.16,5.34,4.35
0.61,0.13,0.10,0.85,-4.87,8.14,6.81
0.62,0.17,0.12,0.85,-7.28,10.41,9.56
0.63,0.21,0.13,0.85,-8.70,13.68,11.86
0.64,0.25,0.12,0.88,-9.10,13.80,9.33
0.65,0.27,0.10,0.90,-8.26,11.59,4.02
0.66,0.25,0.10,0.91,-6.89,7.62,-0.20
0.67,0.23,0.11,0.90,-4.02,2.02,-2.87
0.68,0.23,0.11,0.89,-1.62,-0.82,-3.71
0.69,0.26,0.14,0.86,-1.54,0.44,-2.43
0.70,0.24,0.16,0.83,-2.93,4.24,1.51
0.71,0.23,0.18,0.79,-5.69,6.21,6.81
0.72,0.26,0.16,0.78,-7.82,4.58,8.05
0.73,0.33,0.16,0.80,-9.53,2.24,2.03
0.74,0.44,0.12,0.82,-10.40,0.09,-13.24
0.75,0.43,0.12,0.81,-11.11,-2.64,-31.48
0.76,0.35,0.10,0.81,-9.54,-9.08,-42.06
0.77,0.32,0.09,0.82,-7.97,-14.81,-45.69
0.78,0.32,0.07,0.83,-8.20,-15.95,-45.63
0.79,0.31,0.01,0.84,-9.42,-13.59,-45.54
0.80,0.37,0.04,0.90,-7.16,-9.24,-39.04
0.81,0.35,0.04,0.89,-7.57,-0.03,-30.66
0.82,0.30,0.03,0.88,-6.84,4.00,-21.53
0.83,0.27,0.05,0.86,-8.49,7.73,-9.13
0.84,0.24,-0.02,0.88,-10.61,9.33,1.37
0.85,0.24,-0.00,0.90,-9.07,9.57,12.23
0.86,0.22,-0.05,0.91,-6.76,-1.80,15.47
0.87,0.30,-0.04,0.90,-2.34,-19.76,1.04
0.88,0.31,-0.06,0.87,-0.52,-31.71,-12.87
0.89,0.30,-0.08,0.86,-1.53,-40.03,-19.77
0.90,0.30,-0.06,0.86,0.32,-32.70,-19.83
0.91,0.26,-0.06,0.85,-3.69,-26.75,-19.28
0.92,0.22,-0.08,0.86,-7.54,-17.73,-16.24
0.93,0.22,-0.12,0.87,-6.11,-10.76,-15.51
0.94,0.20,-0.12,0.89,-6.52,-4.95,-14.46
0.95,0.16,-0.18,0.88,-6.41,-5.48,-17.92
0.96,0.15,-0.16,0.92,-3.97,-1.25,-21.71
0.97,0.09,-0.15,0.92,-1.66,-9.83,-30.84
0.98,0.06,-0.12,0.91,-2.09,-18.75,-38.56
0.99,0.05,-0.08,0.86,-5.22,-17.74,-37.31
1.00,0.02,-0.07,0.85,-10.02,-7.48,-33.83
1.01,-0.02,-0.08,0.87,-16.35,3.51,-28.87
1.02,-0.02,-0.12,0.90,-18.40,14.81,-23.01
1.03,-0.06,-0.13,0.92,-17.54,24.81,-19.85
1.04,-0.10,-0.19,0.98,-12.78,24.99,-20.00
1.05,-0.12,-0.20,1.03,-2.84,31.37,-18.21
1.06,-0.13,-0.17,0.98,1.10,15.68,-26.06
1.07,-0.06,-0.09,0.94,2.98,12.98,-32.35
1.08,-0.03,-0.02,0.89,0.43,11.07,-44.27
1.09,-0.06,-0.00,0.84,-4.29,5.10,-58.85
1.10,-0.08,-0.01,0.83,-9.50,0.02,-66.82
1.11,-0.10,-0.01,0.83,-14.41,0.18,-65.22
1.12,-0.15,-0.05,0.82,-18.43,7.47,-56.40
1.13,-0.18,-0.06,0.84,-19.74,17.13,-45.27
1.14,-0.19,-0.07,0.86,-17.80,20.20,-41.13
1.15,-0.20,-0.07,0.84,-15.80,24.14,-40.00
1.16,-0.23,-0.03,0.79,-16.21,26.12,-39.68
1.17,-0.31,0.01,0.72,-18.96,33.69,-37.54
1.18,-0.42,0.02,0.70,-23.10,30.63,-37.69
1.19,-0.51,-0.01,0.71,-25.71,13.28,-37.16
1.20,-0.52,-0.02,0.72,-28.46,-5.68,-36.41
1.21,-0.45,0.01,0.76,-36.21,-17.10,-28.09
1.22,-0.35,0.03,0.80,-35.92,-14.37,-17.11
1.23,-0.28,-0.01,0.83,-33.63,-11.31,-14.96
1.24,-0.53,-0.20,1.06,-23.15,-20.26,-2.87
1.25,-0.34,-0.14,0.93,-14.66,-27.28,-2.73
1.26,-0.22,-0.07,0.98,-14.64,-39.44,-11.13
1.27,-0.15,-0.05,0.99,-10.79,-36.58,-12.60
1.28,-0.08,-0.04,1.00,-6.73,-28.55,-15.88
1.29,-0.10,-0.07,0.97,-0.82,-29.68,-16.75
1.30,-0.11,-0.05,0.94,-2.82,-27.91,-13.28
1.31,-0.04,-0.04,0.91,-1.13,-20.53,-9.62
1.32,-0.03,-0.02,0.86,-4.66,-3.44,-4.99
1.33,-0.10,-0.08,0.89,0.03,11.28,1.04
1.34,-0.13,-0.04,0.88,4.50,12.63,4.37
1.35,-0.06,0.02,0.84,8.50,14.00,2.47
1.36,-0.05,0.02,0.80,2.32,12.31,-3.95
1.37,-0.15,0.02,0.81,0.15,6.29,-2.98
1.38,-0.09,-0.02,0.82,0.90,3.25,-3.83
1.39,-0.05,-0.01,0.88,-9.25,-6.40,-4.78
1.40,-0.06,-0.05,0.95,-4.55,-1.69,-1.11
1.41,-0.02,-0.09,1.02,7.25,0.31,2.06
1.42,0.08,-0.04,1.00,14.78,9.19,2.17
1.43,0.10,-0.01,0.96,15.82,11.66,-4.20
1.44,0.08,0.00,0.92,17.16,19.59,-4.40
1.45,0.07,0.01,0.89,16.31,23.45,-5.44
1.46,0.07,0.02,0.86,15.10,30.26,-3.62
1.47,0.03,0.04,0.82,10.96,34.61,-1.76
1.48,-0.07,0.03,0.79,8.72,30.05,-2.32
1.49,-0.12,0.04,0.77,3.71,19.24,-0.82
1.50,-0.15,0.02,0.79,1.08,6.35,1.60
1.51,-0.11,0.01,0.81,0.63,1.15,4.50
1.52,-0.05,-0.00,0.86,1.97,-0.21,5.31
1.53,-0.00,-0.01,0.89,4.52,-2.89,3.80
1.54,0.02,-0.01,0.89,5.37,-1.44,2.38
1.55,0.03,0.01,0.88,5.25,1.31,3.19
1.56,0.04,0.02,0.85,4.76,3.74,1.85
1.57,0.03,0.04,0.83,2.18,2.99,0.44
1.58,0.02,0.04,0.82,-2.49,1.37,-0.90
1.59,0.01,0.01,0.86,-4.69,-4.23,-2.35
1.60,0.02,-0.01,0.88,-4.90,-7.91,-1.97
1.61,0.04,-0.01,0.89,-3.53,-6.08,-1.28
1.62,0.06,-0.00,0.89,-2.32,-2.56,-1.71
1.63,0.05,-0.00,0.88,-2.24,2.49,-2.15
1.64,0.01,-0.03,0.88,0.67,6.24,-2.29
1.65,0.00,-0.04,0.88,2.27,6.73,-1.85
1.66,-0.02,-0.03,0.88,1.77,5.24,-0.60
1.67,-0.00,-0.02,0.87,0.34,3.79,0.72
1.68,0.01,-0.01,0.86,-0.49,0.81,-0.50
1.69,0.02,-0.01,0.87,-0.84,1.25,-0.53
1.70,0.03,0.01,0.86,-0.37,2.46,0.24
1.71,0.04,0.00,0.85,-1.66,3.85,0.05
1.72,0.02,-0.00,0.84,-2.09,5.60,0.43
1.73,0.02,-0.01,0.86,-2.38,4.69,0.60
1.74,0.02,-0.03,0.87,-1.63,3.45,-1.36
1.75,0.01,-0.04,0.88,0.17,-2.56,-3.27
1.76,0.03,-0.01,0.88,2.75,-3.86,-3.34
1.77,0.05,-0.00,0.86,2.87,-4.43,-5.59
1.78,0.06,0.01,0.84,-0.75,-0.61,-5.65
1.79,0.04,-0.01,0.84,-2.00,2.02,-4.93
1.80,0.03,-0.02,0.85,-2.98,2.76,-4.12
1.81,0.03,-0.01,0.86,-3.77,4.69,-1.73
1.82,0.02,-0.01,0.87,-4.32,6.03,-0.32
1.83,0.03,-0.02,0.87,-4.70,6.49,-0.35
1.84,-0.01,-0.03,0.88,-4.81,5.66,-1.74
1.85,0.01,-0.04,0.91,-2.34,5.57,-0.56
1.86,0.01,-0.05,0.92,1.85,4.34,-1.51
1.87,0.02,-0.03,0.90,3.02,0.98,-1.54
1.88,0.03,-0.01,0.88,2.95,1.22,-2.75
1.89,0.02,-0.00,0.86,2.75,-0.44,-4.02
1.90,0.02,0.00,0.84,0.35,-5.94,-6.35
1.91,0.03,0.00,0.85,-1.79,-7.07,-7.54
1.92,0.04,-0.01,0.85,-2.82,-3.82,-6.73
1.93,0.04,-0.00,0.85,-4.72,1.86,-3.77
1.94,0.02,-0.01,0.86,-5.37,5.91,-1.57
1.95,0.02,-0.03,0.88,-3.74,6.32,-1.57
1.96,0.02,-0.03,0.90,-1.92,4.44,-2.05
1.97,0.02,-0.03,0.89,-1.07,4.35,-2.03
1.98,-0.02,-0.03,0.89,0.24,4.26,-1.24
1.99,-0.04,-0.02,0.88,1.02,-4.18,-1.79
2.00,-0.01,-0.01,0.86,0.17,-9.05,-1.77
2.01,0.03,-0.02,0.86,-0.98,-7.08,-2.20
2.02,0.05,-0.01,0.86,-1.48,-0.29,-1.05
2.03,0.03,-0.03,0.85,-1.85,3.28,-0.85
2.04,0.01,-0.03,0.84,-1.24,6.03,-0.35
2.05,0.02,-0.03,0.84,-1.27,5.25,-1.65
2.06,0.02,-0.02,0.85,-0.99,4.92,-3.15
2.07,0.04,-0.03,0.87,0.89,6.61,-3.88
2.08,0.03,-0.01,0.87,1.57,7.21,-5.27
