time,acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.00,0.04,-0.03,0.88,-0.41,2.15,-1.34
0.01,0.05,-0.03,0.88,-0.06,2.46,-1.30
0.02,0.05,-0.03,0.87,0.72,0.79,-1.73
0.03,0.03,-0.02,0.87,0.20,0.12,-1.83
0.04,0.04,-0.03,0.87,-0.35,-0.27,-0.85
0.05,0.05,-0.03,0.87,-0.47,-0.14,-0.17
0.06,0.06,-0.02,0.87,-0.95,0.96,-0.32
0.07,0.05,-0.02,0.88,-1.83,1.36,-0.38
0.08,0.05,-0.01,0.87,-1.54,0.89,-0.08
0.09,0.05,-0.02,0.87,-1.68,1.01,0.38
0.10,0.06,-0.02,0.88,-1.37,1.28,0.56
0.11,0.06,-0.03,0.87,-1.36,0.73,0.40
0.12,0.06,-0.03,0.88,0.11,-0.44,-0.67
0.13,0.06,-0.02,0.88,1.07,-1.79,-1.71
0.14,0.05,-0.00,0.85,1.76,-1.50,-1.77
0.15,0.02,0.01,0.85,0.46,-1.48,-0.44
0.16,0.04,0.01,0.84,-1.30,-1.47,0.66
0.17,0.05,0.01,0.85,-3.74,-1.04,0.98
0.18,0.05,-0.01,0.86,-4.64,-0.99,1.24
0.19,0.07,-0.03,0.88,-4.34,-1.44,0.06
0.20,0.05,-0.03,0.89,-1.77,-2.38,-0.31
0.21,0.07,-0.03,0.89,0.34,-3.98,-0.14
0.22,0.09,-0.02,0.87,0.37,-2.89,-1.57
0.23,0.08,-0.02,0.87,-0.41,-1.40,-1.88
0.24,0.07,-0.01,0.87,-1.66,-0.21,-1.77
0.25,0.06,-0.02,0.86,-2.02,1.60,-0.78
0.26,0.07,-0.02,0.86,-2.12,3.30,-0.18
0.27,0.04,-0.01,0.87,-3.44,2.90,0.56
0.28,0.05,-0.01,0.86,-3.73,1.16,0.79
0.29,0.08,-0.02,0.87,-4.60,1.22,-0.55
0.30,0.08,-0.03,0.88,-4.14,0.84,-1.60
0.31,0.06,-0.03,0.89,-2.38,0.55,-2.11
0.32,0.07,-0.03,0.88,-1.80,0.37,-2.61
0.33,0.07,-0.02,0.88,-0.95,1.05,-1.82
0.34,0.08,-0.01,0.87,-1.82,2.99,-0.90
0.35,0.07,-0.02,0.87,-3.31,4.34,-0.02
0.36,0.07,-0.02,0.88,-3.24,4.44,0.14
0.37,0.07,-0.04,0.87,-3.04,3.88,-0.76
0.38,0.05,-0.04,0.88,-1.94,1.28,-1.63
0.39,0.06,-0.04,0.87,-0.69,-1.08,-1.21
0.40,0.09,-0.03,0.86,-0.40,0.09,-1.88
0.41,0.09,-0.03,0.86,-0.69,0.08,-1.83
0.42,0.09,-0.02,0.85,-2.20,1.11,-2.23
0.43,0.09,-0.02,0.85,-2.27,3.48,-1.77
0.44,0.09,-0.02,0.86,-3.31,4.26,-1.02
0.45,0.10,-0.03,0.85,-4.03,3.42,-0.52
0.46,0.11,-0.03,0.84,-4.93,3.74,-0.69
0.47,0.12,-0.05,0.86,-5.24,2.11,-1.91
0.48,0.14,-0.06,0.86,-5.10,0.26,-3.68
0.49,0.16,-0.05,0.87,-5.16,-0.15,-5.68
0.50,0.16,-0.05,0.86,-6.24,-0.81,-6.63
0.51,0.17,-0.05,0.86,-7.59,1.07,-6.95
0.52,0.17,-0.05,0.88,-8.52,3.21,-6.61
0.53,0.18,-0.05,0.89,-8.87,4.53,-5.88
0.54,0.20,-0.06,0.91,-10.73,5.51,-6.06
