time,acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.00,0.03,-0.04,0.86,2.89,-0.76,1.05
0.01,0.03,-0.03,0.84,1.73,-0.35,2.27
0.02,0.03,-0.01,0.83,-1.11,0.72,3.47
0.03,0.04,-0.02,0.85,-3.19,0.92,2.87
0.04,0.04,-0.02,0.84,-4.37,0.60,0.95
0.05,0.03,-0.03,0.86,-4.26,-1.95,0.55
0.06,0.05,-0.04,0.86,-2.92,-1.56,-0.64
0.07,0.05,-0.05,0.86,-2.12,-0.63,-1.24
0.08,0.05,-0.04,0.86,-2.14,-0.31,-1.53
0.09,0.06,-0.03,0.86,-3.08,0.44,-1.27
0.10,0.08,-0.03,0.86,-3.68,2.70,-1.25
0.11,0.07,-0.04,0.86,-4.60,2.99,-0.24
0.12,0.07,-0.05,0.86,-4.99,3.74,-0.63
0.13,0.06,-0.05,0.87,-3.88,1.60,-0.79
0.14,0.06,-0.05,0.85,-2.29,-2.63,0.82
0.15,0.08,-0.04,0.85,-1.42,-3.02,0.89
0.16,0.08,-0.03,0.84,-2.79,-2.15,0.93
0.17,0.11,-0.02,0.83,-4.38,1.13,0.81
0.18,0.11,-0.01,0.84,-6.24,3.40,-1.56
0.19,0.09,-0.01,0.84,-8.00,4.81,-3.28
0.20,0.06,-0.01,0.84,-8.95,1.51,-3.83
0.21,0.06,-0.03,0.86,-7.79,-2.23,-3.59
0.22,0.08,-0.05,0.87,-6.61,-3.59,-3.92
0.23,0.08,-0.04,0.87,-7.31,-3.15,-4.12
0.24,0.09,-0.04,0.88,-7.60,-1.71,-5.10
0.25,0.10,-0.05,0.88,-7.91,-1.68,-5.53
0.26,0.15,-0.05,0.88,-8.85,1.28,-5.82
0.27,0.15,-0.05,0.90,-10.00,3.88,-7.24
0.28,0.15,-0.05,0.91,-11.02,5.11,-7.94
0.29,0.15,-0.05,0.92,-11.21,4.69,-9.21
0.30,0.16,-0.06,0.94,-11.54,4.81,-11.54
0.31,0.15,-0.07,0.96,-9.48,3.59,-14.31
0.32,0.16,-0.06,0.97,-7.82,4.50,-15.39
0.33,0.17,-0.05,1.00,-5.79,7.02,-17.21
0.34,0.17,-0.05,0.99,-4.53,8.09,-18.27
0.35,0.15,-0.06,1.00,-4.00,7.94,-20.63
0.36,0.14,-0.08,1.01,-1.63,8.11,-23.65
0.37,0.14,-0.08,1.01,0.60,8.70,-24.99
0.38,0.13,-0.08,1.01,1.48,8.99,-25.18
0.39,0.11,-0.08,1.01,2.67,8.96,-25.66
0.40,0.11,-0.10,1.01,5.28,8.08,-28.70
0.41,0.01,-0.13,1.02,8.92,2.12,-29.65
0.42,0.11,-0.09,0.99,7.33,7.16,-29.16
