time,acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.00,0.03,0.02,0.88,-2.70,-2.82,-4.03
0.01,0.04,0.01,0.89,-0.52,-4.05,-4.32
0.02,0.06,0.02,0.88,0.52,-1.37,-2.49
0.03,0.08,0.03,0.85,1.19,2.40,-1.27
0.04,0.06,0.05,0.87,-0.23,7.05,-1.24
0.05,0.04,0.06,0.86,-0.53,9.19,-1.57
0.06,0.02,0.05,0.85,-1.56,11.30,-1.54
0.07,-0.02,0.04,0.87,-1.85,7.13,-1.39
0.08,0.00,0.03,0.87,-1.31,5.56,-1.56
0.09,-0.01,0.03,0.87,0.09,5.77,-0.60
0.10,-0.00,0.03,0.87,-0.52,4.31,-0.90
0.11,0.00,0.04,0.86,-1.77,3.60,0.35
0.12,0.02,0.05,0.88,-2.47,2.53,0.49
0.13,0.02,0.04,0.89,-2.92,-0.11,-0.50
0.14,0.00,0.03,0.87,-1.27,-2.27,-1.53
0.15,0.02,0.04,0.87,-1.73,-3.05,-1.02
0.16,0.02,0.04,0.87,-1.11,-1.63,-1.88
0.17,0.01,0.05,0.87,-0.17,-1.53,-2.99
0.18,0.02,0.05,0.86,-1.07,-1.86,-3.21
0.19,0.02,0.05,0.86,-0.78,-2.02,-4.06
0.20,0.00,0.03,0.85,-0.56,-1.25,-3.31
0.21,0.00,0.03,0.88,-0.46,-0.27,-0.87
0.22,-0.01,0.04,0.88,-1.42,-0.96,1.16
0.23,0.03,0.04,0.88,-2.15,-0.03,1.69
0.24,0.02,0.04,0.89,-2.78,-0.38,1.08
0.25,0.01,0.01,0.89,-1.37,-2.82,-0.09
0.26,0.03,0.02,0.90,-0.24,-5.40,-1.10
0.27,0.05,0.02,0.90,0.23,-5.62,-1.30
0.28,0.05,0.04,0.89,0.05,-4.34,-0.87
0.29,0.04,0.04,0.89,-0.32,-3.50,-0.93
0.30,0.05,0.05,0.88,-0.81,-3.36,-1.22
0.31,0.05,0.03,0.87,-0.40,-1.53,-2.49
0.32,0.05,0.03,0.88,-0.09,0.40,-3.80
0.33,0.05,0.03,0.86,1.08,2.98,-3.28
0.34,0.03,0.04,0.88,0.96,4.93,-2.87
0.35,0.02,0.05,0.87,0.21,3.51,-1.42
0.36,0.04,0.05,0.87,-0.61,5.60,0.38
0.37,0.02,0.04,0.88,-1.68,2.73,0.26
0.38,0.02,0.03,0.88,-2.84,-1.62,-1.33
0.39,0.03,0.02,0.87,-0.63,-1.77,-2.12
0.40,0.03,0.02,0.88,0.27,-2.90,-3.11
0.41,0.02,0.03,0.88,0.49,-1.62,-2.84
0.42,0.02,0.04,0.88,0.27,-4.08,-3.13
0.43,0.04,0.05,0.87,-1.01,-6.35,-3.79
0.44,0.05,0.05,0.88,-1.08,-3.19,-3.82
0.45,0.04,0.04,0.88,-1.04,-0.96,-2.56
0.46,0.05,0.03,0.88,-1.27,1.47,-1.57
0.47,0.02,0.03,0.87,0.20,1.89,-2.67
0.48,0.00,0.05,0.86,0.15,1.74,-0.90
0.49,0.02,0.04,0.88,-1.50,0.29,0.37
