time,acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.00,0.02,-0.01,0.90,-1.42,-0.87,-2.61
0.01,0.02,-0.02,0.89,-0.18,-1.91,-4.98
0.02,0.03,0.00,0.87,0.03,-0.46,-3.45
0.03,0.04,0.00,0.88,-1.02,3.47,-3.15
0.04,0.03,0.02,0.87,-2.81,6.44,0.14
0.05,0.01,0.02,0.87,-3.60,4.27,-1.62
0.06,0.02,0.01,0.88,-3.01,0.85,-4.27
0.07,0.03,0.00,0.87,-2.58,3.13,-2.93
0.08,0.03,0.00,0.88,-2.85,3.18,-1.08
0.09,0.01,0.01,0.88,-2.96,3.42,1.63
0.10,0.02,-0.00,0.88,-1.97,1.34,0.73
0.11,0.05,0.02,0.87,-2.85,3.11,1.40
0.12,0.05,0.02,0.87,-4.24,5.82,1.63
0.13,0.05,0.03,0.87,-6.08,7.69,1.97
0.14,0.06,0.02,0.88,-7.54,10.15,3.69
0.15,0.03,-0.01,0.87,-7.28,7.34,0.41
0.16,0.01,-0.01,0.88,-4.61,6.61,-2.76
0.17,-0.02,-0.01,0.89,-4.49,0.98,-2.99
0.18,0.03,-0.02,0.89,-4.38,2.11,-3.48
0.19,0.03,-0.02,0.88,-3.69,4.47,-1.92
0.20,0.00,-0.02,0.88,-4.08,4.89,-1.24
0.21,-0.00,-0.03,0.88,-3.44,2.76,-1.69
0.22,-0.02,-0.03,0.88,-2.08,-0.47,0.27
0.23,-0.03,-0.06,0.89,0.03,-2.75,-0.47
0.24,-0.00,-0.02,0.88,-0.47,-4.55,0.79
0.25,0.02,-0.03,0.87,-0.60,-1.10,0.96
0.26,0.02,-0.02,0.88,-1.40,1.07,0.56
0.27,0.01,-0.01,0.88,-2.05,0.31,-0.44
0.28,0.04,-0.01,0.87,-1.95,0.90,-1.69
0.29,0.01,-0.03,0.88,-0.56,-0.38,-2.73
0.30,0.00,-0.02,0.89,1.11,-2.09,-2.29
0.31,0.05,-0.00,0.88,0.56,-0.12,-1.16
0.32,0.05,-0.01,0.86,-0.90,3.13,-0.32
0.33,0.03,-0.01,0.87,-1.07,3.68,-0.08
0.34,0.01,-0.01,0.87,-2.02,3.18,0.79
0.35,0.01,-0.01,0.87,-1.71,0.46,0.29
0.36,0.02,0.00,0.87,-1.73,-0.69,0.92
0.37,0.01,-0.01,0.86,-2.49,-1.50,2.55
0.38,0.02,-0.02,0.87,-2.02,-1.83,1.45
0.39,0.04,-0.02,0.87,-2.44,-1.10,1.21
0.40,0.06,-0.02,0.88,-1.13,0.63,-1.92
0.41,0.04,-0.01,0.87,0.08,1.62,-2.81
0.42,0.02,-0.01,0.87,0.46,0.79,-4.00
0.43,0.04,-0.00,0.86,0.73,2.27,-3.91
0.44,0.03,0.02,0.86,-0.56,3.04,-0.96
0.45,0.02,-0.00,0.88,-0.76,2.40,-2.99
0.46,0.03,0.01,0.87,-1.97,3.57,-0.23
0.47,0.02,0.00,0.87,-2.60,4.96,-0.08
0.48,0.00,-0.01,0.87,-2.18,3.97,-0.84
0.49,-0.01,-0.00,0.87,-2.15,0.90,-0.96
0.50,0.02,-0.01,0.87,-2.26,-0.55,-1.21
0.51,0.00,-0.00,0.87,-2.18,-3.18,0.76
0.52,0.04,-0.01,0.88,-2.43,-1.16,0.27
0.53,0.05,-0.02,0.89,-1.60,1.18,-0.49
0.54,0.03,-0.02,0.90,-0.87,0.40,-2.63
0.55,0.02,-0.02,0.89,-0.14,-1.25,-3.34
0.56,0.02,-0.02,0.88,0.34,-0.32,-2.93
0.57,0.01,-0.02,0.88,-0.09,-0.27,-3.37
0.58,0.03,-0.01,0.88,-1.04,1.40,-3.40
0.59,0.04,0.00,0.87,-2.81,6.37,-0.76
0.60,-0.01,-0.00,0.87,-4.29,6.14,1.71
0.61,-0.01,-0.03,0.87,-3.51,3.18,-0.26
0.62,0.00,-0.02,0.87,-2.23,4.14,0.47
0.63,0.02,-0.02,0.87,-1.88,3.68,-0.44
0.64,0.00,-0.01,0.87,-2.11,1.13,-1.11
0.65,0.01,-0.00,0.86,-1.39,-0.03,-2.41
0.66,0.02,0.00,0.87,-1.63,-2.43,-3.79
0.67,0.03,0.00,0.87,-1.98,-3.71,0.11
0.68,0.04,-0.01,0.87,-1.69,-3.47,-1.71
0.69,0.04,0.01,0.87,-2.23,-2.27,2.03
0.70,0.05,-0.01,0.87,-2.93,-0.34,0.49
0.71,0.05,-0.01,0.87,-3.07,2.47,1.24
0.72,0.03,-0.02,0.87,-3.47,1.80,-1.24
0.73,0.03,-0.02,0.87,-2.00,2.50,-2.50
0.74,0.01,-0.03,0.88,-1.16,1.54,-3.73
0.75,0.01,-0.03,0.88,-0.50,-1.79,-5.25
0.76,0.03,-0.02,0.87,0.23,0.06,-4.63
0.77,0.01,-0.00,0.87,-0.56,1.01,-3.89
0.78,0.04,0.02,0.85,-3.07,1.19,-1.39
0.79,0.04,-0.00,0.86,-4.24,2.29,-2.29
0.80,0.02,-0.01,0.87,-3.94,2.99,0.79
0.81,0.01,-0.02,0.88,-3.30,-0.60,-2.41
0.82,0.04,-0.01,0.86,-2.73,2.82,-1.60
0.83,0.01,-0.02,0.87,-2.81,3.30,-1.31
0.84,0.01,-0.00,0.86,-2.76,1.98,-0.75
0.85,0.03,-0.02,0.87,-2.21,3.04,-2.72
0.86,0.01,-0.02,0.87,-0.99,3.48,-2.49
0.87,-0.00,-0.02,0.88,-0.43,1.45,-4.29
0.88,0.03,-0.02,0.88,-0.79,3.30,-4.27
0.89,0.02,-0.02,0.88,-1.13,5.91,-3.39
0.90,0.02,-0.01,0.86,-2.32,5.36,-1.88
0.91,0.03,-0.02,0.88,-3.24,8.96,-1.16
0.92,0.01,-0.03,0.87,-1.97,6.26,-0.89
0.93,0.00,-0.03,0.89,-1.31,3.51,-0.92
0.94,0.02,-0.04,0.88,-0.15,5.51,-0.75
0.95,0.01,-0.02,0.88,-0.60,6.63,1.18
0.96,0.03,-0.01,0.88,-1.04,6.15,-0.73
0.97,0.02,0.01,0.86,-2.08,8.55,-0.15
0.98,0.00,0.00,0.88,-3.94,4.06,-1.01
0.99,0.01,-0.03,0.88,-2.87,4.56,-4.61
1.00,-0.03,-0.03,0.88,-1.31,0.90,-4.52
1.01,-0.01,-0.03,0.86,-0.64,2.14,-3.76
1.02,-0.01,-0.02,0.87,-1.56,4.31,-1.04
1.03,-0.02,-0.02,0.87,-1.51,5.37,-0.66
1.04,-0.04,-0.02,0.87,-1.02,2.14,-0.35
1.05,-0.06,-0.03,0.87,-1.30,4.08,-1.08
1.06,-0.05,-0.03,0.88,-1.69,4.90,0.70
1.07,-0.06,-0.03,0.87,-2.52,8.34,3.07
1.08,-0.11,-0.05,0.87,-3.51,6.95,1.91
1.09,-0.15,-0.05,0.88,-3.22,4.49,0.32
1.10,-0.17,-0.07,0.89,-2.35,0.60,-0.67
1.11,-0.15,-0.07,0.89,-0.73,1.92,1.15
1.12,-0.17,-0.09,0.90,-0.78,6.95,5.94
1.13,-0.18,-0.09,0.90,-0.14,6.78,8.64
1.14,-0.20,-0.09,0.90,2.87,9.42,8.73
1.15,-0.23,-0.09,0.89,4.76,7.59,7.54
1.16,-0.23,-0.05,0.87,6.56,6.23,9.57
1.17,-0.25,-0.03,0.85,7.04,5.66,14.63
1.18,-0.23,-0.03,0.84,6.63,4.37,16.53
1.19,-0.20,0.01,0.85,4.75,6.17,16.69
1.20,-0.17,-0.01,0.86,4.53,7.31,13.94
1.21,-0.16,-0.02,0.89,6.17,9.59,14.67
1.22,-0.15,-0.02,0.89,5.65,11.83,18.73
1.23,-0.12,-0.05,0.88,7.36,12.84,18.46
1.24,-0.13,0.03,0.87,5.40,17.22,22.69
1.25,-0.15,0.03,0.85,5.21,13.68,19.77
1.26,-0.10,0.06,0.86,3.01,10.31,15.47
1.27,-0.05,0.07,0.86,0.41,11.02,9.60
1.28,-0.04,0.10,0.83,-0.35,16.52,7.85
1.29,-0.10,0.09,0.83,-2.00,14.14,5.73
1.30,-0.14,0.09,0.85,-4.21,6.32,1.48
1.31,-0.12,0.04,0.84,-6.18,2.34,-0.37
1.32,-0.10,0.00,0.87,-10.93,0.70,1.80
1.33,-0.12,-0.05,0.86,-8.78,5.57,13.15
1.34,-0.14,-0.07,0.90,-4.95,11.74,19.36
1.35,-0.10,-0.05,0.91,-2.35,15.50,23.71
1.36,-0.16,-0.08,0.93,-0.31,8.64,22.20
1.37,-0.10,-0.03,0.90,-1.86,9.16,22.09
1.38,-0.09,-0.06,0.90,-1.28,8.14,21.53
1.39,-0.09,-0.03,0.88,-2.66,12.44,26.29
1.40,-0.16,-0.02,0.87,-4.15,8.50,27.73
1.41,-0.18,-0.03,0.86,-2.43,2.20,26.55
1.42,-0.19,-0.02,0.85,-2.14,-6.09,28.26
1.43,-0.10,-0.02,0.85,-4.98,-4.06,28.02
1.44,-0.09,-0.02,0.85,-6.03,-4.78,27.59
1.45,-0.03,-0.00,0.88,-5.80,-1.57,28.35
1.46,-0.02,-0.01,0.89,-3.37,1.98,25.40
1.47,-0.06,-0.02,0.88,2.69,2.26,24.75
1.48,-0.08,0.02,0.84,3.60,-0.35,24.98
1.49,-0.08,0.03,0.79,-1.27,3.30,30.31
1.50,-0.09,0.04,0.75,-7.39,8.06,44.26
1.51,-0.13,-0.02,0.81,-10.98,2.56,39.50
1.52,-0.10,-0.05,0.84,-15.02,0.09,39.25
1.53,-0.08,-0.05,0.87,-13.02,-2.00,37.28
1.54,-0.04,-0.07,0.87,-11.11,3.42,35.54
1.55,-0.07,-0.08,0.88,-7.13,4.49,36.50
1.56,-0.07,-0.08,0.89,-4.53,2.27,34.14
1.57,-0.06,-0.06,0.89,-1.56,0.08,31.97
1.58,-0.08,-0.04,0.88,0.00,-3.79,28.99
1.59,-0.06,-0.04,0.89,1.44,-9.66,25.95
1.60,-0.04,-0.01,0.89,1.62,-8.34,26.79
1.61,-0.02,-0.04,0.87,-0.79,-3.85,37.98
1.62,-0.07,-0.05,0.90,-1.05,-4.89,33.39
1.63,0.01,-0.03,0.90,-1.10,-0.34,37.24
1.64,0.03,-0.03,0.91,-2.17,4.56,35.30
1.65,-0.02,-0.04,0.92,-0.66,3.95,31.45
1.66,-0.02,-0.02,0.93,0.32,5.97,31.27
1.67,-0.01,-0.03,0.91,-0.24,9.59,32.17
1.68,-0.03,-0.04,0.90,0.66,11.08,31.74
1.69,-0.06,-0.05,0.88,-0.53,8.34,33.16
1.70,-0.09,-0.07,0.89,-0.32,6.21,28.46
1.71,-0.13,-0.08,0.87,0.95,-1.44,26.32
1.72,-0.03,-0.07,0.86,1.22,-0.75,27.42
1.73,-0.05,-0.05,0.86,0.93,0.38,29.62
1.74,-0.07,0.00,0.84,0.70,1.44,29.83
1.75,-0.07,0.03,0.82,-3.27,2.17,31.34
1.76,-0.04,0.02,0.82,-6.06,7.63,32.15
1.77,-0.11,-0.01,0.81,-6.02,4.29,32.12
1.78,-0.08,0.01,0.82,-7.25,-1.39,30.32
1.79,-0.03,-0.02,0.82,-8.64,-0.90,27.30
1.80,-0.04,-0.02,0.84,-10.18,1.13,28.60
1.81,-0.07,-0.03,0.86,-11.92,4.47,29.56
1.82,-0.10,-0.04,0.86,-10.82,4.85,32.02
1.83,-0.12,-0.07,0.86,-9.71,4.61,29.16
1.84,-0.16,-0.06,0.84,-11.36,1.11,27.39
1.85,-0.13,-0.06,0.86,-11.76,-4.60,25.59
1.86,-0.08,-0.06,0.84,-11.34,-1.40,26.55
1.87,-0.13,-0.08,0.87,-8.79,-3.63,28.03
1.88,-0.10,-0.07,0.85,-7.94,-5.01,27.15
1.89,-0.10,-0.05,0.84,-10.35,0.47,31.33
1.90,-0.14,-0.07,0.85,-14.03,-4.11,38.55
1.91,-0.07,-0.08,0.84,-17.33,3.28,49.01
1.92,-0.05,-0.09,0.85,-17.57,1.27,48.52
1.93,-0.08,-0.07,0.88,-18.50,2.56,51.24
1.94,-0.10,-0.05,0.87,-18.41,-4.76,49.54
1.95,-0.06,-0.06,0.86,-17.59,-4.92,47.33
1.96,-0.06,-0.04,0.87,-15.39,-5.37,44.24
1.97,-0.05,-0.04,0.85,-11.94,-3.50,43.11
1.98,-0.05,-0.01,0.85,-10.81,-4.73,40.11
1.99,-0.07,-0.03,0.86,-9.39,-11.13,34.43
2.00,-0.06,-0.02,0.86,-9.95,-13.11,33.34
2.01,-0.06,-0.01,0.87,-12.66,-14.40,38.98
2.02,-0.02,-0.03,0.86,-16.09,-17.27,51.50
2.03,0.02,-0.07,0.90,-15.91,-10.12,53.71
2.04,0.01,-0.11,0.92,-12.96,-6.69,52.92
2.05,0.01,-0.11,0.93,-12.43,-2.82,51.05
2.06,-0.02,-0.13,0.94,-10.12,-6.79,44.70
2.07,-0.02,-0.11,0.93,-11.15,-6.95,43.73
2.08,-0.03,-0.17,0.89,-8.82,-5.39,38.46
2.09,-0.08,-0.08,0.90,-8.02,-5.50,35.59
2.10,-0.12,-0.12,0.85,-7.11,-8.41,31.57
2.11,-0.15,-0.10,0.79,-6.06,-10.29,28.85
2.12,-0.18,-0.07,0.81,-5.88,-19.74,28.40
2.13,-0.06,-0.03,0.76,-11.39,-14.27,39.69
2.14,-0.11,-0.04,0.77,-18.95,-19.59,44.53
2.15,-0.03,-0.07,0.79,-15.51,-13.59,45.80
2.16,-0.07,-0.13,0.83,-14.06,-21.36,43.44
2.17,0.01,-0.12,0.81,-16.34,-22.18,45.37
2.18,0.01,-0.17,0.86,-16.92,-23.83,45.57
2.19,0.09,-0.20,0.91,-16.06,-29.69,41.97
2.20,0.23,-0.18,0.94,-14.21,-21.98,41.91
2.21,0.24,-0.19,0.95,-10.41,-12.31,42.81
2.22,0.19,-0.18,0.94,-8.40,-11.54,39.19
2.23,0.15,-0.17,0.91,-8.29,-15.01,35.39
2.24,0.15,-0.16,0.85,-8.37,-15.04,40.26
2.25,0.15,-0.17,0.84,-9.30,-10.75,45.02
2.26,0.14,-0.17,0.83,-9.50,-7.16,45.42
2.27,0.10,-0.18,0.83,-6.09,-4.63,46.27
2.28,0.06,-0.18,0.84,-4.73,-10.67,44.52
2.29,0.11,-0.20,0.84,-2.50,-16.93,42.27
2.30,0.18,-0.17,0.82,-1.48,-19.77,38.95
2.31,0.21,-0.16,0.86,-4.38,-22.05,37.04
2.32,0.26,-0.16,0.88,-6.61,-21.47,33.21
2.33,0.32,-0.20,0.93,-6.09,-19.25,27.89
2.34,0.30,-0.18,0.94,-4.67,-16.82,24.79
2.35,0.30,-0.16,0.91,-3.69,-13.77,25.33
