time,acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.00,0.07,-0.03,0.89,-1.51,-0.03,-0.67
0.01,0.05,-0.04,0.90,-0.40,0.08,-1.48
0.02,0.05,-0.03,0.89,0.31,-0.09,-1.08
0.03,0.06,-0.03,0.88,-0.69,1.19,-0.49
0.04,0.07,-0.03,0.88,-0.53,2.43,-0.43
0.05,0.06,-0.03,0.88,-0.76,3.82,-0.58
0.06,0.05,-0.02,0.87,-1.83,2.96,-0.56
0.07,0.04,-0.04,0.88,-0.78,0.05,-2.87
0.08,0.03,-0.04,0.88,0.82,-2.44,-4.21
0.09,0.03,-0.04,0.87,1.73,-4.14,-4.26
0.10,0.03,-0.04,0.86,1.40,-5.07,-4.12
0.11,0.05,-0.02,0.86,0.14,-3.83,-2.96
0.12,0.06,-0.02,0.86,-1.08,-1.68,-1.56
0.13,0.08,-0.02,0.87,-2.44,1.54,-1.21
0.14,0.06,-0.03,0.87,-2.60,3.40,-1.08
0.15,0.05,-0.03,0.87,-2.29,3.22,-0.96
0.16,0.04,-0.03,0.88,-1.34,2.20,-1.40
0.17,0.04,-0.03,0.87,0.08,0.34,-1.97
0.18,0.04,-0.02,0.88,0.40,-0.61,-2.63
0.19,0.03,-0.02,0.86,-0.44,0.02,-1.85
0.20,0.04,-0.02,0.86,0.12,0.35,-0.84
0.21,0.05,-0.01,0.86,-1.15,1.47,-0.52
0.22,0.05,-0.02,0.87,-2.09,1.54,-0.93
0.23,0.05,-0.03,0.88,-1.47,0.56,-1.62
0.24,0.05,-0.03,0.88,-1.34,0.31,-1.73
0.25,0.06,-0.02,0.88,-1.34,0.96,-1.62
0.26,0.06,-0.04,0.89,-1.36,0.87,-2.61
0.27,0.04,-0.03,0.89,-0.60,-0.26,-2.76
0.28,0.05,-0.03,0.88,-0.47,-0.31,-2.40
0.29,0.06,-0.02,0.87,-1.10,-0.46,-1.27
0.30,0.06,-0.02,0.87,-2.63,-0.89,-0.98
0.31,0.06,-0.03,0.86,-2.32,-1.36,-1.30
0.32,0.05,-0.03,0.88,-1.47,-2.00,-1.77
0.33,0.04,-0.04,0.87,0.23,-2.53,-2.61
0.34,0.04,-0.03,0.83,3.51,-3.82,-1.86
0.35,0.05,-0.03,0.86,1.45,-2.75,-2.76
0.36,0.05,-0.02,0.85,0.27,-1.36,-1.85
0.37,0.07,0.00,0.84,-1.98,1.48,-0.60
0.38,0.08,-0.00,0.85,-4.61,4.63,0.79
0.39,0.07,-0.01,0.86,-6.02,5.59,1.10
0.40,0.07,-0.03,0.88,-4.56,3.92,-0.35
0.41,0.05,-0.04,0.89,-2.03,0.34,-3.07
0.42,0.07,-0.04,0.89,0.20,-1.53,-4.03
0.43,0.08,-0.02,0.88,0.02,-0.46,-3.73
0.44,0.09,-0.01,0.87,-1.62,2.49,-3.34
0.45,0.09,-0.01,0.87,-2.85,4.52,-2.66
0.46,0.09,-0.01,0.88,-2.78,4.66,-2.08
0.47,0.09,-0.01,0.87,-2.17,5.59,-2.66
0.48,0.07,-0.01,0.86,-1.95,3.10,-3.07
0.49,0.09,-0.02,0.87,-1.31,0.67,-5.31
0.50,0.11,-0.02,0.88,0.21,0.29,-6.20
0.51,0.12,-0.02,0.87,1.02,0.27,-6.53
0.52,0.14,0.00,0.86,0.40,0.52,-7.33
0.53,0.16,0.01,0.87,0.24,2.17,-6.96
0.54,0.18,0.03,0.87,0.29,4.73,-6.12
0.55,0.20,0.04,0.85,-0.24,6.73,-6.84
0.56,0.19,0.05,0.85,-1.39,7.92,-8.44
0.57,0.19,0.07,0.84,-3.45,6.64,-10.66
0.58,0.19,0.05,0.85,-4.43,5.33,-12.69
0.59,0.18,0.04,0.86,-3.57,3.16,-15.08
0.60,0.16,0.04,0.86,0.11,-2.38,-18.24
0.61,0.17,0.06,0.84,2.66,-2.18,-19.77
0.62,0.17,0.08,0.83,1.57,-1.71,-18.70
0.63,0.21,0.12,0.79,-1.53,-0.67,-19.33
0.64,0.24,0.13,0.81,-5.47,0.85,-21.37
0.65,0.24,0.13,0.83,-7.95,1.48,-24.09
0.66,0.24,0.12,0.82,-9.69,0.87,-28.56
0.67,0.22,0.11,0.84,-9.69,-2.41,-34.00
0.68,0.18,0.10,0.87,-9.40,-7.68,-38.21
0.69,0.17,0.09,0.89,-8.89,-11.07,-39.39
0.70,0.16,0.05,0.92,-8.66,-10.93,-37.91
0.71,0.16,0.04,0.94,-9.13,-6.82,-35.54
0.72,0.11,0.04,0.96,-8.55,-3.39,-30.08
0.73,0.09,0.04,0.96,-6.31,-2.56,-24.24
0.74,0.08,0.04,0.95,-5.54,0.99,-18.61
0.75,0.06,0.07,0.92,-1.39,2.92,-13.04
0.76,0.07,0.10,0.90,0.92,-0.64,-12.27
0.77,0.09,0.12,0.85,0.03,-8.43,-18.81
0.78,0.13,0.15,0.84,-4.61,-16.31,-33.80
0.79,0.11,0.15,0.83,-11.66,-16.89,-47.37
0.80,0.03,0.12,0.88,-17.83,-18.78,-50.26
0.81,0.03,0.08,0.93,-25.88,-11.68,-45.59
0.82,0.04,0.02,0.98,-26.66,3.85,-36.41
0.83,-0.01,-0.04,1.03,-21.66,12.96,-27.83
0.84,-0.05,-0.03,1.04,-14.85,16.87,-21.63
0.85,-0.10,-0.05,1.04,-5.24,9.73,-21.45
0.86,-0.13,0.00,0.99,5.66,-1.24,-22.79
0.87,-0.09,0.07,0.91,12.47,-9.85,-20.24
0.88,-0.02,0.13,0.83,12.81,-10.49,-20.03
