time,acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.00,0.06,-0.06,0.89,-0.18,-0.56,-2.56
0.01,0.06,-0.05,0.87,-1.66,0.99,-1.27
0.02,0.05,-0.05,0.88,-2.11,2.27,-0.17
0.03,0.04,-0.06,0.88,-1.15,1.74,-0.47
0.04,0.05,-0.06,0.88,-1.40,0.75,-1.16
0.05,0.04,-0.07,0.87,-0.55,0.38,-1.44
0.06,0.04,-0.07,0.88,1.65,-0.34,-1.97
0.07,0.06,-0.06,0.87,1.60,1.16,-1.45
0.08,0.06,-0.06,0.87,0.44,2.64,-0.67
0.09,0.05,-0.06,0.87,0.32,3.18,-1.13
0.10,0.04,-0.05,0.86,0.43,1.80,-1.37
0.11,0.03,-0.06,0.86,-0.17,0.69,-1.88
0.12,0.05,-0.05,0.86,-0.21,0.38,-2.05
0.13,0.03,-0.05,0.86,-1.40,1.11,-1.85
0.14,0.04,-0.05,0.85,-1.82,0.43,-1.37
0.15,0.05,-0.05,0.86,-1.51,1.60,-1.92
0.16,0.05,-0.05,0.86,-1.98,3.39,-0.92
0.17,0.04,-0.06,0.87,-1.63,3.33,-0.58
0.18,0.03,-0.06,0.87,-1.18,2.90,-0.85
0.19,0.03,-0.05,0.87,-1.01,1.50,-1.44
0.20,0.04,-0.06,0.86,-0.78,0.58,-1.76
0.21,0.05,-0.05,0.88,-1.88,1.60,-1.08
0.22,0.03,-0.06,0.87,-1.62,1.83,-0.79
0.23,0.03,-0.06,0.86,-2.55,1.73,-1.24
0.24,0.04,-0.05,0.87,-3.19,2.12,-0.32
0.25,0.05,-0.05,0.87,-3.71,3.08,-0.27
0.26,0.04,-0.07,0.87,-3.21,2.26,-1.31
0.27,0.03,-0.07,0.88,-1.92,0.40,-1.83
0.28,0.03,-0.06,0.88,-1.07,0.26,-1.50
0.29,0.05,-0.05,0.87,-1.28,1.68,-0.79
0.30,0.04,-0.04,0.86,-2.49,2.64,-0.02
0.31,0.05,-0.04,0.86,-3.77,2.78,1.22
0.32,0.07,-0.04,0.86,-4.35,3.74,0.70
0.33,0.06,-0.06,0.87,-3.94,2.52,-1.18
0.34,0.04,-0.06,0.88,-2.08,-0.12,-2.38
0.35,0.04,-0.07,0.89,0.50,-1.76,-3.42
