time,acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.00,0.00,-0.01,0.88,-0.93,1.97,-1.24
0.01,-0.01,-0.01,0.86,-0.56,0.72,-1.31
0.02,-0.01,0.00,0.86,-0.87,-1.56,-0.81
0.03,0.01,-0.01,0.86,-1.77,-2.49,-1.15
0.04,0.02,-0.01,0.87,-2.73,-0.64,-1.15
0.05,0.02,0.00,0.87,-3.42,1.85,-0.78
0.06,0.01,-0.00,0.88,-3.60,2.66,0.26
0.07,0.02,-0.01,0.88,-3.94,3.47,-0.24
0.08,0.00,-0.02,0.88,-2.21,0.89,-1.10
0.09,-0.01,-0.02,0.89,0.31,-2.00,-0.76
0.10,0.01,-0.02,0.88,2.49,-3.10,-1.54
0.11,0.03,-0.01,0.89,2.66,-0.52,-1.68
0.12,0.01,-0.00,0.86,1.82,1.10,-1.45
0.13,0.01,0.01,0.85,-0.56,1.60,-0.81
0.14,0.02,0.01,0.84,-2.98,3.15,-0.63
0.15,0.01,0.01,0.85,-5.05,4.47,-0.73
0.16,-0.01,-0.01,0.86,-4.32,2.38,-1.04
0.17,-0.01,-0.02,0.86,-2.44,-0.44,-1.44
0.18,-0.01,-0.01,0.86,-1.89,-1.62,-1.92
0.19,-0.01,-0.01,0.87,-1.27,-2.12,-2.02
0.20,0.01,-0.01,0.85,-1.50,-1.68,-1.73
0.21,0.01,0.00,0.86,-1.83,-0.92,-0.78
0.22,0.01,0.01,0.86,-2.40,-1.68,0.78
0.23,0.02,0.01,0.87,-2.99,-0.56,-0.03
0.24,0.02,0.00,0.87,-3.69,-1.25,0.08
0.25,0.03,0.00,0.89,-3.85,-2.82,0.63
0.26,0.04,-0.00,0.89,-3.22,-2.53,0.20
0.27,0.05,-0.00,0.90,-2.99,-2.92,0.29
0.28,0.07,0.00,0.90,-2.49,-1.59,-0.60
0.29,0.07,0.00,0.89,-2.18,-0.34,-2.40
0.30,0.08,0.02,0.90,-1.80,0.99,-3.54
0.31,0.09,0.04,0.88,-2.46,3.22,-4.40
0.32,0.09,0.05,0.88,-3.16,2.63,-4.40
0.33,0.12,0.05,0.88,-3.31,3.04,-5.60
0.34,0.13,0.06,0.89,-2.35,0.92,-7.86
0.35,0.15,0.08,0.88,-1.68,-0.64,-9.18
0.36,0.17,0.10,0.88,-1.39,-0.41,-8.50
0.37,0.20,0.12,0.88,-1.24,1.42,-9.59
0.38,0.21,0.13,0.86,-2.21,3.56,-11.02
0.39,0.21,0.14,0.87,-2.55,3.02,-13.62
0.40,0.19,0.12,0.88,-3.28,0.43,-18.38
0.41,0.19,0.12,0.90,-2.98,-1.40,-21.71
0.42,0.18,0.11,0.91,-3.40,-2.90,-24.61
0.43,0.17,0.11,0.92,-4.73,-4.26,-27.01
0.44,0.17,0.10,0.93,-5.83,-1.66,-29.02
0.45,0.14,0.09,0.94,-5.66,0.93,-30.92
0.46,0.10,0.09,0.93,-6.24,2.85,-30.12
0.47,0.08,0.08,0.92,-6.64,2.27,-28.70
0.48,0.11,0.08,0.93,-8.56,6.60,-31.05
0.49,0.15,0.04,0.88,-9.25,8.87,-30.47
0.50,0.05,0.12,0.87,-5.30,2.15,-25.85
0.51,0.04,0.13,0.85,-11.01,2.67,-25.65
0.52,0.06,0.13,0.84,-14.37,4.02,-26.41
0.53,0.02,0.13,0.83,-16.81,1.69,-29.07
0.54,-0.01,0.10,0.84,-22.27,-1.19,-31.31
0.55,-0.03,0.06,0.88,-24.76,-2.90,-31.42
0.56,-0.10,0.03,0.90,-23.27,-7.92,-27.39
0.57,-0.15,-0.00,0.93,-21.71,-8.43,-25.15
0.58,-0.14,0.00,0.93,-17.85,-8.82,-17.54
0.59,-0.09,-0.01,0.93,-14.81,-10.60,-13.77
0.60,-0.03,0.05,0.91,-10.05,-6.72,-17.07
0.61,-0.03,0.07,0.88,-10.41,-5.01,-23.13
0.62,-0.12,0.09,0.85,-8.43,-10.84,-21.01
0.63,-0.08,0.13,0.81,-8.56,-15.63,-17.59
0.64,-0.00,0.14,0.81,-8.58,-17.48,-18.05
0.65,0.03,0.14,0.78,-10.34,-14.95,-22.24
0.66,-0.00,0.11,0.80,-13.88,-17.08,-26.52
0.67,-0.06,0.06,0.86,-19.05,-19.15,-29.39
0.68,-0.12,-0.02,0.94,-19.21,-24.66,-27.25
0.69,-0.12,-0.07,0.98,-14.37,-27.97,-21.68
0.70,-0.08,-0.09,1.01,-8.37,-24.78,-18.05
0.71,-0.06,-0.07,1.01,-3.31,-20.21,-18.03
0.72,-0.08,-0.06,0.98,0.81,-12.56,-18.73
0.73,-0.13,-0.03,0.93,1.47,-8.17,-16.23
0.74,-0.14,-0.01,0.89,1.02,-9.82,-12.41
0.75,-0.12,-0.00,0.84,-3.21,-10.55,-10.60
0.76,-0.11,-0.00,0.85,-6.64,-11.82,-11.40
0.77,-0.13,-0.03,0.86,-7.48,-15.57,-15.24
0.78,-0.15,-0.05,0.87,-4.34,-20.52,-17.77
0.79,-0.14,-0.06,0.89,-2.60,-24.50,-14.84
0.80,-0.11,-0.08,0.92,-0.47,-21.60,-14.40
0.81,-0.10,-0.09,0.92,-0.60,-17.07,-12.85
0.82,-0.12,-0.08,0.90,-1.94,-14.21,-9.97
0.83,-0.13,-0.09,0.88,-2.92,-13.44,-8.37
0.84,-0.13,-0.10,0.87,-3.36,-17.28,-5.37
0.85,-0.09,-0.12,0.89,-4.08,-18.27,-5.42
0.86,-0.07,-0.14,0.89,-2.76,-19.60,-6.95
0.87,-0.07,-0.14,0.87,-2.15,-16.20,-8.47
0.88,-0.09,-0.15,0.86,-3.18,-14.75,-6.56
0.89,-0.07,-0.15,0.85,-3.92,-10.14,-3.31
0.90,-0.08,-0.17,0.86,-4.92,-7.95,-0.24
0.91,-0.08,-0.21,0.87,-4.84,-6.06,-0.15
0.92,-0.11,-0.23,0.89,-3.54,-5.15,0.61
0.93,-0.12,-0.24,0.88,-2.12,-7.74,2.17
0.94,-0.11,-0.24,0.86,-1.77,-7.73,5.77
0.95,-0.09,-0.24,0.84,-1.91,-7.18,8.29
0.96,-0.07,-0.25,0.85,-2.17,-8.03,8.82
0.97,-0.10,-0.27,0.84,-3.44,-7.95,10.08
0.98,-0.11,-0.27,0.84,-4.82,-10.41,14.14
0.99,-0.05,-0.28,0.85,-5.27,-4.93,15.15
1.00,-0.06,-0.28,0.83,-4.14,-3.56,15.73
1.01,-0.08,-0.28,0.82,-6.44,-3.60,19.44
1.02,-0.08,-0.31,0.84,-8.82,-3.19,22.32
1.03,-0.07,-0.35,0.87,-6.55,-8.66,23.18
1.04,-0.05,-0.39,0.90,-3.50,-9.98,24.85
1.05,-0.07,-0.40,0.89,-1.10,-9.02,25.79
1.06,-0.09,-0.40,0.87,1.34,-5.83,30.32
1.07,-0.13,-0.42,0.86,2.76,-3.16,37.63
1.08,-0.12,-0.43,0.83,1.77,-2.11,42.96
1.09,-0.13,-0.45,0.85,1.19,-4.58,48.32
1.10,-0.08,-0.47,0.89,3.53,-10.58,52.60
1.11,-0.01,-0.49,0.92,5.02,-13.34,52.53
1.12,0.01,-0.47,0.92,7.22,-13.01,56.41
1.13,0.04,-0.47,0.93,10.92,-12.11,61.56
1.14,0.11,-0.48,0.95,16.06,-8.00,64.69
1.15,0.12,-0.47,0.95,19.53,-2.72,67.10
1.16,0.13,-0.47,0.94,21.22,-0.41,71.34
1.17,0.17,-0.47,0.92,24.14,-2.12,75.01
1.18,0.26,-0.49,0.93,26.92,-2.23,74.76
1.19,0.32,-0.47,0.91,27.47,-0.18,69.71
1.20,0.30,-0.44,0.87,29.02,5.76,67.68
1.21,0.25,-0.43,0.83,31.16,7.97,68.90
1.22,0.23,-0.41,0.77,32.26,8.44,70.66
1.23,0.23,-0.39,0.75,32.93,9.63,72.43
1.24,0.25,-0.38,0.73,32.34,6.37,76.20
1.25,0.32,-0.36,0.73,29.77,7.91,77.33
1.26,0.34,-0.33,0.72,26.50,11.98,74.26
1.27,0.29,-0.33,0.71,22.40,12.89,72.70
1.28,0.28,-0.34,0.74,20.96,10.29,73.15
1.29,0.27,-0.32,0.75,19.86,10.66,70.58
1.30,0.24,-0.31,0.78,21.40,6.11,74.41
1.31,0.29,-0.30,0.81,23.15,2.98,78.46
1.32,0.39,-0.29,0.82,21.59,11.08,75.74
1.33,0.39,-0.27,0.85,21.01,9.18,74.55
1.34,0.39,-0.24,0.84,22.24,9.37,74.75
1.35,0.42,-0.22,0.83,22.96,7.56,71.45
1.36,0.43,-0.18,0.79,23.68,8.63,65.62
1.37,0.37,-0.12,0.75,23.80,9.65,63.40
1.38,0.38,-0.09,0.75,20.69,8.44,66.79
1.39,0.47,-0.08,0.78,16.53,11.31,67.89
1.40,0.55,-0.06,0.82,13.05,20.32,62.64
1.41,0.52,-0.06,0.84,12.34,28.98,56.47
1.42,0.44,-0.05,0.82,11.92,33.59,52.50
1.43,0.37,-0.04,0.80,13.62,33.22,48.03
1.44,0.34,-0.04,0.79,14.98,28.12,45.77
1.45,0.35,-0.07,0.79,16.89,19.60,37.77
1.46,0.31,-0.07,0.78,16.43,11.07,29.18
1.47,0.28,-0.07,0.77,15.92,5.97,27.86
1.48,0.29,-0.05,0.76,12.00,7.11,31.13
1.49,0.31,-0.00,0.76,6.18,14.67,32.90
1.50,0.30,0.06,0.75,0.52,25.83,34.44
1.51,0.24,0.08,0.74,2.87,29.97,35.91
1.52,0.18,0.08,0.73,4.34,24.95,35.89
1.53,0.20,0.08,0.74,4.50,15.59,33.31
1.54,0.25,0.09,0.76,5.30,9.66,27.57
1.55,0.27,0.09,0.77,4.89,1.65,21.66
1.56,0.36,0.12,0.80,3.13,0.79,17.59
1.57,0.39,0.19,0.82,-0.84,8.11,14.81
1.58,0.38,0.24,0.80,-6.21,13.40,14.78
1.59,0.42,0.26,0.84,-8.14,13.48,9.22
1.60,0.39,0.27,0.86,-7.98,11.05,-3.16
1.61,0.35,0.28,0.87,-5.80,0.47,-11.13
1.62,0.38,0.29,0.87,-2.92,-5.15,-16.69
1.63,0.40,0.31,0.86,-2.49,-3.42,-21.42
1.64,0.36,0.26,0.85,-4.58,-1.53,-27.01
1.65,0.34,0.27,0.83,-9.68,8.70,-29.92
1.66,0.26,0.26,0.82,-16.15,12.29,-33.73
1.67,0.21,0.21,0.86,-15.10,4.84,-37.45
1.68,0.18,0.20,0.89,-11.59,0.99,-42.69
1.69,0.14,0.18,0.90,-10.41,-1.30,-46.34
1.70,0.09,0.18,0.90,-8.53,-7.98,-46.06
1.71,0.15,0.16,0.90,-5.97,-11.08,-47.94
1.72,0.13,0.16,0.91,-5.82,-6.78,-50.63
1.73,0.10,0.18,0.90,-5.01,-4.35,-48.46
1.74,0.07,0.20,0.88,-6.69,-0.03,-45.59
1.75,0.07,0.20,0.85,-8.69,0.43,-43.82
1.76,0.08,0.19,0.84,-11.22,1.25,-48.17
1.77,0.05,0.18,0.84,-14.02,-2.49,-53.59
1.78,0.02,0.14,0.87,-12.99,-11.66,-59.65
1.79,0.00,0.12,0.91,-11.45,-20.03,-64.60
1.80,0.01,0.10,0.91,-9.50,-20.89,-66.08
1.81,-0.01,0.09,0.94,-8.82,-14.87,-63.39
1.82,-0.04,0.07,0.94,-9.53,-4.18,-59.39
1.83,-0.12,0.04,0.95,-10.56,0.85,-55.22
1.84,-0.16,0.02,0.95,-9.92,0.40,-52.92
1.85,-0.21,-0.02,1.00,-6.72,-4.58,-50.27
1.86,-0.23,-0.04,1.01,-6.09,-5.40,-48.08
1.87,-0.22,0.01,0.98,-1.45,-5.10,-42.64
1.88,-0.20,-0.04,0.99,3.77,-5.82,-38.64
1.89,-0.22,-0.02,0.97,5.56,-5.36,-34.75
1.90,-0.22,0.00,0.93,6.52,-5.07,-30.02
1.91,-0.17,0.01,0.94,5.76,-3.37,-25.36
1.92,-0.10,0.03,0.91,1.74,3.76,-21.73
1.93,-0.07,0.02,0.90,-1.73,10.76,-19.66
1.94,-0.09,0.03,0.88,-5.07,10.70,-16.44
1.95,-0.08,-0.01,0.94,-6.78,11.80,-17.73
1.96,-0.06,-0.02,0.96,-2.12,6.63,-19.50
1.97,-0.07,-0.03,0.96,3.83,0.73,-19.88
1.98,-0.04,-0.02,0.95,8.49,-1.36,-17.44
1.99,0.00,0.00,0.92,10.08,1.39,-15.94
2.00,0.03,0.02,0.89,10.75,-0.70,-15.88
2.01,0.01,0.04,0.86,3.91,11.39,-14.49
2.02,0.00,0.04,0.86,2.35,13.88,-10.67
2.03,-0.01,0.03,0.87,-1.02,15.18,-6.35
2.04,-0.04,-0.01,0.89,-0.15,13.68,-2.53
2.05,-0.02,-0.01,0.89,1.91,12.32,-2.43
2.06,-0.02,-0.02,0.89,4.08,8.15,-3.30
2.07,0.00,-0.01,0.88,5.24,4.05,-4.78
2.08,0.02,-0.00,0.87,4.69,3.24,-6.61
2.09,0.02,-0.01,0.88,4.73,4.69,-4.89
2.10,0.03,-0.01,0.86,4.34,6.58,-4.79
2.11,0.02,0.01,0.86,2.03,10.11,-5.86
2.12,-0.02,0.01,0.85,1.37,7.25,-4.24
2.13,0.01,0.00,0.86,1.33,5.01,-3.95
2.14,0.00,-0.00,0.86,1.25,3.69,-3.88
2.15,0.01,0.00,0.86,1.89,2.20,-2.50
2.16,0.04,0.00,0.87,1.19,2.72,-3.69
2.17,0.04,0.00,0.86,0.32,2.69,-5.63
2.18,0.03,0.01,0.86,0.20,1.59,-4.70
2.19,0.04,-0.00,0.87,-0.50,-0.11,-4.63
2.20,0.04,0.01,0.86,-1.56,0.60,-3.34
2.21,0.02,-0.00,0.86,-2.70,1.44,-1.21
2.22,0.03,-0.01,0.86,-2.60,1.68,-0.24
2.23,0.03,-0.01,0.86,-2.47,1.45,0.09
2.24,0.04,0.00,0.85,-2.89,-1.24,-1.37
2.25,0.03,0.01,0.85,-3.08,-1.85,-2.89
2.26,0.03,0.01,0.85,-3.08,-2.95,-3.40
2.27,0.03,0.00,0.86,-2.75,-3.77,-3.82
2.28,0.05,0.01,0.87,-2.76,-1.89,-4.35
2.29,0.04,-0.00,0.90,-2.73,-1.05,-4.32
2.30,0.05,0.00,0.88,-1.08,-0.06,-2.72
2.31,0.07,0.01,0.87,-1.08,1.16,-2.64
2.32,0.06,0.00,0.87,-1.57,3.95,-1.50
2.33,0.05,0.00,0.88,-1.33,4.96,-0.34
2.34,0.05,-0.01,0.88,-0.52,3.82,-1.30
2.35,0.05,-0.01,0.87,-0.70,2.12,-2.67
2.36,0.05,0.00,0.87,-1.25,0.26,-3.79
2.37,0.05,0.01,0.86,-2.64,-1.98,-4.73
2.38,0.04,-0.01,0.86,-2.44,-3.37,-5.21
2.39,0.05,-0.01,0.87,-2.43,-3.53,-5.13
2.40,0.06,-0.00,0.88,-2.43,-0.63,-4.96
2.41,0.05,-0.00,0.86,-2.43,1.25,-4.84
2.42,0.05,0.00,0.86,-2.00,1.98,-2.92
2.43,0.06,0.01,0.88,-2.37,4.93,-2.95
2.44,0.05,0.01,0.87,-3.19,5.77,-4.38
2.45,0.03,-0.01,0.87,-2.00,2.70,-4.34
2.46,0.04,-0.00,0.87,-1.21,1.82,-4.53
2.47,0.04,-0.02,0.88,-0.81,0.34,-4.92
2.48,0.04,-0.00,0.88,-0.38,0.35,-5.42
2.49,0.02,-0.00,0.87,-1.34,-0.40,-3.92
2.50,0.02,-0.00,0.87,-2.40,-1.39,-2.47
2.51,0.04,0.00,0.88,-2.76,-0.81,-3.05
2.52,0.04,0.00,0.88,-3.07,0.29,-3.39
2.53,0.02,-0.00,0.88,-2.79,-0.26,-2.31
2.54,0.03,-0.01,0.88,-1.15,-0.15,-1.45
2.55,0.03,0.00,0.88,-0.67,1.59,-2.02
2.56,0.03,0.01,0.87,-1.22,2.09,-1.37
2.57,0.04,0.00,0.87,-2.17,2.41,-1.42
2.58,0.05,0.00,0.88,-2.69,1.50,-2.82
2.59,0.04,0.01,0.88,-2.38,0.34,-3.95
2.60,0.03,0.00,0.88,-1.60,-2.15,-4.11
2.61,0.06,0.01,0.88,-0.93,-0.79,-4.50
2.62,0.06,0.02,0.88,-0.49,1.74,-2.64
2.63,0.05,0.01,0.86,-2.38,5.05,-2.09
2.64,0.04,0.00,0.87,-4.53,5.28,-2.00
2.65,0.02,-0.00,0.87,-3.85,1.30,-2.66
2.66,0.02,-0.01,0.89,-2.76,-2.47,-2.95
2.67,0.05,-0.02,0.91,1.11,-4.12,-2.67
2.68,0.06,-0.03,0.91,1.13,1.94,-4.21
2.69,0.03,-0.01,0.89,3.80,0.35,-1.89
2.70,0.05,0.01,0.86,1.94,2.02,-2.72
2.71,0.05,0.02,0.87,0.24,4.20,-3.15
2.72,0.03,0.01,0.86,-0.53,3.04,-3.31
2.73,0.03,0.02,0.86,-2.79,2.87,-3.15
2.74,0.03,0.01,0.86,-3.24,2.73,-2.20
2.75,0.02,0.00,0.88,-2.41,2.00,-2.35
2.76,0.01,0.00,0.88,-0.17,-0.40,-2.38
2.77,0.03,0.00,0.89,0.75,-1.39,-1.65
2.78,0.04,0.01,0.87,0.21,0.18,-2.21
2.79,0.05,0.01,0.86,-1.33,3.04,-2.37
2.80,0.03,0.00,0.88,-1.22,1.11,-1.40
2.81,0.02,-0.00,0.88,-0.03,-1.04,-1.83
2.82,0.03,-0.00,0.88,0.18,-0.85,-1.62
2.83,0.04,0.01,0.88,-0.31,1.47,-0.24
2.84,0.03,0.00,0.88,-0.64,1.74,0.64
2.85,0.04,0.00,0.87,-1.48,3.37,0.61
2.86,0.03,-0.00,0.88,-1.34,2.37,0.93
2.87,0.03,-0.00,0.87,-1.51,0.58,0.09
2.88,0.04,0.01,0.87,-2.47,0.18,-1.01
2.89,0.02,0.01,0.87,-2.58,0.23,-1.13
2.90,0.05,0.00,0.88,-1.91,-0.09,-0.98
2.91,0.04,0.00,0.87,-1.94,1.15,-1.94
2.92,0.04,-0.00,0.88,-1.76,1.66,-2.06
2.93,0.03,-0.01,0.87,-1.11,0.92,-1.69
2.94,0.04,-0.01,0.88,-0.92,2.40,-0.69
2.95,0.03,-0.02,0.89,0.76,2.43,-0.76
2.96,0.03,-0.00,0.88,0.72,0.79,-1.13
2.97,0.04,-0.01,0.88,-0.02,0.37,-1.28
2.98,0.03,-0.01,0.88,0.14,0.82,-0.47
2.99,0.03,-0.01,0.88,-1.31,0.95,0.82
3.00,0.04,-0.00,0.87,-2.53,1.44,0.78
3.01,0.03,-0.01,0.88,-4.12,3.54,-0.15
3.02,0.02,-0.01,0.88,-1.86,0.99,0.55
3.03,0.04,-0.01,0.88,0.31,-0.72,0.66
3.04,0.05,0.00,0.88,1.62,-0.15,1.02
3.05,0.07,0.00,0.88,3.16,3.01,0.73
3.06,0.05,0.01,0.86,1.57,4.12,-0.29
3.07,0.05,0.03,0.85,0.35,4.87,-0.38
3.08,0.06,0.03,0.85,-0.38,4.15,-1.25
3.09,0.05,0.03,0.85,-2.73,3.56,-2.35
3.10,0.04,0.03,0.87,-3.33,1.51,-1.56
3.11,0.05,0.02,0.87,-3.13,1.56,-1.36
3.12,0.04,0.01,0.88,-2.90,0.20,-1.66
3.13,0.03,0.01,0.89,-2.93,0.73,-3.01
3.14,0.04,0.01,0.88,-2.09,1.30,-2.98
3.15,0.04,0.01,0.89,-2.29,2.76,-2.41
3.16,0.03,-0.01,0.86,-2.75,2.79,-2.31
3.17,0.02,-0.01,0.88,-2.40,2.40,-2.78
3.18,0.02,-0.01,0.88,-0.85,-0.08,-2.21
3.19,0.02,-0.01,0.88,-0.64,-0.02,-1.92
3.20,0.03,-0.00,0.87,-0.55,-0.15,-2.31
3.21,0.02,-0.00,0.88,-0.08,0.09,-1.97
3.22,0.03,-0.01,0.87,-0.52,1.31,-1.73
3.23,0.02,0.00,0.88,-1.31,1.88,-1.10
3.24,0.02,-0.01,0.87,-1.15,1.79,-1.02
3.25,0.01,-0.01,0.87,-1.21,1.86,-1.48
3.26,0.01,-0.01,0.87,-1.10,0.11,-1.13
3.27,0.02,0.00,0.87,-0.56,0.76,-0.67
3.28,0.02,0.01,0.86,-1.15,0.66,-0.08
3.29,0.02,0.00,0.86,-0.93,-0.26,-0.73
3.30,0.02,0.01,0.86,-1.25,-0.55,-0.95
3.31,0.02,0.01,0.87,-1.15,-0.92,-0.55
3.32,0.03,0.01,0.86,-1.16,-0.47,0.41
3.33,0.03,0.01,0.87,-0.72,-1.40,1.82
3.34,0.05,0.01,0.87,-0.92,-0.56,1.50
3.35,0.05,0.01,0.89,-2.23,1.36,0.81
3.36,0.05,0.00,0.88,-2.20,0.40,0.61
3.37,0.05,0.01,0.89,-2.14,0.31,-0.63
3.38,0.05,-0.00,0.88,-1.71,1.07,-2.37
3.39,0.04,-0.00,0.88,-0.31,0.56,-2.17
3.40,0.03,0.00,0.88,0.73,-0.58,-2.23
3.41,0.03,0.01,0.88,0.52,-0.21,-2.55
3.42,0.04,0.01,0.87,0.66,0.96,-2.56
3.43,0.03,0.01,0.85,-0.31,0.69,-2.53
3.44,0.03,0.01,0.86,-1.77,2.56,-2.11
3.45,0.03,0.01,0.86,-2.70,2.72,-0.27
3.46,0.02,-0.00,0.87,-2.41,1.60,-0.14
3.47,0.02,-0.01,0.89,-1.42,0.06,-0.63
3.48,0.02,-0.01,0.87,-0.32,-0.52,-0.60
3.49,0.02,0.00,0.87,0.03,-1.51,1.08
3.50,0.04,0.00,0.87,-0.27,-1.51,1.15
3.51,0.04,-0.00,0.88,1.48,-2.20,0.53
3.52,0.04,0.01,0.87,-0.75,-2.17,-0.53
3.53,0.05,0.02,0.86,-2.21,-0.90,0.41
3.54,0.06,0.01,0.88,-5.10,6.21,-2.06
3.55,0.04,0.00,0.88,-2.21,0.23,-0.41
3.56,0.10,-0.04,0.90,-1.30,5.04,-2.72
3.57,0.03,-0.00,0.88,-0.12,1.98,-1.98
3.58,0.04,-0.00,0.88,-0.17,2.99,-1.94
3.59,0.03,0.00,0.87,-0.95,1.18,-2.37
3.60,0.03,0.01,0.87,-2.31,0.70,-3.16
3.61,0.03,-0.00,0.88,-2.20,0.40,-2.64
3.62,0.03,-0.01,0.88,-0.85,0.27,-1.85
3.63,0.04,-0.01,0.88,-0.08,1.24,-1.36
3.64,0.04,0.00,0.86,0.32,1.62,-0.43
3.65,0.03,0.01,0.87,-0.56,1.50,-0.46
3.66,0.03,0.00,0.87,-0.52,1.11,-0.26
3.67,0.03,0.00,0.87,0.63,0.40,0.89
3.68,0.04,0.01,0.85,0.32,0.61,1.05
3.69,0.04,0.01,0.86,-0.50,0.34,0.49
3.70,0.04,0.01,0.86,-0.63,1.10,0.92
3.71,0.05,0.01,0.87,-1.74,2.24,-0.02
3.72,0.04,0.01,0.86,-2.31,3.01,-0.44
3.73,0.03,0.00,0.86,-2.18,1.97,-0.93
3.74,0.03,0.00,0.85,-2.72,1.51,-1.05
3.75,0.04,0.00,0.87,-2.95,1.50,-1.85
3.76,0.02,-0.01,0.87,-2.63,-0.23,-2.40
3.77,0.03,-0.01,0.88,-1.85,-0.53,-2.52
3.78,0.04,-0.00,0.88,-2.06,-0.24,-2.05
3.79,0.05,0.00,0.88,-1.63,1.71,-1.73
3.80,0.05,-0.00,0.88,-1.97,3.15,-1.65
3.81,0.04,0.01,0.88,-2.53,3.30,-1.79
3.82,0.04,0.00,0.88,-2.60,2.78,-1.27
3.83,0.04,0.01,0.87,-2.95,2.03,-1.68
3.84,0.05,0.01,0.87,-2.38,1.07,-1.95
3.85,0.04,0.00,0.87,-2.03,0.70,-2.20
3.86,0.05,0.00,0.88,-1.47,0.31,-3.08
3.87,0.03,0.00,0.87,-0.72,-0.76,-3.47
3.88,0.02,-0.00,0.88,-0.70,-0.85,-2.66
3.89,0.04,0.01,0.87,-1.80,2.55,-2.44
3.90,0.02,0.01,0.87,-3.01,2.23,-1.48
3.91,0.02,-0.01,0.87,-3.68,1.53,-1.07
3.92,0.03,-0.01,0.89,-3.63,0.15,-1.04
3.93,0.02,-0.03,0.90,-1.92,-0.84,-0.90
3.94,0.02,-0.01,0.89,-1.37,-1.19,-0.49
3.95,0.04,-0.02,0.89,-1.19,1.53,-1.07
3.96,0.04,0.00,0.87,-0.66,2.52,-1.18
3.97,0.04,0.01,0.87,0.05,2.02,-0.72
3.98,0.03,0.01,0.88,-0.78,2.84,0.20
3.99,0.04,0.01,0.87,-1.04,1.63,0.37
4.00,0.04,0.01,0.87,-2.00,0.64,-0.84
