time,acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.00,0.06,-0.05,0.87,-4.98,-0.12,-0.96
0.01,0.05,-0.07,0.87,-3.51,-0.26,-2.70
0.02,0.07,-0.08,0.86,1.77,0.21,-2.12
0.03,0.06,-0.07,0.85,0.50,0.05,-1.34
0.04,0.06,-0.06,0.86,-2.44,0.72,-1.08
0.05,0.07,-0.07,0.86,-2.50,-0.35,-2.78
0.06,0.05,-0.07,0.86,0.18,-1.68,-5.36
0.07,0.06,-0.07,0.87,2.32,-1.24,-4.02
0.08,0.07,-0.07,0.87,1.18,-0.61,-2.61
0.09,0.07,-0.07,0.88,1.53,0.56,-1.71
0.10,0.06,-0.06,0.89,3.13,-0.37,-2.41
0.11,0.06,-0.06,0.88,1.77,0.69,-0.53
0.12,0.06,-0.07,0.88,2.82,1.11,1.98
0.13,0.07,-0.05,0.89,2.84,0.08,1.25
0.14,0.07,-0.05,0.87,1.04,0.41,1.30
0.15,0.06,-0.06,0.86,-1.94,2.00,3.94
0.16,0.05,-0.06,0.86,-0.60,1.10,1.25
0.17,0.05,-0.06,0.85,0.49,0.35,-0.84
0.18,0.07,-0.06,0.85,-0.24,1.57,0.64
0.19,0.05,-0.06,0.85,-0.31,0.64,-2.00
0.20,0.07,-0.07,0.86,-1.08,1.66,-1.60
0.21,0.06,-0.09,0.85,-1.11,2.56,0.60
0.22,0.08,-0.06,0.87,-1.48,1.82,-0.11
0.23,0.06,-0.07,0.87,-2.05,2.21,-0.40
0.24,0.06,-0.06,0.87,-1.11,2.21,-0.21
0.25,0.05,-0.06,0.86,1.31,1.42,-0.53
0.26,0.06,-0.06,0.88,2.12,1.54,0.27
0.27,0.05,-0.05,0.89,1.45,0.87,-0.46
0.28,0.06,-0.06,0.89,-1.73,0.09,0.72
0.29,0.07,-0.06,0.88,-1.53,-0.43,-0.89
0.30,0.05,-0.05,0.87,-0.29,-2.35,-5.25
