time,acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.00,0.08,-0.06,0.88,0.12,0.76,-1.15
0.01,0.07,-0.07,0.89,-0.27,0.35,-1.11
0.02,0.07,-0.07,0.87,-0.29,-0.31,0.06
0.03,0.08,-0.08,0.87,0.82,-0.61,1.82
0.04,0.06,-0.05,0.88,-1.63,-1.62,1.11
0.05,0.09,-0.06,0.88,-3.59,-2.27,2.64
0.06,0.07,-0.09,0.86,-1.37,-1.25,2.70
0.07,0.07,-0.07,0.86,-1.05,-0.84,-1.18
0.08,0.09,-0.08,0.86,-0.89,-0.29,-1.63
0.09,0.08,-0.08,0.86,0.95,1.01,-2.31
0.10,0.08,-0.07,0.87,0.67,0.79,-2.56
0.11,0.08,-0.07,0.87,0.15,1.39,-1.16
0.12,0.08,-0.05,0.87,-0.78,1.22,-1.42
0.13,0.09,-0.06,0.87,-1.79,0.78,-0.44
0.14,0.08,-0.07,0.87,-2.05,-0.09,0.08
0.15,0.08,-0.08,0.88,-1.98,-0.35,0.41
0.16,0.07,-0.07,0.87,-1.18,-0.52,-0.02
0.17,0.08,-0.06,0.87,-1.10,-0.43,-0.38
0.18,0.08,-0.07,0.86,-0.64,0.20,-1.33
0.19,0.09,-0.07,0.86,0.63,1.62,-2.70
0.20,0.08,-0.07,0.87,0.84,2.02,-2.52
0.21,0.08,-0.06,0.88,0.37,2.52,-2.40
0.22,0.07,-0.06,0.87,-0.63,1.53,-1.59
0.23,0.07,-0.07,0.87,-1.45,0.61,-1.37
0.24,0.08,-0.06,0.87,-1.44,-0.20,-0.61
0.25,0.07,-0.07,0.87,-0.85,0.29,-1.54
0.26,0.08,-0.07,0.86,-1.63,-1.27,0.05
0.27,0.07,-0.07,0.86,-2.66,-1.53,-0.92
0.28,0.08,-0.07,0.87,-1.92,-0.64,-0.21
0.29,0.06,-0.05,0.81,-0.70,0.79,-1.57
0.30,0.09,-0.07,0.86,-0.18,1.24,-0.64
0.31,0.07,-0.07,0.88,-0.75,-0.70,-1.36
0.32,0.09,-0.07,0.89,-0.90,-0.08,-0.76
0.33,0.09,-0.07,0.87,-0.38,0.03,-0.67
0.34,0.09,-0.07,0.87,0.21,0.58,-0.50
0.35,0.09,-0.07,0.87,0.27,0.82,-0.76
0.36,0.08,-0.06,0.87,-0.50,1.54,-2.55
0.37,0.09,-0.07,0.86,-0.96,2.06,-2.46
0.38,0.10,-0.07,0.87,-0.47,2.85,-2.02
0.39,0.09,-0.06,0.87,-0.84,3.28,-1.80
0.40,0.07,-0.06,0.87,-1.56,2.84,-1.42
0.41,0.07,-0.06,0.86,-0.82,2.64,-1.63
0.42,0.10,-0.07,0.88,-0.76,2.35,-1.22
0.43,0.08,-0.06,0.87,-2.26,1.74,-0.40
0.44,0.08,-0.06,0.87,-2.63,1.08,-0.38
0.45,0.09,-0.08,0.87,-0.96,1.28,-0.38
0.46,0.07,-0.06,0.87,-0.44,1.31,-1.16
0.47,0.08,-0.07,0.87,-0.99,1.22,-0.76
0.48,0.08,-0.06,0.86,-0.58,1.95,-0.34
0.49,0.08,-0.06,0.87,-2.23,1.15,-1.89
0.50,0.07,-0.07,0.86,-1.74,1.47,-0.81
0.51,0.07,-0.06,0.87,-1.65,1.24,-0.34
0.52,0.06,-0.06,0.86,-0.67,1.97,-2.95
0.53,0.10,-0.07,0.87,-0.15,1.27,0.35
0.54,0.08,-0.06,0.87,-0.70,1.60,-0.87
0.55,0.08,-0.07,0.88,-1.22,2.05,-0.52
0.56,0.07,-0.07,0.87,-1.44,1.69,0.02
0.57,0.08,-0.05,0.87,-3.47,1.11,-0.55
0.58,0.07,-0.07,0.86,-3.77,0.85,-0.53
0.59,0.09,-0.07,0.86,-2.67,1.54,0.23
