time,acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.00,0.41,-0.25,0.91,-4.00,0.37,-1.80
0.01,0.41,-0.24,0.89,-4.75,0.55,-1.63
0.02,0.40,-0.25,0.90,-5.34,-0.72,-1.79
0.03,0.42,-0.26,0.91,-3.74,-0.64,-1.76
0.04,0.41,-0.26,0.92,-3.80,-0.41,-1.53
0.05,0.41,-0.26,0.90,-1.37,0.96,-0.87
0.06,0.41,-0.26,0.90,-0.63,0.72,-0.69
0.07,0.41,-0.26,0.88,0.50,1.11,-0.52
0.08,0.41,-0.26,0.88,0.72,0.79,-0.52
0.09,0.40,-0.25,0.85,0.55,-0.18,0.79
0.10,0.41,-0.25,0.84,-0.53,0.37,2.38
0.11,0.42,-0.25,0.84,-1.48,2.06,3.47
0.12,0.43,-0.24,0.83,-2.90,2.11,4.23
0.13,0.45,-0.24,0.84,-3.85,2.23,3.74
0.14,0.46,-0.25,0.86,-3.27,2.17,2.87
0.15,0.44,-0.27,0.90,-2.02,-0.95,0.55
0.16,0.45,-0.27,0.90,-1.51,-3.15,-1.39
0.17,0.46,-0.28,0.92,-1.54,-2.78,-3.33
0.18,0.46,-0.28,0.94,1.04,-2.85,-4.72
0.19,0.45,-0.28,0.96,3.68,-1.18,-5.92
0.20,0.44,-0.26,0.93,5.44,-0.20,-6.44
0.21,0.43,-0.26,0.93,5.98,-1.37,-7.31
0.22,0.41,-0.26,0.92,6.29,-3.89,-8.26
0.23,0.40,-0.26,0.93,6.00,-5.88,-8.35
0.24,0.40,-0.26,0.91,5.57,-5.94,-8.27
0.25,0.39,-0.27,0.93,5.36,-4.55,-8.73
0.26,0.37,-0.27,0.92,5.57,-4.87,-8.95
0.27,0.37,-0.27,0.93,6.84,-6.24,-9.04
0.28,0.37,-0.28,0.94,8.84,-4.76,-8.32
0.29,0.37,-0.26,0.92,10.82,-4.09,-6.61
0.30,0.40,-0.24,0.88,10.58,-1.51,-4.37
0.31,0.41,-0.24,0.89,7.30,2.34,-3.98
0.32,0.41,-0.25,0.88,5.37,3.39,-3.88
0.33,0.41,-0.25,0.87,3.53,4.61,-3.66
0.34,0.40,-0.24,0.84,-2.69,5.54,-4.06
0.35,0.39,-0.20,0.83,-13.28,6.92,-3.28
0.36,0.40,-0.18,0.80,-26.75,11.60,-1.02
0.37,0.39,-0.19,0.82,-37.51,16.50,3.63
0.38,0.41,-0.26,0.92,-35.45,17.97,6.60
0.39,0.46,-0.30,0.99,-27.85,17.95,8.40
0.40,0.50,-0.33,1.02,-20.46,20.75,7.02
0.41,0.54,-0.35,1.05,-11.33,24.70,3.10
0.42,0.53,-0.36,1.06,-2.84,25.57,-1.62
0.43,0.49,-0.36,1.06,3.11,21.62,-6.06
0.44,0.48,-0.34,1.02,5.88,18.40,-8.37
0.45,0.45,-0.32,1.00,8.02,16.27,-10.76
0.46,0.43,-0.30,0.95,9.48,12.63,-11.85
0.47,0.41,-0.27,0.92,6.67,10.90,-11.34
0.48,0.40,-0.25,0.87,2.87,7.69,-10.14
0.49,0.39,-0.24,0.85,-4.85,1.86,-8.55
0.50,0.39,-0.24,0.81,-15.94,0.47,-8.50
0.51,0.40,-0.27,0.81,-25.98,2.20,-8.96
0.52,0.44,-0.32,0.87,-32.24,6.81,-11.74
0.53,0.43,-0.37,0.91,-33.85,12.38,-15.73
0.54,0.38,-0.40,1.00,-21.44,7.42,-20.98
0.55,0.35,-0.43,1.08,6.61,4.47,-21.98
0.56,0.30,-0.38,1.06,26.29,9.68,-17.44
0.57,0.24,-0.35,0.99,31.89,4.14,-12.92
0.58,0.26,-0.21,0.82,35.01,4.52,-7.69
0.59,0.33,-0.25,0.84,27.08,-12.67,-12.31
0.60,0.31,-0.24,0.83,25.86,-25.36,-12.64
0.61,0.34,-0.20,0.76,19.47,-26.43,-9.08
0.62,0.35,-0.20,0.74,13.82,-19.24,-5.98
0.63,0.36,-0.20,0.77,11.18,-19.08,-3.88
0.64,0.42,-0.22,0.79,12.37,-16.78,-2.38
0.65,0.46,-0.25,0.83,13.80,-6.11,-5.42
0.66,0.47,-0.25,0.83,15.45,5.77,-8.03
0.67,0.43,-0.25,0.84,16.98,12.55,-8.64
0.68,0.41,-0.25,0.83,16.84,16.29,-8.82
0.69,0.39,-0.26,0.85,19.77,18.90,-10.58
0.70,0.37,-0.24,0.84,20.87,17.66,-11.79
0.71,0.37,-0.24,0.84,21.02,13.69,-12.14
0.72,0.36,-0.23,0.83,17.10,11.15,-10.61
0.73,0.37,-0.21,0.83,14.61,9.05,-9.91
0.74,0.37,-0.21,0.82,13.13,4.96,-9.66
0.75,0.36,-0.21,0.79,10.27,1.54,-9.47
0.76,0.36,-0.20,0.78,6.08,-3.82,-8.27
0.77,0.35,-0.19,0.78,-1.37,-11.74,-6.93
0.78,0.39,-0.20,0.78,-8.99,-11.88,-6.85
0.79,0.41,-0.20,0.78,-15.01,-9.10,-6.79
0.80,0.42,-0.22,0.80,-19.34,-8.95,-8.29
0.81,0.44,-0.26,0.86,-16.63,-5.45,-11.77
0.82,0.43,-0.27,0.87,-10.31,-9.07,-16.49
