time,acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.00,0.13,-0.22,0.88,-2.81,3.80,-2.49
0.01,0.13,-0.23,0.93,-1.45,2.78,-2.37
0.02,0.14,-0.23,0.94,-1.24,0.44,-3.19
0.03,0.15,-0.23,0.94,1.51,0.85,-2.93
0.04,0.14,-0.22,0.91,1.33,2.73,-3.40
0.05,0.13,-0.21,0.90,0.06,2.29,-4.82
0.06,0.10,-0.20,0.89,-0.49,-1.85,-4.66
0.07,0.09,-0.19,0.87,-0.40,-4.15,-3.25
0.08,0.10,-0.19,0.86,-2.11,-4.23,-2.11
0.09,0.11,-0.19,0.85,-4.18,-3.27,-1.27
0.10,0.12,-0.20,0.87,-4.95,-1.88,-0.18
0.11,0.13,-0.21,0.89,-4.82,-1.98,0.96
0.12,0.15,-0.22,0.88,-4.06,-0.18,0.73
0.13,0.15,-0.22,0.90,-3.68,-0.11,-0.09
0.14,0.15,-0.22,0.91,-2.95,-1.21,-2.11
0.15,0.13,-0.22,0.89,-2.75,-1.97,-3.27
0.16,0.12,-0.20,0.89,-3.40,-1.71,-3.69
0.17,0.11,-0.20,0.88,-4.84,-1.76,-2.78
0.18,0.10,-0.20,0.86,-5.88,-0.82,-0.37
0.19,0.12,-0.20,0.88,-7.11,1.11,2.15
0.20,0.14,-0.22,0.90,-8.02,1.65,3.94
0.21,0.15,-0.23,0.90,-8.32,1.65,4.44
0.22,0.17,-0.26,0.92,-7.86,0.64,3.68
0.23,0.19,-0.25,0.93,-7.86,-0.70,1.04
0.24,0.17,-0.25,0.94,-7.91,-2.82,-3.02
0.25,0.15,-0.24,0.95,-7.19,-6.92,-6.24
0.26,0.13,-0.25,0.95,-5.91,-6.87,-6.52
0.27,0.11,-0.25,0.94,-5.97,-6.60,-5.50
0.28,0.09,-0.25,0.94,-6.40,-7.68,-4.72
0.29,0.09,-0.24,0.92,-6.06,-9.04,-2.50
0.30,0.10,-0.23,0.90,-7.04,-8.95,0.08
0.31,0.12,-0.23,0.89,-7.71,-9.36,2.02
0.32,0.14,-0.23,0.86,-7.02,-7.45,3.95
0.33,0.16,-0.23,0.86,-8.53,-4.79,5.95
0.34,0.18,-0.24,0.88,-10.67,-2.37,6.15
0.35,0.20,-0.26,0.92,-11.83,-1.92,5.36
0.36,0.20,-0.28,0.96,-11.68,-1.25,2.95
0.37,0.19,-0.29,0.98,-10.08,-3.95,-0.18
0.38,0.17,-0.29,0.97,-7.92,-7.18,-4.09
0.39,0.16,-0.28,0.96,-5.40,-6.85,-5.89
0.40,0.16,-0.26,0.92,-4.87,-5.21,-6.14
0.41,0.13,-0.24,0.90,-5.80,-3.56,-4.69
0.42,0.12,-0.23,0.88,-7.02,-1.13,-2.31
0.43,0.10,-0.24,0.89,-8.27,-0.35,1.37
0.44,0.11,-0.26,0.89,-8.64,-0.95,4.53
0.45,0.14,-0.26,0.89,-9.21,-2.82,5.18
0.46,0.18,-0.26,0.89,-10.66,-2.56,5.65
0.47,0.20,-0.26,0.89,-9.80,-4.12,4.32
0.48,0.21,-0.27,0.89,-9.25,-1.59,2.41
0.49,0.19,-0.28,0.91,-9.47,-0.47,0.49
0.50,0.17,-0.28,0.93,-8.89,-1.05,-1.36
0.51,0.14,-0.28,0.95,-8.20,-2.67,-1.62
0.52,0.14,-0.28,0.93,-7.73,-1.89,-0.84
0.53,0.13,-0.28,0.92,-8.60,-1.24,0.69
0.54,0.13,-0.28,0.90,-8.67,-0.76,3.37
0.55,0.15,-0.29,0.90,-9.65,-0.26,5.65
0.56,0.18,-0.29,0.88,-10.61,-0.09,5.95
0.57,0.18,-0.29,0.89,-11.50,-3.82,4.37
0.58,0.21,-0.30,0.89,-12.64,0.66,3.74
0.59,0.22,-0.31,0.90,-12.66,-1.85,2.35
0.60,0.21,-0.32,0.90,-11.01,-0.35,0.92
0.61,0.20,-0.31,0.92,-9.63,0.76,-1.01
0.62,0.17,-0.31,0.92,-12.08,0.05,-2.99
0.63,0.16,-0.32,0.93,-10.56,-2.89,-4.40
0.64,0.14,-0.31,0.94,-8.50,-4.99,-4.31
0.65,0.15,-0.31,0.93,-8.63,-6.29,-3.37
0.66,0.14,-0.30,0.91,-8.67,-6.05,-1.18
0.67,0.14,-0.31,0.92,-9.39,-5.53,1.95
0.68,0.17,-0.32,0.91,-9.36,-4.64,4.78
0.69,0.20,-0.33,0.90,-10.35,-2.98,5.94
0.70,0.23,-0.34,0.92,-10.99,0.11,5.89
0.71,0.24,-0.34,0.93,-11.73,2.20,4.20
0.72,0.23,-0.35,0.93,-11.19,2.92,1.98
0.73,0.22,-0.36,0.95,-10.17,2.98,-1.53
0.74,0.19,-0.36,0.96,-7.98,-0.26,-3.27
0.75,0.18,-0.36,0.93,-6.52,-0.58,-3.83
0.76,0.17,-0.35,0.92,-6.50,-0.79,-4.23
0.77,0.15,-0.33,0.88,-6.40,-2.15,-3.85
0.78,0.15,-0.31,0.86,-6.75,-2.40,-2.11
0.79,0.16,-0.31,0.84,-8.02,-0.81,0.23
0.80,0.18,-0.31,0.82,-9.42,0.26,2.12
0.81,0.18,-0.33,0.84,-10.32,0.08,2.63
0.82,0.18,-0.33,0.84,-11.54,-0.79,2.61
0.83,0.17,-0.33,0.86,-13.05,-1.86,1.45
0.84,0.17,-0.33,0.86,-13.16,-5.66,-0.31
0.85,0.16,-0.34,0.85,-13.08,-6.98,-1.24
0.86,0.16,-0.34,0.86,-12.76,-5.54,-0.98
0.87,0.15,-0.34,0.87,-10.41,-1.28,0.69
0.88,0.16,-0.34,0.86,-10.32,1.77,2.05
0.89,0.16,-0.34,0.87,-11.74,2.95,3.69
0.90,0.17,-0.35,0.87,-12.09,3.33,4.61
0.91,0.18,-0.35,0.86,-12.02,2.44,4.52
0.92,0.20,-0.35,0.86,-12.47,1.08,3.82
0.93,0.22,-0.36,0.86,-12.79,1.30,2.70
0.94,0.20,-0.36,0.88,-13.63,-0.60,-0.61
0.95,0.16,-0.36,0.91,-14.87,-5.59,-2.64
0.96,0.14,-0.37,0.90,-12.61,-7.74,-2.44
0.97,0.14,-0.37,0.89,-11.94,-6.53,-1.69
0.98,0.14,-0.37,0.89,-12.00,-4.70,0.09
0.99,0.15,-0.36,0.90,-10.85,-3.71,2.00
1.00,0.18,-0.38,0.89,-10.85,-1.30,3.94
1.01,0.19,-0.39,0.89,-12.20,1.07,6.35
1.02,0.20,-0.40,0.90,-12.12,2.29,7.44
1.03,0.22,-0.40,0.90,-12.43,0.78,6.60
1.04,0.22,-0.41,0.91,-11.69,-1.15,4.47
1.05,0.22,-0.41,0.91,-10.56,-2.64,1.53
1.06,0.21,-0.41,0.90,-9.85,-4.69,-0.49
1.07,0.20,-0.42,0.90,-8.56,-3.27,-0.72
1.08,0.20,-0.41,0.91,-8.72,-1.21,-0.11
1.09,0.19,-0.42,0.90,-9.25,0.21,1.13
1.10,0.19,-0.42,0.90,-9.74,0.56,1.79
1.11,0.20,-0.42,0.89,-9.56,-1.28,1.31
1.12,0.20,-0.41,0.88,-9.59,-3.34,0.14
1.13,0.21,-0.40,0.86,-8.95,-4.67,-0.58
1.14,0.20,-0.40,0.84,-9.83,-3.89,-0.44
1.15,0.20,-0.40,0.84,-10.23,-1.62,0.11
1.16,0.20,-0.41,0.83,-11.31,1.13,1.62
1.17,0.19,-0.41,0.85,-13.65,2.26,2.87
1.18,0.19,-0.42,0.88,-13.10,3.08,3.31
1.19,0.20,-0.44,0.90,-11.54,3.42,2.35
1.20,0.21,-0.44,0.92,-8.49,1.24,-0.87
1.21,0.20,-0.44,0.91,-6.76,-2.84,-4.11
1.22,0.19,-0.43,0.88,-5.85,-6.40,-5.85
1.23,0.19,-0.41,0.85,-7.89,-5.97,-6.15
1.24,0.17,-0.41,0.83,-10.12,-4.92,-5.69
1.25,0.15,-0.42,0.82,-10.34,-4.12,-3.53
1.26,0.17,-0.41,0.81,-10.84,-2.08,-1.27
1.27,0.17,-0.42,0.82,-11.59,-0.38,-0.27
1.28,0.17,-0.43,0.82,-10.58,-1.71,0.21
1.29,0.16,-0.42,0.83,-9.54,-1.68,1.92
1.30,0.19,-0.42,0.83,-9.88,-1.91,2.14
1.31,0.19,-0.43,0.82,-9.65,-3.08,1.59
1.32,0.20,-0.43,0.81,-9.59,-2.70,1.68
1.33,0.20,-0.43,0.82,-9.98,-1.76,1.08
1.34,0.19,-0.43,0.82,-11.88,-2.09,-0.78
1.35,0.18,-0.44,0.83,-12.46,-4.70,-1.83
1.36,0.18,-0.43,0.82,-12.31,-5.48,-1.73
1.37,0.18,-0.44,0.82,-12.31,-4.29,-0.08
1.38,0.18,-0.43,0.81,-13.05,-2.38,2.05
1.39,0.18,-0.44,0.82,-12.92,-1.16,4.03
1.40,0.21,-0.44,0.80,-13.11,0.21,5.24
1.41,0.23,-0.44,0.80,-13.50,1.30,4.34
1.42,0.24,-0.44,0.78,-14.75,2.89,2.46
1.43,0.22,-0.45,0.78,-15.39,2.12,0.37
1.44,0.20,-0.45,0.78,-14.55,-0.02,-1.19
1.45,0.18,-0.45,0.78,-15.24,-0.55,-1.79
1.46,0.16,-0.46,0.80,-15.39,0.00,-1.21
1.47,0.17,-0.47,0.80,-14.32,0.55,0.18
1.48,0.17,-0.46,0.80,-14.05,1.59,1.51
1.49,0.16,-0.47,0.79,-14.98,0.67,2.02
1.50,0.18,-0.47,0.79,-15.92,-0.50,1.82
1.51,0.18,-0.47,0.79,-17.85,-2.69,0.72
1.52,0.17,-0.48,0.79,-19.16,-5.40,-0.20
1.53,0.16,-0.48,0.78,-19.60,-7.05,0.29
1.54,0.18,-0.48,0.78,-19.50,-5.88,1.39
1.55,0.19,-0.48,0.78,-18.44,-3.15,2.32
1.56,0.19,-0.47,0.78,-19.33,-0.40,3.30
1.57,0.19,-0.49,0.77,-20.69,2.20,4.63
1.58,0.20,-0.50,0.80,-20.58,4.44,6.17
1.59,0.21,-0.51,0.81,-20.14,4.78,6.12
1.60,0.22,-0.52,0.84,-19.68,3.40,4.44
1.61,0.20,-0.53,0.84,-19.71,0.12,2.34
1.62,0.19,-0.53,0.84,-18.90,-4.32,1.22
1.63,0.19,-0.53,0.84,-18.63,-5.51,0.87
1.64,0.18,-0.54,0.82,-19.45,-5.21,0.79
1.65,0.18,-0.55,0.83,-20.20,-5.04,1.28
1.66,0.19,-0.54,0.82,-19.79,-5.01,2.09
1.67,0.21,-0.55,0.82,-19.56,-3.85,3.19
1.68,0.21,-0.55,0.83,-19.40,-3.04,3.28
1.69,0.22,-0.57,0.83,-18.76,-3.08,3.08
1.70,0.23,-0.57,0.82,-16.98,-2.18,2.21
1.71,0.22,-0.56,0.81,-16.37,-2.69,0.02
1.72,0.21,-0.55,0.81,-16.46,-4.23,-1.28
1.73,0.19,-0.55,0.80,-15.56,-4.02,-0.50
1.74,0.18,-0.56,0.78,-15.54,0.20,2.05
1.75,0.19,-0.57,0.79,-17.44,2.89,3.82
1.76,0.18,-0.57,0.80,-17.66,1.57,4.81
1.77,0.17,-0.59,0.82,-17.51,-1.82,4.85
1.78,0.20,-0.58,0.81,-16.46,-4.12,4.52
1.79,0.22,-0.59,0.80,-15.86,-5.18,3.54
1.80,0.24,-0.57,0.79,-16.08,-4.99,2.17
1.81,0.24,-0.58,0.79,-16.05,-4.47,0.73
1.82,0.22,-0.59,0.77,-15.59,-2.85,0.66
1.83,0.22,-0.59,0.76,-16.46,0.90,1.59
1.84,0.22,-0.59,0.78,-17.45,4.34,2.17
1.85,0.20,-0.59,0.79,-17.68,3.54,1.79
1.86,0.18,-0.61,0.80,-15.57,0.47,1.11
1.87,0.19,-0.60,0.78,-13.88,-1.80,-0.15
1.88,0.19,-0.60,0.76,-13.24,-3.27,-1.51
1.89,0.18,-0.60,0.74,-13.71,-3.95,-1.18
1.90,0.18,-0.59,0.73,-13.88,-2.92,-0.20
1.91,0.19,-0.59,0.72,-14.87,-2.43,-0.61
1.92,0.18,-0.59,0.71,-16.20,-3.19,-0.05
1.93,0.18,-0.59,0.71,-16.00,-1.27,1.79
1.94,0.20,-0.58,0.69,-17.53,2.08,2.69
1.95,0.18,-0.60,0.70,-18.40,2.50,2.24
1.96,0.16,-0.61,0.74,-16.72,-0.55,2.02
1.97,0.14,-0.61,0.74,-15.15,-5.18,2.27
1.98,0.17,-0.61,0.72,-14.64,-6.53,2.41
1.99,0.17,-0.61,0.72,-15.76,-6.12,2.31
2.00,0.17,-0.62,0.73,-15.89,-7.18,2.98
2.01,0.18,-0.61,0.71,-16.05,-7.36,4.32
2.02,0.20,-0.61,0.70,-17.85,-4.58,5.02
2.03,0.21,-0.62,0.71,-20.09,-2.90,5.62
2.04,0.22,-0.63,0.70,-20.50,-2.50,5.18
2.05,0.23,-0.63,0.71,-21.53,-1.73,4.66
2.06,0.22,-0.64,0.71,-21.44,-1.86,4.17
2.07,0.22,-0.65,0.72,-20.79,-2.24,3.69
2.08,0.20,-0.66,0.75,-18.79,-3.76,3.01
2.09,0.20,-0.67,0.76,-16.90,-4.64,2.64
2.10,0.20,-0.67,0.76,-15.33,-4.56,2.38
2.11,0.19,-0.67,0.76,-15.59,-7.18,1.68
2.12,0.20,-0.66,0.74,-15.24,-10.05,1.44
2.13,0.21,-0.67,0.72,-15.97,-10.78,1.15
2.14,0.21,-0.66,0.67,-16.56,-9.62,2.20
2.15,0.20,-0.66,0.65,-19.30,-7.51,3.31
2.16,0.22,-0.66,0.64,-20.75,-5.48,4.78
2.17,0.21,-0.67,0.65,-21.22,-2.47,5.73
2.18,0.22,-0.68,0.67,-20.79,-1.28,6.53
2.19,0.23,-0.68,0.68,-19.18,0.47,6.85
2.20,0.23,-0.69,0.67,-16.38,1.86,6.87
2.21,0.24,-0.69,0.68,-16.90,3.10,6.32
2.22,0.24,-0.69,0.68,-16.81,-1.33,5.10
2.23,0.25,-0.69,0.68,-18.20,-2.27,3.39
2.24,0.26,-0.69,0.67,-19.05,-2.47,1.91
2.25,0.24,-0.69,0.67,-19.22,-2.00,0.24
2.26,0.23,-0.69,0.65,-21.15,-1.74,-0.63
2.27,0.22,-0.69,0.65,-22.89,-1.53,-0.56
2.28,0.20,-0.70,0.64,-23.71,-0.40,0.60
2.29,0.20,-0.71,0.66,-22.66,0.31,0.96
2.30,0.20,-0.72,0.66,-20.27,1.33,0.06
2.31,0.21,-0.71,0.66,-19.33,0.40,-1.25
2.32,0.20,-0.70,0.65,-17.89,-1.51,-2.56
2.33,0.21,-0.70,0.63,-18.70,-2.08,-3.39
