time,acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.00,0.16,-0.21,0.94,-3.18,-2.08,-1.85
0.01,0.16,-0.21,0.93,-2.84,-2.08,-1.53
0.02,0.17,-0.22,0.93,-2.79,-1.65,-0.66
0.03,0.18,-0.21,0.94,-1.53,-1.04,-0.41
0.04,0.18,-0.22,0.94,-0.32,-1.13,-0.52
0.05,0.18,-0.22,0.92,0.58,-2.24,-0.89
0.06,0.18,-0.21,0.91,-1.18,-4.53,-2.12
0.07,0.17,-0.20,0.91,-3.25,-8.75,-3.69
0.08,0.16,-0.21,0.88,-4.17,-12.90,-3.57
0.09,0.17,-0.20,0.88,-5.24,-15.33,-2.99
0.10,0.19,-0.20,0.86,-7.07,-15.71,-2.41
0.11,0.20,-0.20,0.86,-8.34,-12.24,-1.15
0.12,0.20,-0.21,0.86,-8.31,-8.69,-0.38
0.13,0.22,-0.21,0.87,-7.92,-6.41,-0.32
0.14,0.22,-0.21,0.86,-8.00,-3.74,-1.15
0.15,0.22,-0.22,0.86,-8.15,-2.11,-1.68
0.16,0.20,-0.21,0.87,-7.18,-0.76,-1.69
0.17,0.20,-0.21,0.85,-6.92,0.09,-1.65
0.18,0.19,-0.20,0.83,-7.34,1.08,-1.47
0.19,0.18,-0.20,0.81,-8.64,0.55,-0.73
0.20,0.17,-0.20,0.82,-11.45,-0.27,-0.26
0.21,0.20,-0.21,0.83,-11.69,2.44,-1.50
0.22,0.19,-0.22,0.85,-12.14,5.71,-2.24
0.23,0.16,-0.22,0.87,-10.58,7.50,-0.35
0.24,0.16,-0.22,0.88,-9.95,9.80,2.14
0.25,0.16,-0.22,0.90,-11.44,9.40,2.66
0.26,0.14,-0.23,0.91,-13.53,6.73,3.79
0.27,0.14,-0.24,0.95,-13.62,3.45,3.98
0.28,0.17,-0.27,0.96,-13.45,0.43,3.07
0.29,0.17,-0.27,0.95,-13.76,-2.95,1.94
0.30,0.18,-0.28,0.95,-13.24,-6.58,0.23
0.31,0.20,-0.28,0.95,-12.11,-7.50,-0.78
0.32,0.21,-0.28,0.93,-11.57,-7.39,-2.26
0.33,0.21,-0.27,0.92,-11.88,-6.00,-3.05
0.34,0.20,-0.27,0.93,-12.61,-4.32,-2.56
0.35,0.18,-0.26,0.93,-10.49,-4.21,-0.56
0.36,0.19,-0.27,0.91,-9.11,-3.10,0.43
0.37,0.19,-0.27,0.90,-9.28,-1.08,0.82
0.38,0.18,-0.26,0.88,-8.99,1.05,1.65
0.39,0.18,-0.27,0.86,-8.69,2.49,2.53
0.40,0.18,-0.27,0.86,-8.96,3.05,3.39
0.41,0.19,-0.26,0.85,-9.05,3.39,3.82
0.42,0.21,-0.26,0.85,-11.34,2.50,2.81
0.43,0.20,-0.27,0.85,-13.11,1.47,2.11
0.44,0.19,-0.28,0.86,-14.87,0.26,2.14
0.45,0.19,-0.29,0.88,-15.01,0.43,1.71
0.46,0.21,-0.29,0.87,-14.58,0.90,1.08
0.47,0.21,-0.30,0.88,-14.85,1.80,1.04
0.48,0.20,-0.29,0.89,-13.92,3.15,0.81
0.49,0.18,-0.29,0.87,-13.53,2.38,0.37
0.50,0.17,-0.29,0.88,-13.80,0.92,0.79
0.51,0.18,-0.29,0.86,-14.11,-0.50,1.53
0.52,0.19,-0.30,0.86,-14.87,-1.92,1.56
0.53,0.20,-0.31,0.86,-15.07,-2.98,0.76
0.54,0.20,-0.31,0.85,-14.56,-3.88,-0.03
0.55,0.21,-0.30,0.86,-14.99,-4.72,-1.08
0.56,0.20,-0.30,0.84,-15.65,-4.58,-1.77
0.57,0.19,-0.30,0.87,-16.05,-3.85,-0.76
0.58,0.19,-0.32,0.88,-14.23,-1.30,0.29
0.59,0.19,-0.32,0.90,-14.98,0.79,0.40
0.60,0.19,-0.33,0.90,-15.15,0.46,0.66
0.61,0.19,-0.34,0.91,-15.10,0.61,1.53
0.62,0.20,-0.34,0.91,-15.30,-0.14,1.74
0.63,0.19,-0.35,0.91,-15.71,-2.08,1.59
0.64,0.21,-0.35,0.90,-15.54,-2.49,1.24
0.65,0.23,-0.35,0.89,-15.89,-2.84,0.05
0.66,0.22,-0.35,0.88,-17.47,-4.60,-0.84
0.67,0.22,-0.35,0.89,-18.64,-4.46,-1.53
0.68,0.21,-0.36,0.90,-19.60,-3.86,-2.61
0.69,0.19,-0.37,0.93,-17.16,-5.04,-2.70
0.70,0.19,-0.38,0.94,-13.50,-4.18,-1.11
0.71,0.20,-0.38,0.92,-12.44,-3.16,-0.32
0.72,0.20,-0.37,0.90,-12.05,-2.58,-0.41
0.73,0.19,-0.37,0.89,-12.73,-2.27,0.32
0.74,0.20,-0.38,0.88,-12.99,-3.40,1.04
0.75,0.20,-0.37,0.86,-13.37,-2.78,1.37
0.76,0.21,-0.37,0.83,-14.92,-2.43,1.04
0.77,0.22,-0.37,0.82,-16.61,-2.64,0.41
0.78,0.20,-0.38,0.81,-17.79,-3.54,-0.20
0.79,0.21,-0.37,0.83,-18.89,-4.43,-0.98
0.80,0.20,-0.38,0.82,-20.43,-6.44,-1.95
0.81,0.20,-0.38,0.84,-19.80,-5.28,-1.92
0.82,0.21,-0.38,0.84,-19.65,-1.57,-1.01
0.83,0.19,-0.38,0.86,-19.25,2.90,0.20
0.84,0.17,-0.40,0.90,-17.76,5.07,1.71
0.85,0.18,-0.41,0.92,-15.27,7.88,3.02
0.86,0.18,-0.41,0.93,-14.32,7.19,3.34
0.87,0.17,-0.42,0.93,-14.21,3.97,3.21
0.88,0.17,-0.43,0.90,-14.37,-0.40,2.78
0.89,0.20,-0.42,0.88,-15.21,-3.24,2.35
0.90,0.21,-0.41,0.84,-16.95,-5.63,1.39
0.91,0.22,-0.41,0.82,-17.83,-5.34,1.04
0.92,0.21,-0.41,0.80,-19.50,-4.49,0.78
0.93,0.21,-0.41,0.80,-19.31,-3.53,0.89
0.94,0.21,-0.43,0.81,-19.50,-3.50,0.64
0.95,0.21,-0.44,0.81,-18.44,-4.03,0.29
0.96,0.22,-0.44,0.81,-17.15,-1.65,-0.26
0.97,0.22,-0.43,0.79,-16.17,-0.90,-0.47
0.98,0.21,-0.43,0.78,-16.27,0.50,-0.37
0.99,0.20,-0.43,0.77,-17.48,0.98,0.44
1.00,0.20,-0.44,0.78,-19.18,2.09,2.21
1.01,0.20,-0.45,0.79,-21.18,2.55,3.59
1.02,0.21,-0.46,0.80,-22.82,1.28,4.20
1.03,0.23,-0.46,0.80,-23.04,0.76,3.57
1.04,0.25,-0.47,0.81,-22.55,2.67,2.70
1.05,0.25,-0.47,0.82,-22.35,5.33,2.08
1.06,0.25,-0.48,0.84,-21.24,7.50,1.05
1.07,0.25,-0.48,0.87,-22.00,9.98,-0.50
1.08,0.23,-0.50,0.89,-20.85,7.18,-1.37
1.09,0.20,-0.50,0.91,-20.31,3.50,-1.66
1.10,0.21,-0.50,0.90,-19.22,0.82,-1.45
1.11,0.20,-0.51,0.89,-19.98,-0.72,-2.11
1.12,0.20,-0.50,0.88,-21.25,-1.85,-2.05
1.13,0.20,-0.50,0.86,-21.47,-2.18,-1.10
1.14,0.21,-0.50,0.85,-21.59,-1.94,-0.99
1.15,0.21,-0.51,0.82,-22.03,-1.57,-0.31
1.16,0.22,-0.50,0.80,-20.93,-0.92,0.60
1.17,0.23,-0.50,0.79,-19.42,0.95,0.58
1.18,0.23,-0.52,0.79,-18.81,1.86,0.23
1.19,0.23,-0.52,0.79,-18.34,3.21,0.06
1.20,0.22,-0.52,0.81,-17.48,2.52,-1.24
1.21,0.21,-0.53,0.79,-17.50,0.20,-2.85
1.22,0.20,-0.52,0.77,-18.60,-1.94,-3.47
1.23,0.19,-0.51,0.76,-20.24,-3.44,-3.48
1.24,0.20,-0.50,0.73,-21.98,-3.08,-2.89
1.25,0.20,-0.50,0.71,-23.85,-0.47,-1.44
1.26,0.20,-0.51,0.71,-24.11,3.24,0.70
1.27,0.20,-0.51,0.74,-24.64,6.85,2.56
1.28,0.22,-0.52,0.75,-25.16,9.25,3.15
1.29,0.20,-0.55,0.80,-25.89,7.30,2.14
1.30,0.18,-0.57,0.84,-24.53,4.02,0.84
1.31,0.16,-0.58,0.87,-23.10,-1.59,0.20
1.32,0.17,-0.59,0.87,-19.86,-9.91,-1.28
1.33,0.19,-0.58,0.85,-18.81,-14.61,-3.07
1.34,0.21,-0.57,0.81,-18.72,-14.15,-4.27
1.35,0.20,-0.57,0.75,-20.99,-11.33,-3.56
1.36,0.20,-0.56,0.72,-22.12,-8.73,-1.95
1.37,0.19,-0.56,0.71,-23.86,-3.94,0.58
1.38,0.20,-0.57,0.71,-23.53,-2.49,2.63
1.39,0.21,-0.57,0.70,-22.64,0.66,3.92
1.40,0.22,-0.57,0.73,-23.18,2.60,3.51
1.41,0.22,-0.58,0.75,-23.50,2.14,2.27
1.42,0.21,-0.61,0.79,-22.79,1.48,1.73
