time,acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.00,0.28,-0.27,0.90,0.73,-0.24,-0.70
0.01,0.28,-0.28,0.92,2.35,2.11,0.99
0.02,0.29,-0.27,0.89,3.60,5.33,2.14
0.03,0.28,-0.27,0.90,2.99,6.44,1.98
0.04,0.28,-0.27,0.89,2.40,4.92,0.75
0.05,0.29,-0.27,0.90,2.32,4.27,-0.99
0.06,0.28,-0.27,0.90,2.60,3.63,-2.18
0.07,0.29,-0.27,0.90,2.12,2.49,-3.04
0.08,0.27,-0.27,0.90,0.81,1.34,-4.58
0.09,0.27,-0.27,0.90,0.38,0.73,-4.56
0.10,0.26,-0.28,0.90,0.37,1.95,-3.21
0.11,0.25,-0.27,0.89,0.27,3.94,-1.37
0.12,0.25,-0.27,0.89,0.52,3.79,-0.12
0.13,0.26,-0.27,0.90,1.50,4.17,0.35
0.14,0.26,-0.28,0.90,2.08,3.95,-0.06
0.15,0.26,-0.28,0.91,1.47,2.66,-0.92
0.16,0.27,-0.27,0.90,1.16,2.66,-1.94
0.17,0.26,-0.27,0.91,0.63,1.07,-2.95
0.18,0.25,-0.27,0.90,-0.32,-0.85,-4.03
0.19,0.24,-0.27,0.90,-0.53,-2.52,-4.03
0.20,0.24,-0.28,0.90,-0.21,-2.35,-2.98
0.21,0.25,-0.28,0.91,0.66,-0.20,-1.36
0.22,0.25,-0.28,0.91,1.65,1.36,0.58
0.23,0.25,-0.27,0.90,1.80,1.45,2.02
0.24,0.26,-0.27,0.89,1.21,1.33,2.38
0.25,0.27,-0.27,0.89,0.69,0.61,1.08
0.26,0.27,-0.27,0.90,-0.98,-0.92,-0.26
0.27,0.28,-0.26,0.89,-1.91,-2.15,-1.42
0.28,0.27,-0.28,0.90,-2.34,-3.10,-1.89
0.29,0.28,-0.28,0.90,-2.18,-2.99,-2.90
0.30,0.28,-0.29,0.92,-0.87,-2.44,-3.33
0.31,0.28,-0.29,0.92,1.16,-1.56,-2.46
0.32,0.27,-0.29,0.91,2.63,0.38,-0.66
0.33,0.27,-0.29,0.90,3.11,2.15,0.76
0.34,0.27,-0.28,0.90,2.90,2.11,0.78
0.35,0.27,-0.28,0.90,1.42,0.84,-0.27
0.36,0.27,-0.28,0.91,0.96,-0.85,-1.36
0.37,0.28,-0.28,0.91,1.15,-2.67,-2.82
0.38,0.27,-0.29,0.91,2.20,-4.21,-4.15
0.39,0.28,-0.28,0.90,2.47,-4.21,-4.40
0.40,0.27,-0.27,0.90,1.19,-3.57,-4.09
0.41,0.27,-0.27,0.89,0.82,-2.18,-2.82
0.42,0.27,-0.28,0.91,1.47,-0.12,-1.30
0.43,0.27,-0.28,0.90,2.85,1.56,0.76
0.44,0.27,-0.27,0.90,3.01,1.76,1.19
0.45,0.26,-0.28,0.93,2.66,-3.65,-0.38
0.46,0.29,-0.26,0.88,1.11,-0.93,-0.58
0.47,0.28,-0.27,0.90,0.03,-0.27,-1.54
0.48,0.28,-0.26,0.89,-0.75,-1.98,-2.81
0.49,0.27,-0.27,0.90,-0.76,-2.38,-3.60
0.50,0.28,-0.28,0.91,-0.70,-2.79,-4.23
0.51,0.28,-0.28,0.90,0.23,-2.08,-3.57
0.52,0.28,-0.28,0.91,0.76,-0.76,-2.69
0.53,0.26,-0.28,0.91,1.44,0.24,-1.98
0.54,0.27,-0.28,0.91,2.43,0.55,-2.46
0.55,0.27,-0.29,0.89,2.38,-1.15,-3.34
0.56,0.28,-0.28,0.90,1.71,-1.05,-3.47
0.57,0.27,-0.28,0.90,1.39,-1.85,-3.53
0.58,0.26,-0.27,0.90,2.17,-5.36,-1.79
0.59,0.29,-0.27,0.90,0.58,-3.24,-3.85
0.60,0.27,-0.27,0.89,0.34,0.00,-2.49
0.61,0.28,-0.28,0.91,0.55,-2.38,-2.82
0.62,0.29,-0.28,0.90,1.83,-2.47,-2.21
0.63,0.29,-0.28,0.90,2.84,-0.29,-1.76
0.64,0.28,-0.27,0.90,3.30,0.76,-1.65
