time,acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.00,0.08,-0.17,1.02,-9.74,-3.42,-6.95
0.02,0.07,-0.18,1.01,-10.79,-2.73,-3.62
0.03,0.06,-0.18,1.00,-13.51,-3.31,-14.20
0.04,0.06,-0.20,1.01,-12.55,-5.60,-1.57
0.05,0.06,-0.20,1.01,-12.53,-8.09,-1.73
0.06,0.04,-0.20,1.02,-11.91,-7.57,-6.41
0.07,0.04,-0.21,1.00,-12.24,-8.32,-11.01
0.08,0.02,-0.21,0.98,-14.06,-9.50,-0.89
0.09,0.02,-0.20,0.98,-16.49,-11.30,-1.71
0.10,0.02,-0.21,0.96,-17.28,-10.61,3.42
0.11,0.02,-0.21,0.97,-18.34,-11.56,14.78
0.12,0.03,-0.20,0.98,-18.99,-12.56,-6.89
0.13,0.04,-0.20,0.97,-18.69,-11.83,7.31
0.14,0.06,-0.20,0.98,-20.34,-11.53,-8.27
0.15,0.04,-0.20,0.96,-22.08,-8.85,1.86
0.16,0.03,-0.20,0.95,-26.08,-6.40,-1.45
0.17,-0.02,-0.21,0.95,-29.48,-6.44,11.19
0.18,-0.01,-0.22,0.98,-33.65,-6.49,18.89
0.19,-0.01,-0.25,1.01,-32.72,-2.41,8.58
0.20,-0.04,-0.24,1.02,-31.62,-4.03,24.75
0.21,-0.04,-0.25,1.04,-29.82,-6.85,20.43
0.22,-0.05,-0.24,1.05,-28.31,-2.84,26.32
0.23,-0.06,-0.25,1.07,-28.66,-4.38,23.92
0.24,-0.03,-0.25,1.04,-28.79,-3.66,16.75
0.25,-0.02,-0.23,1.02,-31.34,-2.89,12.11
0.26,-0.02,-0.22,1.02,-34.63,-1.15,31.44
0.27,-0.04,-0.23,1.03,-35.73,3.33,23.16
0.28,-0.05,-0.26,1.08,-35.89,0.99,18.67
0.29,-0.06,-0.27,1.15,-34.21,-5.04,31.19
0.30,-0.03,-0.28,1.15,-29.65,-6.98,27.11
0.31,-0.01,-0.29,1.20,-24.79,-6.73,34.20
0.32,-0.03,-0.30,1.19,-21.77,-7.62,33.97
0.33,-0.05,-0.31,1.18,-19.45,-9.02,29.77
0.34,-0.03,-0.31,1.17,-18.50,-9.15,30.09
0.35,-0.02,-0.30,1.14,-17.44,-10.99,37.77
0.36,0.02,-0.30,1.13,-15.51,-13.76,34.89
0.37,0.06,-0.28,1.09,-12.98,-14.53,28.29
0.38,0.11,-0.25,1.03,-15.60,-17.31,23.53
0.39,0.14,-0.23,0.98,-19.07,-14.96,31.68
0.40,0.12,-0.24,0.99,-22.38,-12.92,22.00
