time,acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.01,-0.02,-0.15,1.02,-4.40,-1.85,-1.92
0.02,-0.04,-0.15,1.02,-5.98,-0.20,2.82
0.03,-0.04,-0.16,1.03,-5.59,-0.02,-22.32
0.04,-0.04,-0.15,1.03,-6.02,-0.05,0.34
0.05,-0.04,-0.16,1.04,-5.80,-1.01,-11.13
0.06,-0.05,-0.15,1.04,-5.11,-0.46,-14.76
0.07,-0.03,-0.14,1.04,-4.21,-0.92,-2.61
0.08,-0.04,-0.14,1.05,-2.96,0.43,-15.51
0.09,-0.04,-0.15,1.06,-1.69,-0.12,-15.30
0.10,-0.06,-0.14,1.05,-1.05,-0.63,-13.82
0.11,-0.05,-0.14,1.03,-0.11,-1.91,-5.86
0.12,-0.05,-0.13,1.03,-1.19,-1.91,-5.27
0.13,-0.05,-0.12,1.02,-2.03,-1.71,0.26
0.14,-0.04,-0.13,1.03,-3.25,-1.37,-12.66
0.15,-0.04,-0.13,1.03,-4.06,-1.82,-15.05
0.16,-0.04,-0.13,1.05,-4.35,-1.31,-9.04
0.17,-0.04,-0.13,1.04,-4.21,-1.25,-8.55
0.18,-0.04,-0.13,1.06,-2.90,-1.77,-12.55
0.19,-0.05,-0.13,1.06,-2.81,-3.02,-5.22
0.20,-0.05,-0.13,1.06,-2.40,-2.79,-21.21
0.21,-0.06,-0.13,1.06,-1.42,-4.79,-10.06
0.22,-0.06,-0.13,1.04,-2.05,-4.95,-18.93
0.23,-0.06,-0.14,1.04,-3.04,-4.53,-8.66
0.24,-0.06,-0.14,1.05,-3.91,-4.34,-7.25
0.25,-0.05,-0.14,1.03,-3.33,-4.55,-4.96
0.26,-0.04,-0.13,1.01,-4.67,-4.32,-21.40
0.27,-0.03,-0.13,1.00,-5.62,-3.36,-1.76
0.28,-0.05,-0.13,1.00,-6.50,-3.24,-9.48
0.29,-0.04,-0.14,0.97,-7.91,-2.27,-8.20
0.30,-0.04,-0.14,1.00,-8.11,-2.75,-17.63
0.31,-0.05,-0.14,1.03,-8.06,-4.67,1.66
0.32,-0.04,-0.14,1.01,-8.40,-5.60,-10.20
0.33,-0.04,-0.14,1.01,-8.50,-4.24,-18.06
0.34,-0.04,-0.14,1.02,-8.18,-5.04,-11.88
0.35,-0.04,-0.14,1.02,-8.14,-3.82,-9.86
0.36,-0.05,-0.15,1.03,-8.67,-4.72,-10.53
0.37,-0.05,-0.15,1.03,-9.22,-4.21,-2.47
0.38,-0.06,-0.14,1.02,-9.34,-3.83,-7.44
0.39,-0.04,-0.14,1.01,-10.87,-4.15,-0.21
0.40,-0.04,-0.14,1.02,-10.85,-3.59,-10.52
0.41,-0.04,-0.13,1.02,-11.56,-7.22,-9.04
0.42,-0.05,-0.15,1.00,-13.24,-2.98,-14.58
0.43,-0.05,-0.15,1.03,-12.73,-2.79,-16.23
0.44,-0.08,-0.16,1.05,-12.58,-5.37,2.00
0.45,-0.09,-0.15,1.02,-11.54,-6.05,-13.60
0.46,-0.09,-0.15,1.03,-12.24,-5.69,-17.11
0.47,-0.09,-0.15,1.01,-15.37,-5.30,-12.31
0.48,-0.10,-0.15,1.01,-17.48,-6.43,0.20
0.49,-0.09,-0.17,1.02,-16.12,-9.82,-11.82
0.50,-0.08,-0.16,0.98,-17.71,-5.48,-7.34
0.51,-0.08,-0.16,1.00,-21.95,-3.76,-3.37
0.52,-0.09,-0.16,1.01,-22.43,-4.46,-7.02
0.53,-0.10,-0.17,1.02,-21.05,-4.47,1.24
0.54,-0.11,-0.16,1.08,-22.06,-5.74,3.73
0.55,-0.11,-0.17,1.05,-22.46,-6.32,-8.73
0.56,-0.12,-0.17,1.03,-23.40,-5.19,-3.63
0.57,-0.15,-0.19,1.04,-27.07,-5.91,-13.48
0.58,-0.15,-0.19,1.06,-29.34,-4.40,5.91
