time,acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.00,0.23,-0.32,0.90,-5.45,1.53,-7.53
0.01,0.21,-0.32,0.90,-6.43,1.11,-5.59
0.02,0.22,-0.33,0.89,-7.05,-0.87,-4.55
0.03,0.21,-0.33,0.89,-6.92,-3.91,-3.63
0.04,0.21,-0.33,0.87,-6.52,-5.45,-1.66
0.05,0.24,-0.33,0.86,-6.89,-4.67,-0.61
0.06,0.25,-0.33,0.87,-6.90,-2.14,-1.10
0.07,0.25,-0.34,0.88,-5.97,1.24,-1.05
0.08,0.25,-0.33,0.88,-6.96,4.58,-1.42
0.09,0.23,-0.34,0.91,-6.89,4.85,-0.11
0.10,0.21,-0.35,0.93,-5.47,2.93,0.93
0.11,0.19,-0.37,0.96,-3.11,-0.21,2.27
0.12,0.16,-0.36,0.94,-0.32,-5.16,3.79
0.13,0.16,-0.34,0.90,0.41,-9.73,6.11
0.14,0.18,-0.33,0.88,1.18,-13.77,7.54
0.15,0.22,-0.32,0.85,-0.70,-11.31,9.76
0.16,0.26,-0.31,0.82,-2.84,-6.76,9.86
0.17,0.29,-0.31,0.81,-6.40,-1.97,9.13
0.18,0.30,-0.32,0.82,-9.28,0.11,6.56
0.19,0.31,-0.34,0.86,-12.31,3.04,3.97
0.20,0.28,-0.36,0.89,-10.14,3.27,0.46
0.21,0.27,-0.38,0.92,-4.87,2.92,-2.63
0.22,0.24,-0.36,0.91,-1.57,1.71,-3.80
0.23,0.22,-0.36,0.91,-2.47,1.51,-3.71
0.24,0.19,-0.35,0.89,-4.18,0.27,-2.17
0.25,0.19,-0.34,0.89,-5.54,-0.89,-0.58
0.26,0.19,-0.35,0.89,-5.60,-1.89,1.66
0.27,0.19,-0.34,0.89,-5.73,-3.91,4.64
0.28,0.20,-0.35,0.88,-4.76,-6.55,6.29
0.29,0.21,-0.34,0.89,-4.93,-9.13,6.29
0.30,0.22,-0.36,0.88,-5.45,-10.46,5.74
0.31,0.25,-0.37,0.87,-5.62,-10.50,5.31
0.32,0.25,-0.38,0.89,-3.37,-7.33,4.32
0.33,0.25,-0.38,0.92,-1.80,-6.12,2.52
0.34,0.23,-0.38,0.92,-1.40,-5.94,1.63
0.35,0.21,-0.37,0.91,-1.01,-6.15,2.12
0.36,0.19,-0.37,0.92,-0.92,-7.86,3.19
0.37,0.19,-0.37,0.90,0.24,-9.47,4.75
0.38,0.20,-0.37,0.89,0.18,-10.75,6.20
