time,acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.00,0.28,-0.35,0.84,-5.86,-1.44,1.39
0.01,0.30,-0.36,0.85,-4.82,-4.41,2.44
0.02,0.32,-0.36,0.86,-4.18,-5.76,1.88
0.03,0.34,-0.37,0.86,-4.24,-6.23,1.05
0.04,0.33,-0.36,0.86,-3.69,-5.95,0.26
0.05,0.33,-0.37,0.87,-3.25,-5.83,0.31
0.06,0.31,-0.37,0.86,-3.11,-5.94,0.82
0.07,0.30,-0.36,0.85,-3.89,-6.72,2.37
0.08,0.31,-0.36,0.85,-5.27,-7.59,3.37
0.09,0.30,-0.36,0.83,-5.51,-7.82,4.06
0.10,0.32,-0.36,0.82,-5.91,-7.07,5.22
0.11,0.34,-0.36,0.80,-7.36,-6.49,6.21
0.12,0.34,-0.37,0.80,-7.85,-3.77,7.33
0.13,0.35,-0.38,0.82,-8.32,-1.30,7.54
0.14,0.36,-0.38,0.81,-10.18,-0.21,6.27
0.15,0.36,-0.40,0.84,-11.53,-0.43,5.60
0.16,0.36,-0.41,0.87,-10.24,-0.52,4.98
0.17,0.35,-0.42,0.88,-7.56,-1.24,4.82
0.18,0.35,-0.42,0.89,-4.56,-2.15,4.41
0.19,0.35,-0.41,0.89,-3.15,-1.36,4.78
0.20,0.34,-0.41,0.88,-3.25,-1.08,5.22
0.21,0.33,-0.41,0.86,-3.74,0.06,5.80
0.22,0.33,-0.40,0.86,-3.79,-1.02,6.38
0.23,0.31,-0.40,0.85,-4.09,-3.65,6.92
0.24,0.31,-0.40,0.84,-4.44,-6.32,7.73
0.25,0.31,-0.40,0.82,-5.71,-8.89,8.02
0.26,0.32,-0.39,0.81,-7.69,-10.66,8.20
0.27,0.33,-0.40,0.80,-9.65,-11.66,7.51
0.28,0.34,-0.40,0.80,-11.21,-12.14,6.40
0.29,0.36,-0.43,0.81,-10.37,-8.66,3.57
0.30,0.36,-0.43,0.83,-9.08,-4.99,-2.38
0.31,0.31,-0.44,0.87,-7.28,-5.59,-5.92
0.32,0.26,-0.45,0.89,-4.60,-8.60,-7.37
0.33,0.21,-0.45,0.92,-0.61,-13.85,-4.02
0.34,0.18,-0.44,0.92,4.12,-17.65,2.23
0.35,0.19,-0.42,0.88,7.13,-20.08,7.74
0.36,0.22,-0.39,0.83,5.97,-20.53,10.52
0.37,0.24,-0.37,0.78,2.92,-20.24,12.12
0.38,0.25,-0.37,0.77,1.10,-20.24,13.21
0.39,0.28,-0.37,0.76,-1.47,-19.30,13.57
0.40,0.30,-0.37,0.76,-3.11,-16.09,12.38
0.41,0.31,-0.38,0.77,-6.29,-12.24,9.27
0.42,0.30,-0.39,0.79,-8.37,-11.08,4.70
0.43,0.28,-0.41,0.81,-10.11,-12.70,-0.58
0.44,0.23,-0.43,0.87,-10.29,-12.75,-0.08
0.45,0.20,-0.44,0.91,-8.11,-12.46,6.20
0.46,0.15,-0.47,0.94,-2.98,-15.85,15.11
0.47,0.15,-0.46,0.95,2.09,-18.96,23.31
0.48,0.18,-0.46,0.93,4.14,-21.79,30.66
0.49,0.22,-0.45,0.90,2.98,-25.34,32.95
0.50,0.25,-0.45,0.87,0.44,-29.83,33.97
0.51,0.26,-0.46,0.88,-1.24,-34.34,34.34
0.52,0.26,-0.48,0.89,0.08,-41.36,35.19
0.53,0.28,-0.48,0.89,1.97,-42.85,36.90
0.54,0.28,-0.50,0.87,3.79,-43.54,40.12
0.55,0.30,-0.49,0.85,5.92,-40.73,44.69
0.56,0.32,-0.49,0.85,7.92,-35.53,47.73
0.57,0.33,-0.50,0.84,9.65,-30.90,51.13
0.58,0.35,-0.48,0.83,10.73,-26.58,53.73
0.59,0.37,-0.47,0.82,9.66,-25.80,54.69
0.60,0.37,-0.48,0.83,6.87,-25.57,55.86
0.61,0.40,-0.48,0.82,6.17,-23.68,56.52
0.62,0.43,-0.49,0.84,7.19,-22.95,55.80
0.63,0.48,-0.50,0.85,8.31,-21.30,53.33
0.64,0.50,-0.52,0.88,9.15,-16.85,49.31
0.65,0.47,-0.55,0.92,10.17,-13.50,46.23
0.66,0.44,-0.57,0.96,14.47,-8.29,46.50
0.67,0.41,-0.56,0.99,17.80,-6.67,45.97
0.68,0.40,-0.56,0.97,20.58,-8.15,44.69
0.69,0.38,-0.55,0.96,21.80,-11.21,43.92
0.70,0.37,-0.54,0.94,23.51,-15.27,43.36
0.71,0.38,-0.52,0.90,23.92,-17.33,43.42
0.72,0.40,-0.51,0.87,23.45,-16.56,43.94
0.73,0.40,-0.52,0.87,23.71,-17.39,43.97
0.74,0.41,-0.51,0.86,25.33,-15.71,44.58
0.75,0.41,-0.52,0.89,25.77,-13.16,45.73
0.76,0.41,-0.53,0.88,26.87,-8.02,47.39
0.77,0.40,-0.54,0.91,27.39,-6.15,48.26
0.78,0.40,-0.53,0.91,28.31,-5.62,48.81
0.79,0.41,-0.54,0.94,29.05,-6.05,48.53
0.80,0.40,-0.55,0.94,31.42,-6.34,48.37
0.81,0.40,-0.56,0.94,33.04,-8.09,48.85
0.82,0.41,-0.56,0.94,34.55,-9.66,48.81
0.83,0.42,-0.57,0.93,34.72,-12.47,49.34
0.84,0.45,-0.56,0.90,33.98,-17.18,49.18
0.85,0.44,-0.57,0.89,33.57,-22.14,49.54
0.86,0.46,-0.57,0.88,33.05,-28.24,49.91
0.87,0.52,-0.56,0.87,32.08,-30.38,49.86
0.88,0.55,-0.56,0.86,30.50,-29.74,49.80
0.89,0.59,-0.56,0.88,30.32,-28.03,50.20
0.90,0.62,-0.57,0.89,31.08,-21.86,51.21
0.91,0.65,-0.59,0.92,33.33,-16.82,51.10
0.92,0.66,-0.60,0.95,34.72,-13.07,49.15
0.93,0.69,-0.60,0.96,35.76,-5.10,46.64
0.94,0.71,-0.62,1.00,37.40,-1.94,40.29
0.95,0.71,-0.63,1.02,39.91,1.07,32.05
0.96,0.70,-0.63,1.03,45.28,5.33,24.23
0.97,0.69,-0.64,1.03,50.56,6.81,17.40
0.98,0.65,-0.62,1.01,55.47,8.50,13.34
0.99,0.64,-0.61,0.98,59.54,12.76,10.76
1.00,0.62,-0.58,0.94,60.23,15.69,8.15
1.01,0.63,-0.57,0.92,60.12,16.38,3.94
1.02,0.61,-0.54,0.90,58.56,18.23,0.64
1.03,0.57,-0.53,0.89,56.18,17.76,-1.42
1.04,0.56,-0.51,0.87,54.44,15.45,-4.67
1.05,0.53,-0.49,0.84,50.81,12.37,-6.02
1.06,0.50,-0.47,0.81,46.76,7.42,-6.70
1.07,0.48,-0.47,0.82,45.51,4.58,-5.63
1.08,0.52,-0.46,0.78,43.44,7.28,-5.21
1.09,0.49,-0.45,0.79,42.18,6.92,-5.37
1.10,0.48,-0.46,0.77,43.34,5.91,-3.39
1.11,0.50,-0.44,0.80,42.20,4.90,-3.83
1.12,0.51,-0.43,0.80,45.76,4.43,-4.85
1.13,0.50,-0.44,0.80,50.72,9.77,-6.84
1.14,0.48,-0.44,0.82,52.66,12.78,-8.26
1.15,0.47,-0.43,0.82,55.95,13.13,-8.98
1.16,0.49,-0.41,0.80,56.41,13.65,-10.58
1.17,0.50,-0.39,0.77,55.56,15.69,-13.69
1.18,0.50,-0.37,0.75,53.97,17.33,-16.75
1.19,0.48,-0.34,0.73,49.95,17.97,-19.47
1.20,0.46,-0.33,0.73,47.62,16.89,-20.85
1.21,0.46,-0.30,0.73,43.97,18.34,-20.72
1.22,0.44,-0.29,0.71,39.37,17.54,-20.81
1.23,0.44,-0.30,0.73,38.18,16.35,-21.63
1.24,0.43,-0.29,0.74,38.73,15.07,-22.20
1.25,0.41,-0.28,0.74,37.92,13.71,-21.74
1.26,0.41,-0.28,0.75,38.11,10.93,-20.99
1.27,0.42,-0.26,0.75,37.18,8.47,-20.47
1.28,0.42,-0.25,0.74,36.34,9.08,-20.58
1.29,0.44,-0.24,0.71,36.06,9.68,-22.63
1.30,0.44,-0.23,0.73,33.33,9.24,-25.13
1.31,0.42,-0.21,0.73,31.62,9.34,-26.05
1.32,0.41,-0.21,0.73,28.53,8.47,-27.31
1.33,0.40,-0.21,0.72,24.31,8.23,-27.30
1.34,0.38,-0.20,0.72,19.27,8.32,-26.21
1.35,0.40,-0.19,0.70,14.67,9.21,-24.17
1.36,0.39,-0.18,0.70,13.79,12.49,-22.02
1.37,0.35,-0.18,0.74,12.89,14.78,-16.58
1.38,0.30,-0.15,0.72,8.46,13.97,-7.53
1.39,0.29,-0.15,0.71,2.99,13.31,0.50
1.40,0.31,-0.15,0.74,3.48,9.82,2.76
1.41,0.32,-0.17,0.77,9.21,3.25,-0.40
1.42,0.38,-0.17,0.79,13.92,1.40,-6.15
1.43,0.38,-0.19,0.80,16.92,-10.72,-15.51
1.44,0.41,-0.19,0.83,20.66,-12.92,-24.43
1.45,0.42,-0.18,0.81,24.95,-13.74,-32.90
1.46,0.42,-0.16,0.78,25.88,-11.83,-39.36
1.47,0.41,-0.15,0.75,27.25,-6.58,-44.35
1.48,0.38,-0.13,0.74,29.05,-2.35,-45.40
1.49,0.35,-0.11,0.72,29.01,4.35,-44.56
1.50,0.32,-0.09,0.71,28.12,6.46,-43.42
1.51,0.32,-0.07,0.66,25.54,5.76,-43.39
1.52,0.33,-0.03,0.64,21.34,3.07,-45.54
1.53,0.33,-0.02,0.62,15.59,-1.77,-48.81
1.54,0.32,-0.01,0.62,9.69,-7.05,-52.03
1.55,0.30,0.00,0.64,2.92,-10.32,-53.02
1.56,0.30,-0.01,0.64,-2.64,-11.60,-53.25
1.57,0.30,-0.03,0.69,-4.96,-11.95,-53.25
1.58,0.30,-0.04,0.72,-5.86,-13.28,-53.57
1.59,0.30,-0.05,0.73,-6.67,-14.08,-53.73
