time,acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.00,0.01,0.07,0.89,-0.43,0.70,-0.67
0.01,-0.00,0.05,0.88,-0.21,-0.05,-0.92
0.02,0.01,0.06,0.88,-2.47,-0.55,0.82
0.03,0.00,0.06,0.88,-1.42,0.21,0.49
0.04,0.02,0.08,0.88,-1.07,0.20,-0.29
0.05,0.02,0.06,0.87,-0.27,1.24,-1.37
0.06,-0.01,0.08,0.88,0.44,-1.31,-2.55
0.07,-0.00,0.08,0.87,1.60,-1.98,-2.63
0.08,0.01,0.07,0.86,2.75,2.23,-1.50
0.09,0.01,0.08,0.85,1.94,4.60,-0.49
0.10,0.02,0.09,0.86,-0.50,5.31,-0.60
0.11,-0.00,0.08,0.88,-1.48,2.82,-2.14
0.12,-0.02,0.06,0.88,-0.27,-1.91,-4.08
0.13,-0.00,0.06,0.88,0.31,-3.24,-2.90
0.14,-0.01,0.08,0.87,-0.14,-5.44,-2.63
0.15,0.01,0.09,0.85,-0.81,-4.41,-1.05
0.16,0.00,0.10,0.85,-2.95,-3.83,1.56
0.17,0.04,0.09,0.84,-4.64,-2.73,1.74
0.18,0.05,0.09,0.85,-4.43,1.18,-0.20
0.19,0.02,0.08,0.84,-3.89,4.61,2.08
0.20,-0.01,0.07,0.86,-3.53,6.47,5.66
0.21,0.01,0.06,0.87,-0.92,5.95,5.19
0.22,0.03,0.08,0.88,-0.69,6.99,6.08
0.23,0.02,0.07,0.90,-0.73,6.47,5.88
0.24,0.04,0.07,0.90,-1.63,7.37,6.44
0.25,0.02,0.08,0.91,-3.04,3.42,1.91
0.26,-0.01,0.06,0.88,-2.03,-0.64,-2.14
0.27,-0.01,0.05,0.91,-0.79,-1.53,-3.36
0.28,-0.01,0.05,0.88,2.76,-1.24,-2.64
0.29,-0.01,0.07,0.87,1.39,-1.86,-1.91
0.30,0.02,0.08,0.84,-0.20,1.66,-2.32
0.31,0.00,0.10,0.85,-2.38,2.73,-2.72
0.32,-0.00,0.09,0.85,-2.90,5.08,-1.48
0.33,-0.04,0.07,0.88,-2.15,2.23,-2.47
0.34,-0.04,0.08,0.87,-1.83,-2.17,-1.10
0.35,-0.02,0.07,0.86,-1.83,-2.32,1.92
0.36,0.02,0.08,0.87,-2.63,-0.69,1.53
