time,acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.00,0.03,0.06,0.89,0.99,-2.18,-2.29
0.01,0.04,0.06,0.88,0.95,-1.69,-1.02
0.02,0.05,0.06,0.88,1.59,-1.62,-0.43
0.03,0.07,0.08,0.87,2.55,0.29,-0.20
0.04,0.07,0.12,0.87,-0.23,2.27,1.28
0.05,0.08,0.12,0.87,-1.82,5.36,2.18
0.06,0.06,0.11,0.88,-3.45,5.44,0.87
0.07,0.04,0.08,0.88,-3.37,1.76,-1.25
0.08,0.02,0.05,0.90,-0.08,-2.12,-2.85
0.09,0.04,0.05,0.90,3.04,-5.27,-3.60
0.10,0.06,0.07,0.90,2.66,-4.89,-2.03
0.11,0.08,0.08,0.88,1.88,0.29,-1.18
0.12,0.07,0.09,0.87,1.11,2.56,-1.15
0.13,0.04,0.09,0.87,0.24,0.55,-1.21
0.14,0.06,0.07,0.87,2.66,-1.15,-3.34
0.15,0.05,0.07,0.88,3.83,-2.49,-3.94
0.16,0.06,0.09,0.86,3.56,-2.46,-3.13
0.17,0.06,0.10,0.85,1.31,-0.31,-2.79
0.18,0.08,0.11,0.84,-1.48,1.97,-2.31
0.19,0.06,0.12,0.85,-2.85,4.63,-1.76
0.20,0.04,0.10,0.84,-4.20,3.94,-1.66
0.21,0.03,0.06,0.86,-1.92,3.98,-2.14
0.22,0.01,0.05,0.87,-0.34,0.32,-2.92
0.23,0.02,0.06,0.87,1.08,-3.16,-1.56
0.24,0.04,0.06,0.87,2.17,-2.82,-1.66
0.25,0.06,0.09,0.85,0.89,-0.70,-0.24
0.26,0.06,0.10,0.86,-0.20,1.44,0.67
0.27,0.06,0.09,0.86,-0.82,1.95,-0.63
0.28,0.06,0.08,0.86,0.18,0.73,-2.38
0.29,0.04,0.08,0.86,0.79,0.03,-2.05
0.30,0.04,0.08,0.85,-0.44,-0.41,-1.07
0.31,0.06,0.08,0.83,-0.12,-0.73,-2.09
0.32,0.06,0.10,0.83,-1.80,0.14,-2.50
0.33,0.08,0.10,0.82,-2.90,3.95,-0.92
0.34,0.07,0.09,0.83,-1.74,6.31,-1.10
0.35,0.04,0.09,0.81,-2.12,4.12,-1.51
0.36,0.04,0.09,0.80,-2.23,3.21,-1.47
0.37,0.05,0.09,0.79,-2.53,4.21,-2.15
0.38,0.04,0.08,0.79,-3.39,4.75,-1.34
0.39,0.05,0.09,0.77,-4.79,6.43,-0.38
0.40,0.06,0.10,0.74,-7.19,7.16,-0.03
0.41,0.07,0.10,0.73,-8.21,8.95,0.32
0.42,0.07,0.10,0.71,-10.93,9.51,-0.18
0.43,0.07,0.09,0.69,-12.24,9.86,-1.07
0.44,0.07,0.10,0.67,-14.05,10.49,-0.85
0.45,0.09,0.09,0.63,-16.76,11.56,-1.82
0.46,0.09,0.10,0.60,-19.30,15.44,-2.90
0.47,0.07,0.10,0.57,-22.81,18.95,-2.87
0.48,0.07,0.11,0.55,-26.69,19.77,-3.36
0.49,0.05,0.12,0.53,-31.74,19.74,-4.37
0.50,0.04,0.14,0.52,-36.31,19.68,-4.35
0.51,0.03,0.13,0.54,-39.57,19.07,-6.58
0.52,0.01,0.13,0.54,-43.92,16.66,-8.96
0.53,0.01,0.12,0.55,-48.32,16.00,-8.72
0.54,0.01,0.10,0.58,-51.88,17.39,-9.33
0.55,-0.02,0.05,0.60,-55.02,15.94,-11.47
0.56,-0.06,0.02,0.62,-57.88,12.87,-12.35
0.57,-0.06,0.01,0.66,-60.32,11.94,-10.47
0.58,-0.05,-0.03,0.70,-63.07,9.39,-9.11
0.59,-0.02,-0.06,0.74,-65.82,7.91,-11.48
0.60,-0.00,-0.09,0.78,-64.21,7.19,-15.02
0.61,0.02,-0.08,0.81,-65.36,14.34,-16.15
0.62,0.02,-0.09,0.78,-66.21,12.56,-13.98
0.63,-0.00,-0.09,0.76,-66.84,10.84,-12.78
0.64,-0.00,-0.08,0.73,-69.05,13.31,-13.30
0.65,-0.02,-0.05,0.71,-72.47,15.11,-13.25
0.66,-0.02,-0.10,0.69,-68.61,16.85,-17.74
0.67,-0.07,-0.07,0.74,-78.21,11.05,-17.33
0.68,-0.05,-0.15,0.76,-78.52,9.34,-17.16
0.69,-0.04,-0.20,0.77,-77.15,10.20,-16.93
0.70,-0.05,-0.23,0.77,-77.40,10.76,-15.40
0.71,-0.05,-0.23,0.81,-78.38,12.31,-11.94
0.72,-0.02,-0.26,0.83,-78.58,10.38,-11.24
0.73,-0.00,-0.27,0.85,-77.15,8.52,-12.81
0.74,0.01,-0.29,0.85,-74.46,9.92,-13.59
0.75,-0.00,-0.27,0.85,-74.89,11.30,-12.08
0.76,-0.00,-0.27,0.83,-75.05,12.53,-11.68
0.77,-0.02,-0.28,0.81,-76.24,13.60,-12.40
0.78,-0.05,-0.31,0.82,-76.60,12.21,-13.22
0.79,-0.06,-0.34,0.84,-76.73,10.43,-12.50
0.80,-0.05,-0.38,0.85,-75.40,8.50,-13.07
0.81,-0.06,-0.39,0.85,-73.37,5.80,-13.27
0.82,-0.04,-0.39,0.85,-72.32,6.02,-10.69
0.83,-0.04,-0.41,0.85,-69.31,4.24,-10.12
0.84,-0.00,-0.42,0.85,-66.02,3.54,-10.52
0.85,0.04,-0.42,0.83,-67.18,8.56,-11.02
0.86,0.03,-0.41,0.81,-67.59,12.27,-11.45
0.87,0.00,-0.45,0.81,-66.44,9.65,-15.10
0.88,-0.01,-0.42,0.76,-69.47,12.64,-14.85
0.89,-0.11,-0.43,0.77,-67.97,0.84,-19.73
0.90,-0.11,-0.40,0.79,-68.34,-8.05,-20.90
0.91,-0.09,-0.44,0.79,-72.56,-10.64,-24.08
0.92,-0.05,-0.53,0.89,-79.89,-9.36,-24.29
0.93,-0.04,-0.55,0.98,-82.64,-6.37,-23.36
0.94,-0.08,-0.59,1.04,-83.25,-4.02,-22.81
0.95,-0.11,-0.61,1.11,-80.89,-2.40,-20.20
0.96,-0.15,-0.65,1.15,-74.38,-1.80,-19.16
0.97,-0.22,-0.70,1.18,-65.48,-6.47,-19.37
0.98,-0.28,-0.72,1.17,-56.05,-11.95,-19.97
0.99,-0.30,-0.75,1.15,-48.35,-14.50,-10.20
1.00,-0.26,-0.77,1.09,-41.94,-24.43,-4.15
1.01,-0.21,-0.73,1.03,-31.77,-35.71,-4.03
1.02,-0.08,-0.68,0.90,-27.10,-39.39,-0.82
1.03,0.07,-0.61,0.80,-27.13,-35.36,3.50
1.04,0.21,-0.57,0.73,-31.11,-27.79,2.06
1.05,0.26,-0.52,0.65,-34.78,-19.30,-4.67
1.06,0.23,-0.51,0.57,-37.33,-12.37,-6.38
1.07,0.21,-0.50,0.50,-38.55,-8.31,-8.44
1.08,0.21,-0.48,0.43,-39.16,-12.61,-12.89
1.09,0.21,-0.44,0.38,-47.27,-5.74,-20.56
1.10,0.09,-0.45,0.40,-52.63,-12.55,-26.34
1.11,0.05,-0.48,0.44,-55.13,-25.31,-26.70
1.12,0.10,-0.57,0.49,-52.26,-33.39,-27.83
1.13,0.14,-0.58,0.52,-53.08,-30.47,-22.58
1.14,0.11,-0.62,0.57,-53.10,-23.44,-17.11
1.15,0.09,-0.64,0.59,-52.37,-15.63,-12.24
1.16,0.05,-0.66,0.65,-55.89,-12.85,-10.79
1.17,0.08,-0.70,0.64,-52.93,-9.42,-10.08
1.18,0.11,-0.75,0.72,-50.78,-7.02,-13.34
1.19,0.01,-0.82,0.78,-48.17,-14.12,-15.57
1.20,0.10,-0.80,0.78,-39.56,-11.77,-11.80
1.21,0.17,-0.78,0.74,-32.98,0.72,-6.78
1.22,0.19,-0.73,0.71,-37.66,8.24,-4.03
1.23,0.12,-0.72,0.67,-34.53,15.05,-2.15
1.24,0.09,-0.69,0.59,-32.84,18.44,-2.70
1.25,0.03,-0.68,0.57,-37.19,16.92,1.19
1.26,0.04,-0.71,0.60,-34.08,11.11,-0.14
1.27,0.04,-0.72,0.63,-29.65,4.09,-5.37
1.28,0.04,-0.72,0.67,-26.38,0.73,-3.47
1.29,0.10,-0.72,0.68,-25.10,5.57,1.97
1.30,0.09,-0.65,0.67,-25.92,7.10,1.47
1.31,0.06,-0.68,0.65,-24.12,5.19,3.05
1.32,0.13,-0.66,0.63,-24.23,11.21,8.23
1.33,0.12,-0.68,0.66,-21.45,11.22,6.53
1.34,0.11,-0.69,0.67,-19.63,9.86,5.73
1.35,0.10,-0.71,0.65,-18.60,10.14,5.77
1.36,0.13,-0.69,0.64,-21.33,15.69,9.08
1.37,0.14,-0.69,0.64,-20.72,12.55,4.05
1.38,0.16,-0.68,0.63,-23.68,14.49,-2.37
1.39,0.11,-0.68,0.62,-25.74,20.90,-2.26
1.40,0.09,-0.69,0.64,-26.55,22.02,-0.31
1.41,0.10,-0.72,0.68,-24.66,19.15,-2.95
1.42,0.09,-0.77,0.74,-18.31,8.49,-7.37
1.43,0.11,-0.75,0.76,-19.53,5.50,-7.57
1.44,0.10,-0.78,0.72,-9.47,6.31,-4.18
1.45,0.10,-0.70,0.73,-9.91,6.61,-1.74
1.46,0.10,-0.73,0.70,-3.91,5.53,-2.15
1.47,0.11,-0.80,0.71,-8.41,10.08,-0.70
1.48,0.09,-0.75,0.73,-7.65,13.42,0.56
1.49,0.09,-0.77,0.70,-5.63,11.18,-3.18
1.50,0.06,-0.76,0.70,-12.29,5.18,-6.76
1.51,0.05,-0.78,0.71,-8.96,7.39,-3.59
1.52,0.06,-0.76,0.69,-8.02,4.93,-3.82
1.53,0.03,-0.76,0.69,-7.76,5.31,-5.88
1.54,-0.04,-0.77,0.71,-2.75,6.76,-1.88
1.55,-0.06,-0.78,0.69,1.82,3.85,0.95
1.56,-0.06,-0.76,0.68,2.29,1.15,0.73
1.57,-0.04,-0.75,0.68,5.13,2.73,3.66
1.58,-0.02,-0.75,0.65,6.67,3.71,0.38
1.59,-0.03,-0.71,0.65,1.11,3.71,1.15
1.60,-0.04,-0.75,0.65,1.98,1.48,0.87
1.61,-0.02,-0.74,0.66,6.40,2.00,1.18
1.62,-0.03,-0.71,0.64,6.72,2.23,2.67
1.63,-0.00,-0.71,0.63,7.59,0.52,2.05
1.64,0.03,-0.69,0.61,8.96,1.65,1.05
1.65,0.02,-0.67,0.59,7.28,3.34,-0.03
1.66,0.02,-0.68,0.58,8.53,3.73,-0.87
1.67,0.01,-0.68,0.56,8.55,3.62,-1.92
1.68,-0.02,-0.68,0.57,6.73,-1.98,-0.55
1.69,0.02,-0.68,0.57,4.55,-6.76,0.79
1.70,0.06,-0.68,0.56,0.99,-5.45,2.06
