time,acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.00,0.34,-0.26,0.91,3.56,-7.22,3.21
0.01,0.33,-0.26,0.91,4.08,-6.96,2.55
0.02,0.34,-0.27,0.91,5.33,-6.09,3.15
0.03,0.35,-0.26,0.89,5.79,-3.40,3.04
0.04,0.35,-0.25,0.88,6.41,-2.05,3.16
0.05,0.32,-0.24,0.88,5.22,-2.26,2.64
0.06,0.30,-0.25,0.88,4.47,-3.50,2.03
0.07,0.29,-0.22,0.89,3.92,-3.59,2.46
0.08,0.29,-0.22,0.89,3.65,-3.18,3.36
0.09,0.30,-0.22,0.89,3.74,-3.88,3.01
0.10,0.29,-0.22,0.89,4.40,-4.02,2.49
0.11,0.28,-0.24,0.91,5.98,-4.52,3.27
0.12,0.28,-0.26,0.90,7.63,-3.92,4.61
0.13,0.29,-0.26,0.90,8.44,-2.70,5.62
0.14,0.29,-0.25,0.91,8.41,-2.64,6.21
0.15,0.29,-0.25,0.89,7.42,-3.94,5.88
0.16,0.29,-0.24,0.89,5.97,-6.34,5.57
0.17,0.30,-0.23,0.87,5.05,-7.53,5.74
0.18,0.30,-0.23,0.88,3.89,-7.07,5.50
0.19,0.30,-0.23,0.87,3.34,-7.13,5.42
0.20,0.31,-0.23,0.88,4.11,-6.96,5.71
0.21,0.30,-0.23,0.88,4.11,-6.31,5.37
0.22,0.29,-0.24,0.90,4.14,-6.78,6.34
0.23,0.31,-0.23,0.89,3.88,-6.31,7.82
0.24,0.32,-0.24,0.90,3.94,-5.37,8.15
0.25,0.31,-0.25,0.88,3.31,-5.37,7.83
0.26,0.32,-0.25,0.89,2.79,-5.82,7.56
0.27,0.31,-0.24,0.88,2.61,-5.50,7.60
0.28,0.31,-0.25,0.87,1.50,-4.64,7.37
0.29,0.28,-0.26,0.90,3.05,-7.02,8.03
0.30,0.29,-0.26,0.91,5.48,-6.53,9.11
0.31,0.31,-0.25,0.91,7.76,-5.63,9.11
0.32,0.30,-0.24,0.90,8.21,-5.48,10.03
0.33,0.30,-0.22,0.90,7.79,-4.26,11.47
0.34,0.31,-0.22,0.88,6.47,-4.87,11.31
0.35,0.31,-0.22,0.89,5.28,-6.15,11.08
0.36,0.32,-0.23,0.88,3.40,-4.20,10.52
0.37,0.32,-0.23,0.88,1.50,-4.53,10.50
0.38,0.32,-0.22,0.89,1.47,-4.82,10.98
0.39,0.30,-0.24,0.91,2.60,-6.23,11.47
0.40,0.30,-0.25,0.93,3.07,-8.00,12.38
0.41,0.32,-0.25,0.93,4.38,-7.24,12.99
0.42,0.34,-0.24,0.93,5.22,-5.48,13.22
0.43,0.31,-0.24,0.92,5.31,-5.63,13.40
0.44,0.30,-0.24,0.92,5.37,-7.51,13.66
0.45,0.31,-0.25,0.91,6.64,-8.11,14.11
0.46,0.31,-0.25,0.90,6.34,-8.06,13.97
0.47,0.32,-0.24,0.91,7.21,-8.72,14.47
0.48,0.33,-0.23,0.90,7.27,-8.76,14.79
0.49,0.32,-0.23,0.89,7.19,-8.21,15.60
0.50,0.32,-0.24,0.89,7.31,-7.73,16.92
0.51,0.33,-0.24,0.90,7.42,-6.23,17.31
0.52,0.34,-0.24,0.89,7.74,-5.59,17.05
0.53,0.33,-0.25,0.90,8.18,-5.28,16.02
0.54,0.33,-0.25,0.90,8.32,-6.35,15.31
0.55,0.34,-0.24,0.89,8.87,-6.18,15.48
0.56,0.32,-0.25,0.89,9.74,-5.56,16.58
0.57,0.32,-0.25,0.89,11.21,-4.73,17.44
0.58,0.33,-0.24,0.90,12.05,-4.73,17.83
0.59,0.34,-0.25,0.89,13.51,-4.11,18.02
0.60,0.36,-0.23,0.88,14.20,-2.70,18.53
0.61,0.36,-0.23,0.85,14.17,-0.50,17.95
0.62,0.34,-0.22,0.84,12.66,-0.23,17.48
0.63,0.32,-0.21,0.85,11.33,-0.98,17.51
0.64,0.31,-0.21,0.86,10.40,0.05,18.03
0.65,0.30,-0.20,0.87,8.61,0.20,20.29
0.66,0.29,-0.21,0.89,7.21,0.40,22.09
0.67,0.29,-0.21,0.90,6.41,-1.01,23.33
0.68,0.30,-0.23,0.91,6.06,-1.19,23.37
0.69,0.32,-0.25,0.93,7.24,-2.09,22.95
0.70,0.32,-0.27,0.93,8.84,-2.69,22.29
0.71,0.31,-0.28,0.92,11.85,-4.89,20.82
0.72,0.30,-0.28,0.91,12.95,-6.93,20.79
0.73,0.31,-0.26,0.90,13.51,-7.08,21.82
0.74,0.31,-0.22,0.89,13.04,-7.02,22.99
0.75,0.32,-0.21,0.87,11.86,-7.94,24.23
0.76,0.33,-0.22,0.89,9.94,-7.94,24.81
0.77,0.34,-0.23,0.89,9.27,-8.38,25.18
0.78,0.35,-0.24,0.89,8.61,-8.27,24.76
0.79,0.35,-0.26,0.89,9.02,-7.10,24.53
0.80,0.35,-0.26,0.89,9.05,-5.83,23.69
0.81,0.35,-0.26,0.89,8.81,-6.38,22.02
0.82,0.33,-0.25,0.88,8.44,-8.46,21.53
0.83,0.34,-0.24,0.88,8.64,-7.73,23.19
0.84,0.35,-0.22,0.88,9.48,-5.42,24.26
0.85,0.36,-0.22,0.88,11.28,-5.91,24.67
0.86,0.36,-0.22,0.88,12.35,-6.35,25.02
0.87,0.38,-0.23,0.87,11.79,-5.31,25.47
0.88,0.38,-0.24,0.87,12.02,-5.62,25.51
0.89,0.38,-0.27,0.88,12.29,-6.43,24.24
0.90,0.39,-0.28,0.87,13.45,-7.54,21.25
0.91,0.38,-0.26,0.87,11.80,-8.70,19.91
0.92,0.38,-0.25,0.88,11.33,-8.06,19.88
0.93,0.37,-0.24,0.86,9.69,-8.02,20.14
0.94,0.36,-0.22,0.87,9.54,-6.06,20.64
0.95,0.35,-0.22,0.89,8.95,-4.50,21.47
0.96,0.34,-0.23,0.89,9.19,-5.50,22.75
0.97,0.36,-0.23,0.91,10.43,-4.64,23.01
0.98,0.35,-0.23,0.90,11.36,-4.81,22.84
0.99,0.36,-0.24,0.90,12.49,-5.50,22.27
1.00,0.36,-0.23,0.87,11.89,-6.23,21.18
1.01,0.36,-0.23,0.88,11.15,-7.86,19.28
1.02,0.37,-0.23,0.87,10.78,-9.63,18.23
1.03,0.34,-0.24,0.87,9.82,-11.50,18.66
1.04,0.34,-0.23,0.87,9.74,-11.01,20.47
1.05,0.36,-0.23,0.86,10.08,-8.47,21.95
1.06,0.38,-0.23,0.86,10.12,-6.81,22.06
1.07,0.37,-0.23,0.87,9.73,-7.83,20.96
1.08,0.36,-0.23,0.88,10.18,-8.63,20.46
1.09,0.39,-0.24,0.89,10.37,-7.51,19.42
1.10,0.37,-0.23,0.88,10.58,-6.76,18.50
1.11,0.36,-0.23,0.89,10.00,-7.19,18.21
1.12,0.35,-0.23,0.89,10.38,-7.39,19.53
1.13,0.36,-0.23,0.89,10.63,-4.92,20.82
1.14,0.37,-0.22,0.88,10.12,-2.84,21.53
1.15,0.36,-0.23,0.89,10.73,-3.85,21.40
1.16,0.36,-0.24,0.88,10.90,-4.46,20.75
1.17,0.36,-0.25,0.87,11.02,-4.85,20.15
1.18,0.36,-0.25,0.88,12.35,-5.53,20.21
1.19,0.36,-0.25,0.87,12.61,-4.70,20.29
1.20,0.34,-0.23,0.87,11.91,-4.53,20.46
1.21,0.34,-0.22,0.87,11.56,-5.73,20.58
1.22,0.34,-0.23,0.87,10.46,-5.68,21.05
1.23,0.32,-0.22,0.87,10.78,-4.35,22.76
1.24,0.32,-0.22,0.88,11.77,-7.36,24.70
1.25,0.34,-0.21,0.88,11.24,-4.49,24.96
1.26,0.33,-0.22,0.88,10.35,-4.37,25.51
1.27,0.32,-0.23,0.88,9.40,-6.72,25.77
1.28,0.30,-0.24,0.89,8.93,-9.04,26.69
1.29,0.33,-0.24,0.89,8.78,-9.94,27.89
1.30,0.35,-0.26,0.90,9.68,-10.24,27.28
1.31,0.35,-0.25,0.88,10.52,-9.04,26.09
1.32,0.33,-0.24,0.88,11.24,-8.85,26.37
1.33,0.32,-0.23,0.86,11.18,-8.31,27.04
1.34,0.33,-0.22,0.85,9.44,-8.29,27.19
1.35,0.34,-0.23,0.85,8.32,-8.84,27.91
1.36,0.35,-0.23,0.84,7.51,-8.34,27.95
1.37,0.35,-0.22,0.85,6.95,-7.36,28.46
1.38,0.35,-0.23,0.85,7.39,-5.91,29.63
1.39,0.35,-0.23,0.86,7.83,-4.63,29.63
1.40,0.34,-0.24,0.87,7.36,-4.31,29.74
1.41,0.40,-0.21,0.74,3.65,4.24,32.17
1.42,0.31,-0.27,0.92,9.82,-7.28,28.03
1.43,0.33,-0.27,0.90,11.88,-9.83,30.03
1.44,0.36,-0.27,0.90,13.16,-6.34,30.82
1.45,0.35,-0.25,0.89,13.88,-6.32,31.68
1.46,0.36,-0.24,0.89,13.25,-7.10,32.14
1.47,0.38,-0.25,0.88,12.20,-7.27,31.31
1.48,0.38,-0.26,0.87,11.91,-8.52,30.46
1.49,0.39,-0.26,0.88,12.99,-8.60,29.24
1.50,0.40,-0.27,0.87,13.30,-6.47,28.58
1.51,0.38,-0.26,0.86,13.56,-5.56,28.81
1.52,0.37,-0.26,0.86,14.09,-5.10,29.54
1.53,0.37,-0.24,0.86,13.69,-5.25,29.27
1.54,0.36,-0.24,0.87,12.09,-7.71,30.21
1.55,0.38,-0.22,0.87,11.30,-5.04,31.19
1.56,0.39,-0.23,0.86,11.68,-3.30,31.91
1.57,0.40,-0.23,0.86,11.68,-3.01,31.02
1.58,0.42,-0.24,0.85,11.02,-3.28,30.41
1.59,0.41,-0.23,0.85,10.49,-0.99,29.53
1.60,0.39,-0.25,0.86,9.92,-1.60,29.73
1.61,0.39,-0.26,0.88,9.47,-1.10,29.62
1.62,0.39,-0.27,0.89,10.63,0.69,29.88
1.63,0.38,-0.27,0.89,11.98,1.76,29.89
1.64,0.36,-0.26,0.88,12.32,1.51,29.57
1.65,0.35,-0.24,0.88,11.89,0.00,30.67
1.66,0.38,-0.22,0.87,10.64,0.67,32.47
1.67,0.39,-0.21,0.85,9.08,4.08,33.15
1.68,0.41,-0.22,0.85,6.72,4.76,33.37
1.69,0.41,-0.24,0.87,6.11,5.56,31.85
1.70,0.39,-0.24,0.86,3.91,5.31,30.17
1.71,0.34,-0.26,0.89,4.43,2.85,30.14
1.72,0.33,-0.27,0.90,6.50,1.10,30.24
1.73,0.33,-0.28,0.91,8.24,0.35,29.95
1.74,0.34,-0.26,0.93,10.21,-0.49,29.89
1.75,0.35,-0.26,0.92,11.31,-0.34,30.27
1.76,0.35,-0.26,0.89,11.30,-0.56,29.19
1.77,0.37,-0.24,0.88,10.52,-1.88,28.82
1.78,0.36,-0.24,0.88,9.10,-2.18,28.24
1.79,0.37,-0.24,0.86,8.38,-1.28,28.96
1.80,0.35,-0.25,0.86,7.42,0.00,30.34
1.81,0.36,-0.25,0.86,8.08,1.51,30.99
1.82,0.32,-0.27,0.88,6.72,-0.08,31.42
1.83,0.33,-0.25,0.86,6.14,1.57,31.53
1.84,0.33,-0.27,0.89,8.12,1.16,31.45
1.85,0.32,-0.28,0.91,9.56,-0.53,31.21
1.86,0.32,-0.26,0.90,11.13,-1.47,32.46
1.87,0.34,-0.25,0.91,10.93,-1.19,32.18
1.88,0.32,-0.26,0.91,11.66,-1.86,31.73
1.89,0.31,-0.25,0.89,11.59,-3.19,31.79
1.90,0.33,-0.24,0.90,11.80,-3.59,31.71
