time,acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.00,0.07,0.01,0.87,3.02,3.54,-5.13
0.01,0.07,0.03,0.88,1.42,2.55,-3.18
0.02,0.08,0.04,0.86,-0.56,4.03,-2.73
0.03,0.07,0.04,0.86,-3.98,1.57,0.99
0.04,0.07,0.03,0.87,-5.83,0.21,2.61
0.05,0.07,0.01,0.88,-8.05,0.02,-2.05
0.06,0.06,0.01,0.91,-5.18,-3.60,0.41
0.07,0.07,0.01,0.88,-4.17,-5.85,-2.29
0.08,0.08,0.02,0.84,-5.27,-7.98,-4.08
0.09,0.09,0.02,0.86,-8.03,-8.41,-2.55
0.10,0.10,0.01,0.88,-9.94,-6.78,0.81
0.11,0.10,-0.01,0.90,-10.08,-3.80,3.88
0.12,0.11,-0.04,0.89,-8.20,-0.79,4.82
0.13,0.09,-0.05,0.88,-4.60,0.27,1.44
0.14,0.10,-0.04,0.86,-0.99,0.50,-0.09
0.15,0.11,-0.03,0.86,3.92,3.62,-4.03
0.16,0.11,-0.00,0.89,5.73,5.25,-1.85
0.17,0.11,0.01,0.89,5.34,8.26,-0.14
0.18,0.10,0.02,0.87,4.64,6.98,-2.81
0.19,0.09,0.02,0.87,3.45,7.68,-3.39
0.20,0.08,0.04,0.83,2.49,4.93,-3.40
0.21,0.08,0.03,0.84,-0.95,2.90,-2.18
0.22,0.09,0.03,0.87,-4.96,3.07,-2.58
0.23,0.09,0.02,0.87,-6.52,1.63,1.01
0.24,0.09,0.00,0.89,-6.93,3.80,1.51
0.25,0.09,-0.02,0.90,-5.79,5.63,1.57
0.26,0.08,-0.03,0.88,-2.46,4.99,3.86
0.27,0.08,-0.03,0.88,0.03,4.67,0.78
0.28,0.07,-0.01,0.91,-2.08,3.05,2.89
0.29,0.08,-0.02,0.93,-1.76,2.34,-3.68
0.30,0.08,-0.02,0.88,0.55,0.90,-2.61
0.31,0.08,-0.01,0.90,1.54,1.62,-6.06
0.32,0.10,-0.01,0.90,3.98,3.27,-2.76
0.33,0.09,0.01,0.88,5.62,2.46,-3.31
0.34,0.11,0.03,0.89,4.50,5.18,-1.37
0.35,0.11,0.04,0.90,3.18,7.85,-2.38
0.36,0.10,0.04,0.92,-1.04,8.93,0.72
0.37,0.09,0.03,0.89,-4.76,9.63,2.49
0.38,0.08,0.03,0.86,-8.61,6.98,-2.87
0.39,0.09,0.02,0.93,-11.18,7.59,-3.82
0.40,0.08,-0.00,0.96,-14.27,4.06,-0.69
0.41,0.07,-0.03,0.94,-14.67,3.10,-2.53
0.42,0.07,-0.03,0.91,-8.87,0.81,-0.23
0.43,0.08,-0.04,0.91,-5.51,-1.97,-3.50
0.44,0.11,-0.02,0.93,-2.67,-2.38,-3.39
0.45,0.12,0.01,0.89,-1.94,-0.75,-1.37
0.46,0.15,0.02,0.94,-2.11,4.32,-3.59
0.47,0.15,0.02,0.99,-6.52,9.01,-1.11
0.48,0.13,-0.01,1.00,-11.65,14.63,-3.88
0.49,0.10,-0.07,1.01,-9.56,18.34,-2.98
0.50,0.05,-0.09,1.03,-4.78,16.00,-12.46
0.51,0.03,-0.09,0.99,5.36,12.15,-13.76
0.52,0.06,-0.06,0.96,16.79,11.66,-16.40
0.53,0.06,-0.02,0.97,23.08,14.17,-8.89
0.54,0.08,0.02,0.91,29.80,16.21,-1.47
0.55,0.12,0.09,0.89,31.91,18.66,-2.53
0.56,0.17,0.17,0.91,15.53,28.49,4.09
0.57,0.16,0.15,1.03,1.50,42.32,-2.84
0.58,0.09,0.08,1.12,-11.30,50.49,7.18
0.59,-0.01,-0.02,1.09,-15.69,48.11,2.92
0.60,-0.09,-0.10,1.07,-4.29,38.32,-13.89
0.61,-0.11,-0.10,1.04,11.30,23.44,-18.75
0.62,-0.09,-0.04,0.95,21.69,9.08,-22.32
0.63,-0.06,0.02,0.92,22.89,3.45,-21.68
0.64,-0.01,0.09,0.90,24.99,-0.87,-15.02
0.65,0.06,0.18,1.03,22.78,-4.84,-7.51
0.66,0.11,0.20,1.00,4.73,10.41,12.95
0.67,0.07,0.14,1.01,-12.96,14.73,4.24
0.68,0.02,0.06,1.02,-24.99,13.69,5.39
0.69,-0.02,-0.04,1.01,-24.29,3.92,1.60
0.70,-0.03,-0.11,1.07,-23.94,-0.15,-2.75
0.71,-0.04,-0.18,1.01,-0.78,-1.05,-23.40
0.72,-0.02,-0.11,0.94,11.73,-12.17,-33.47
0.73,0.02,-0.05,0.86,23.62,-7.82,-33.40
0.74,0.05,0.02,0.92,30.70,-3.80,-28.60
0.75,0.10,0.10,0.95,29.92,0.96,-19.59
0.76,0.13,0.17,0.87,19.48,17.33,-0.44
0.77,0.09,0.10,0.96,3.92,30.50,-7.62
0.78,0.03,0.05,1.03,-7.51,35.65,-18.46
0.79,-0.05,-0.03,1.01,-3.80,30.21,-17.08
0.80,-0.08,-0.05,0.92,3.91,19.89,-37.18
0.81,-0.06,0.05,0.74,13.10,8.89,-49.48
0.82,-0.04,0.12,0.69,16.93,5.19,-34.29
0.83,0.00,0.18,0.80,9.71,2.43,-41.08
0.84,0.01,0.18,1.06,-0.15,9.88,-25.10
0.85,-0.01,0.17,1.05,-16.05,13.37,-8.92
0.86,-0.07,0.09,0.86,-25.77,7.71,-9.47
0.87,-0.08,0.03,0.80,-18.69,1.05,-18.76
0.88,-0.06,0.03,0.87,-9.74,6.75,-11.47
0.89,-0.05,-0.00,0.98,-9.27,12.11,-11.19
0.90,-0.09,-0.03,0.98,-1.71,13.83,-9.05
0.91,-0.08,0.01,0.84,8.53,2.38,-19.08
0.92,-0.04,0.07,0.74,9.44,5.24,-1.63
0.93,-0.06,0.05,0.93,1.42,9.80,-5.45
0.94,-0.08,0.03,1.05,-1.63,16.41,-20.34
0.95,-0.12,0.03,0.95,4.27,8.49,-3.30
0.96,-0.12,0.04,0.87,12.00,0.75,-15.10
0.97,-0.09,0.09,0.74,12.41,2.87,6.69
0.98,-0.12,0.08,0.79,16.00,2.37,19.54
0.99,-0.13,0.08,0.97,11.37,0.73,-3.04
1.00,-0.14,0.11,0.93,-1.07,-10.43,11.69
1.01,-0.13,0.08,0.87,-13.63,-28.69,12.56
1.02,-0.12,0.05,0.85,-19.22,-35.27,-4.79
1.03,-0.11,-0.01,0.96,-24.31,-36.98,-5.33
1.04,-0.12,-0.02,0.95,-19.18,-44.15,-30.96
