time,acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.00,0.03,0.15,0.85,-2.27,-0.32,-3.25
0.01,0.03,0.16,0.84,-3.57,0.63,-2.34
0.02,0.01,0.13,0.87,-1.88,-3.05,-5.82
0.03,0.03,0.12,0.87,-0.81,-3.60,-7.82
0.04,0.04,0.13,0.88,-1.05,-0.75,-4.90
0.05,0.05,0.14,0.87,-2.15,1.30,-0.46
0.06,0.04,0.12,0.88,-0.99,1.77,-0.85
0.07,0.04,0.14,0.87,-0.37,1.44,-1.83
0.08,0.02,0.16,0.86,-1.47,1.07,1.08
0.09,0.02,0.14,0.86,-1.97,-1.27,1.13
0.10,0.03,0.14,0.86,-1.47,-1.63,1.21
0.11,0.03,0.14,0.86,-2.06,-2.35,2.00
0.12,0.05,0.14,0.84,-3.30,0.63,1.69
0.13,0.02,0.14,0.84,-3.95,0.12,0.64
0.14,0.02,0.14,0.85,-4.75,0.43,1.28
0.15,0.02,0.12,0.86,-3.13,-0.11,-0.14
0.16,0.03,0.12,0.87,-0.67,-0.58,-1.73
0.17,0.04,0.12,0.88,0.75,0.70,-2.64
0.18,0.04,0.14,0.87,0.00,0.02,-0.81
0.19,0.06,0.15,0.86,-1.48,1.51,-0.50
0.20,0.07,0.16,0.84,-2.41,3.62,-2.47
0.21,0.05,0.15,0.85,-2.99,2.90,-4.87
0.22,0.03,0.15,0.84,-3.42,-1.10,-5.65
0.23,0.07,0.14,0.85,-2.87,2.14,-2.27
0.24,0.04,0.13,0.88,-2.50,2.82,-1.30
0.25,0.05,0.14,0.87,-3.51,2.11,-2.24
0.26,0.05,0.12,0.85,-2.18,4.64,-1.60
0.27,0.03,0.13,0.86,-1.80,3.39,-3.16
0.28,0.01,0.14,0.85,-2.52,-1.59,-2.37
0.29,0.01,0.13,0.85,-2.99,-4.52,1.01
0.30,0.03,0.12,0.87,-3.45,-7.11,2.18
0.31,0.06,0.14,0.87,-2.84,-3.01,3.42
0.32,0.06,0.13,0.86,-3.24,-0.52,1.79
0.33,0.05,0.14,0.86,-3.04,1.05,-0.64
0.34,0.04,0.14,0.85,-4.02,1.24,-2.63
0.35,0.04,0.13,0.85,-2.85,1.82,-1.95
0.36,0.02,0.12,0.88,-1.36,-2.29,-2.90
0.37,0.03,0.11,0.86,-0.52,-3.53,-3.40
