time,acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.01,0.03,-0.30,1.00,-8.49,-1.57,-16.32
0.02,0.03,-0.30,1.01,-8.53,-1.13,-19.18
0.03,0.02,-0.30,1.02,-7.60,-1.04,-11.19
0.04,0.03,-0.29,1.02,-7.56,-0.93,-6.02
0.05,0.03,-0.30,1.02,-7.74,-0.34,-3.13
0.06,0.03,-0.29,1.02,-8.41,-0.24,-4.00
0.07,0.03,-0.28,1.02,-8.52,-0.50,-15.74
0.08,0.02,-0.29,1.01,-8.52,-1.02,-3.51
0.09,0.03,-0.29,1.01,-8.21,-1.91,-2.89
0.10,0.04,-0.30,1.01,-7.25,-2.14,-11.53
0.11,0.05,-0.29,1.00,-6.95,-2.14,-16.69
0.12,0.06,-0.29,1.01,-7.11,-1.45,-4.21
0.13,0.05,-0.29,1.01,-7.71,-1.27,-17.97
0.14,0.04,-0.29,1.01,-7.21,-1.65,-12.95
0.15,0.04,-0.30,1.01,-8.09,-1.80,0.63
0.16,0.03,-0.30,1.01,-8.37,-1.74,-22.26
0.17,0.03,-0.30,1.01,-8.17,-1.71,-9.34
0.18,0.03,-0.30,1.01,-7.51,-0.76,-5.33
0.19,0.04,-0.31,1.01,-6.60,-1.24,-10.14
0.20,0.04,-0.31,1.01,-7.21,-1.63,-14.05
0.21,0.05,-0.31,1.01,-6.15,-1.73,-7.91
0.22,0.05,-0.31,1.01,-6.40,-1.95,-15.36
0.23,0.05,-0.32,1.01,-6.60,-0.49,-11.65
0.24,0.05,-0.31,1.01,-5.51,0.50,-15.66
0.25,0.04,-0.31,1.00,-5.62,1.13,-10.35
0.26,0.03,-0.30,1.01,-5.95,1.01,-19.79
0.27,0.03,-0.31,1.00,-6.47,0.61,-8.44
0.28,0.04,-0.31,1.00,-5.85,0.29,-12.99
0.29,0.03,-0.30,1.00,-5.59,0.43,-19.40
0.30,0.03,-0.30,0.99,-6.44,0.55,-3.73
0.31,0.03,-0.30,0.99,-6.67,0.50,-8.56
0.32,0.03,-0.30,1.00,-6.93,-0.08,-20.89
0.33,0.04,-0.31,1.00,-5.89,-0.90,-21.74
0.34,0.03,-0.30,0.99,-5.05,-1.36,-11.83
0.35,0.04,-0.30,0.99,-5.94,-0.93,-11.08
0.36,0.04,-0.30,1.00,-5.44,-0.58,-15.62
0.37,0.04,-0.29,1.00,-6.44,-0.27,-17.76
0.38,0.03,-0.30,1.00,-6.53,-0.21,-15.24
0.39,0.04,-0.30,0.99,-6.11,-0.32,0.41
0.40,0.04,-0.30,1.00,-7.19,-0.12,-17.88
0.41,0.04,-0.30,1.00,-7.37,-0.15,-8.47
0.42,0.03,-0.31,0.99,-7.60,-0.23,-12.96
0.43,0.03,-0.31,1.02,-5.91,-0.55,-5.08
0.44,0.03,-0.32,1.02,-5.42,-0.37,-9.18
0.45,0.03,-0.31,1.01,-4.72,0.23,-18.05
0.46,0.04,-0.30,1.01,-4.90,1.02,-9.59
0.47,0.03,-0.29,1.01,-5.92,1.11,-5.02
0.48,0.04,-0.29,1.01,-4.64,0.66,-12.35
0.49,0.04,-0.30,1.00,-5.63,0.53,-5.39
0.50,0.04,-0.29,1.01,-5.69,0.40,-13.71
0.51,0.02,-0.29,1.00,-6.70,-0.58,6.63
0.52,0.03,-0.29,1.00,-7.34,-0.56,-10.75
0.53,0.03,-0.30,1.01,-7.31,-0.32,1.34
0.54,0.04,-0.30,1.00,-8.64,0.03,-6.64
0.55,0.05,-0.30,1.01,-7.28,0.70,-9.24
0.56,0.05,-0.30,1.00,-7.24,1.83,-14.41
0.57,0.06,-0.30,1.00,-7.97,2.52,-19.54
0.58,0.07,-0.30,1.01,-7.07,7.92,-19.94
0.59,0.04,-0.29,1.00,-6.66,5.66,-6.87
0.60,0.04,-0.29,1.00,-7.42,5.10,-22.40
0.61,0.04,-0.31,0.99,-7.16,4.53,-1.25
0.62,0.03,-0.31,1.01,-8.43,3.13,1.39
0.63,0.04,-0.31,1.00,-7.88,2.79,-13.83
0.64,0.03,-0.31,0.98,-7.10,4.24,-15.39
0.65,0.03,-0.30,1.00,-8.12,5.77,2.70
0.66,0.01,-0.31,0.99,-7.30,4.52,-7.22
0.67,0.01,-0.30,0.99,-7.36,3.66,-6.02
0.68,0.00,-0.32,1.01,-8.06,2.92,-18.43
0.69,-0.01,-0.33,1.02,-7.92,1.60,-18.50
0.70,-0.02,-0.32,1.02,-6.87,0.52,-10.02
0.71,-0.02,-0.32,1.02,-7.10,-0.26,-25.37
0.72,-0.03,-0.33,1.03,-6.92,-0.75,-9.71
0.73,-0.03,-0.33,1.03,-5.11,-1.13,-20.72
0.74,-0.03,-0.32,1.02,-5.30,-1.10,-13.76
0.75,-0.02,-0.33,1.00,-4.66,-1.63,-27.22
0.76,-0.03,-0.32,1.01,-5.62,-1.28,-13.37
0.77,-0.04,-0.33,1.01,-5.48,-1.27,-2.84
0.78,-0.06,-0.32,1.00,-5.57,-1.85,-15.27
0.79,-0.06,-0.31,1.02,-6.89,-2.81,-13.33
0.80,-0.06,-0.32,1.01,-6.03,-4.02,-4.43
0.81,-0.05,-0.31,1.03,-8.66,-5.98,-10.66
